編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPQTMLLJQHIFFAF08CA,6,95.46,住家用,鋼筋混凝土造,96年6月29日,二十層,五層
RPQTMLLJQHIFFAF08CA,6,14.14,共有部份,鋼筋混凝土造,96年6月29日,二十二層,
RPQTMLLJQHIFFAF08CA,6,15.04,共有部份,鋼筋混凝土造,96年6月29日,二十層,
RPRTMLLJQHIFFAF18CA,,161.05,住家用,鋼筋混凝土造,102年2月20日,十四層,八層
RPRTMLLJQHIFFAF18CA,,6.50,見其他登記事項,鋼筋混凝土造,102年2月20日,十五層,
RPRTMLLJQHIFFAF18CA,,49.11,見其他登記事項,鋼筋混凝土造,102年2月20日,十五層,
RPRTMLLJQHIFFAF18CA,,30.37,見其他登記事項,鋼筋混凝土造,102年2月20日,十四層,
RPRNMLMJQHIFFAF67CA,7,65.92,住家用,鋼骨鋼筋混凝土造,95年9月14日,三十七層,三十七層
RPRNMLMJQHIFFAF67CA,7,13.15,共有部份,鋼骨鋼筋混凝土造,95年9月14日,三十七層,
RPRNMLMJQHIFFAF67CA,7,2.35,共有部份,鋼骨鋼筋混凝土造,95年9月14日,三十七層,
RPRNMLMJQHIFFAF67CA,7,2.47,共有部份,鋼骨鋼筋混凝土造,95年9月14日,三十七層,
RPRNMLMJQHIFFAF67CA,7,4.02,共有部份,鋼骨鋼筋混凝土造,95年9月14日,三十七層,
RPRNMLMJQHIFFAF67CA,7,3.40,見其他登記事項,鋼骨鋼筋混凝土造,95年9月14日,三十七層,二層 三層 地下一層 地下二層
RPRNMLMJQHIFFAF67CA,7,2.92,共有部份,鋼骨鋼筋混凝土造,95年9月14日,三十七層,
RPRNMLMJQHIFFAF67CA,7,.02,共有部份,鋼骨鋼筋混凝土造,95年9月14日,三十七層,
RPPPMLMJQHIFFAF67CA,,66.15,住家用,加強磚造,,四層,三層
RPQPMLMJQHIFFAF77CA,39,76.38,住家用,加強磚造,63年11月22日,四層,四層
RPWPMLMJQHIFFAF38CA,7,104.09,住家用,鋼筋混凝土造,95年8月17日,十五層,二層
