編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPQOMLLJQHIFFAN38CA,21,36.92,見其他登記事項,鋼筋混凝土造,81年7月11日,十六層,九層
RPXOMLSJQHIFFAN17CA,18,30.37,見其他登記事項,鋼筋混凝土造,84年7月18日,十九層,
RPXOMLSJQHIFFAN17CA,18,96.25,住家用,鋼筋混凝土造,84年7月18日,十九層,十七層
RPTOMLPKQHIFFAN56CA,12,4700.82,見其他登記事項,鋼筋混凝土造,89年11月21日,五層,一層 二層 三層 四層 五層 地下一層
RPTOMLPKQHIFFAN56CA,12,5183.45,見其他登記事項,鋼筋混凝土造,90年2月16日,五層,一層 二層 三層 四層 五層
RPWOMLRLQHIFFAN17CA,3,279.86,住家用,鋼筋混凝土造,100年1月6日,四層,一層 二層 三層 四層
RPWOMLSLQHIFFAN27CA,2,175.65,住家用,鋼筋混凝土造,100年5月31日,四層,一層 二層 三層 四層
RPQNMLPJQHIFFBN78CA,13,159.43,見其他登記事項,鋼筋混凝土造,89年11月14日,四層,一層 二層 三層 四層
RPQOMLRJQHIFFBN09CA,16,8.25,停車空間,鋼筋混凝土造,86年2月3日,九層,
RPQOMLRJQHIFFBN09CA,16,89.85,見其他登記事項,鋼筋混凝土造,86年2月3日,九層,三層
RPQOMLRJQHIFFBN09CA,16,27.47,見其他登記事項,鋼筋混凝土造,86年2月3日,九層,
RPSPMLPJQHIFFDN76CA,29,88.81,住商用,鋼筋混凝土造,73年1月24日,五層,一層 地下層
RPSPMLPJQHIFFDN76CA,29,13.21,住商用,鋼筋混凝土造,73年1月24日,五層,
RPRNMLQJQHIFFDN56CA,15,211.63,住商用,鋼筋混凝土造,87年9月7日,四層,一層 二層 三層 四層 騎樓 夾層
RPPNMLNJQHIFFFN88CA,19,142.84,住家用,鋼筋混凝土造,83年10月3日,三層,
RPVNMLNKQHIFFFN96CA,33,81.30,住宅,加強磚造,69年8月26日,二層,一層 二層
RPPNMLLJQHIFFHN88CA,18,161.25,住家用,鋼筋混凝土造,84年4月15日,三層,一層 二層 三層 騎樓
RPSNMLQJQHIFFHN07CA,,168.21,住家用,鋼筋混凝土造,102年4月11日,三層,一層 二層 三層 屋頂突出物
RPPOMLMJQHIFFAN48DA,32,79.41,住家用,鋼筋混凝土造,70年5月13日,五層,三層
RPXOMLRJQHIFFAN17DA,33,89.10,見其他登記事項,加強磚造,69年2月2日,二層,一層 二層 騎樓
RPQNMLMKQHIFFBN68DA,32,203.98,見其他登記事項,鋼筋混凝土造,70年8月18日,二層,一層 二層 屋頂突出物 騎樓
RPTNMLRJQHIFFCN86DA,38,290.64,住家用,鋼筋混凝土加強磚造,64年3月19日,二層,一層 二層
RPQNMLNKQHIFFHN66CA,,265.57,住家用,鋼骨鋼筋混凝土造,102年2月23日,三層,一層 二層 三層 屋頂突出物
RPQNMLMLQHIFFHN66CA,,186.73,見其他登記事項,鋼筋混凝土造,102年5月8日,四層,一層 二層 三層 四層
RPRNMLMLQHIFFHN76CA,,186.89,見其他登記事項,鋼筋混凝土造,102年5月8日,四層,一層 二層 三層 四層
RPSNMLMLQHIFFHN86CA,,186.73,見其他登記事項,鋼筋混凝土造,102年5月8日,四層,一層 二層 三層 四層
RPTNMLMLQHIFFHN96CA,,211.11,見其他登記事項,鋼筋混凝土造,102年5月8日,四層,一層 二層 三層 四層
RPPNMLRLQHIFFHN07CA,,224.48,見其他登記事項,鋼筋混凝土造,102年5月8日,四層,一層 二層 三層 四層
RPQNMLRLQHIFFHN17CA,,232.16,見其他登記事項,鋼筋混凝土造,102年5月8日,四層,一層 二層 三層 四層
RPOOMLOKQHIFFGN56CA,1,257.62,住家用,鋼筋混凝土造,101年8月10日,四層,一層 二層 三層 四層
RPPNMLQJQHIFFEN09CA,19,145.50,住家用,鋼筋混凝土造,84年1月6日,三層,一層 二層 三層
RPOOMLKMQHIFFDN68CA,23,85.11,住家用,鋼筋混凝土造,79年11月24日,六層,六層
RPOOMLKMQHIFFDN68CA,23,10.96,停車空間,鋼筋混凝土造,79年11月24日,六層,地下層
RPOOMLKMQHIFFDN68CA,23,12.87,見其他登記事項,鋼筋混凝土造,79年11月24日,六層,
RPOOMLKMQHIFFDN68CA,23,20.21,見其他登記事項,鋼筋混凝土造,79年11月24日,六層,
RPUNMLKLQHIFFDN09CA,9,293.83,住家用,鋼筋混凝土造,93年3月10日,三層,一層 二層 三層
RPROMLRJQHIFFDN76CA,20,12.01,見其他登記事項,鋼筋混凝土造,82年3月18日,六層,
RPROMLRJQHIFFDN76CA,20,37.31,住家用,鋼筋混凝土造,82年3月18日,六層,二層
RPQNMLRJQHIFFDN56CA,21,133.19,住家用,鋼筋混凝土造,81年6月13日,八層,七層
RPOOMLSLQHIFFAN09CA,16,79.59,住家用,鋼筋混凝土造,86年10月20日,十三層,二層
RPOOMLSLQHIFFAN09CA,16,12.59,見其他登記事項,鋼筋混凝土造,86年10月20日,十三層,
RPOOMLSLQHIFFAN09CA,16,28.78,見其他登記事項,鋼筋混凝土造,86年10月20日,十三層,
RPOOMLSLQHIFFAN09CA,16,9.59,見其他登記事項,鋼筋混凝土造,86年10月20日,十三層,
RPOOMLSLQHIFFAN09CA,16,.40,見其他登記事項,鋼筋混凝土造,86年10月20日,十三層,一層
RPOOMLSLQHIFFAN09CA,16,.10,見其他登記事項,鋼筋混凝土造,86年10月20日,十三層,
RPXOMLKLQHIFFAN56CA,5,127.73,住家用,鋼筋混凝土造,97年8月21日,四層,一層 二層 三層 四層
RPSNMLQJQHIFFAN98CA,1,280.84,見其他登記事項,鋼筋混凝土造,101年8月23日,四層,一層 二層 三層 四層 騎樓
