編號,車位類別,車位價格,車位面積平方公尺
RPRTMLLJQHIFFAF18CA,坡道機械,1300000,19.84
RPWPMLMJQHIFFAF38CA,坡道平面,0,34.26
RPSRMLPJQHIFFAF48CA,坡道平面,1000000,34.91
RPRPMLSJQHIFFAF48CA,坡道平面,0,44.27
RPVOMLOKQHIFFAF48CA,坡道平面,0,
RPTPMLMJQHIFFBF18CA,坡道平面,0,
RPVPMLMJQHIFFBF38CA,坡道平面,0,
RPORMLMJQHIFFBF87CA,坡道平面,2000000,35.80
RPORMLMJQHIFFBF87CA,坡道平面,1800000,35.80
RPQRMLMJQHIFFBF08CA,坡道平面,1000000,35.80
RPRRMLMJQHIFFBF18CA,坡道平面,1200000,35.80
RPQNMLPJQHIFFBF97CA,坡道平面,0,
RPPQMLPJQHIFFBF18CA,坡道平面,2000000,38.70
RPTTMLQJQHIFFBF98CA,坡道平面,0,33.79
RPUTMLQJQHIFFBF09CA,坡道平面,0,33.79
RPUSMLTJQHIFFBF66CA,坡道平面,0,38.90
RPOOMLMKQHIFFBF67CA,坡道平面,0,
RPQPMLNKQHIFFBF08CA,坡道平面,0,
RPUPMLNKQHIFFBF48CA,坡道平面,0,
RPPSMLNKQHIFFBF28CA,坡道機械,0,
RPOTMLNKQHIFFBF28CA,坡道平面,1600000,26.53
RPWSMLPKQHIFFBF56CA,坡道平面,1900000,35.05
RPXSMLPKQHIFFBF66CA,坡道平面,1700000,32.94
RPUTMLPKQHIFFBF09CA,坡道平面,1850000,32.94
RPVTMLPKQHIFFBF56CA,坡道平面,1900000,35.05
RPXTMLPKQHIFFBF76CA,坡道平面,1800000,32.94
RPOVMLPKQHIFFBF68CA,升降機械,1500000,17.07
RPQPMLTKQHIFFBF68CA,坡道平面,1900000,32.94
RPSPNLTKQHIFFBF98CA,坡道平面,0,34.54
RPOQMLKLQHIFFBF77CA,坡道平面,2000000,32.14
RPRQMLKLQHIFFBF08CA,坡道平面,1800000,32.14
RPXPMLMLQHIFFBF78CA,坡道平面,0,
RPXQMLTLQHIFFBF96CA,坡道平面,1800000,17.32
RPQPMLPJQHIFFCF28CA,坡道平面,0,
RPRPMLQJQHIFFCF48CA,坡道平面,0,37.46
RPRPMLPKQHIFFCF48CA,坡道平面,0,23.11
RPTNMLTLQHIFFCF98CA,坡道平面,50000,4.40
RPVNMLTLQHIFFCF56CA,坡道平面,1150000,35.19
RPSOMLPJQHIFFDF48CA,坡道平面,450000,33.46
RPWPMLPJQHIFFDF98CA,坡道平面,0,43.30
RPPOMLMJQHIFFDF87CA,坡道平面,0,14.99
RPRNMLTJQHIFFDF68CA,坡道平面,1300000,24.23
RPRNMLTJQHIFFDF68CA,坡道平面,1300000,24.23
RPPOMLTJQHIFFDF58CA,坡道平面,0,29.56
RPRQMLMKQHIFFDF38CA,坡道平面,400000,
RPWQMLMJQHIFFEF88CA,坡道機械,0,
RPXQMLMJQHIFFEF98CA,坡道平面,0,
RPWRMLMJQHIFFEF98CA,坡道平面,0,18.02
RPURMLPJQHIFFEF09CA,坡道平面,1450000,33.30
RPVRMLPJQHIFFEF56CA,坡道平面,1250000,29.92
RPXRMLPJQHIFFEF76CA,坡道平面,950000,33.30
RPXRMLPJQHIFFEF76CA,坡道平面,950000,33.30
RPSSMLPJQHIFFEF98CA,坡道平面,1350000,29.92
RPVSMLPJQHIFFEF66CA,坡道平面,1250000,29.92
RPRQMLQJQHIFFEF78CA,升降機械,0,17.73
RPTPMLRJQHIFFEF98CA,坡道平面,0,27.66
RPVQMLTJQHIFFEF86CA,坡道平面,0,22.88
RPXQMLTJQHIFFEF07CA,坡道平面,0,30.14
RPTNMLMKQHIFFEF38CA,坡道平面,1450000,33.30
RPPOMLNKQHIFFEF18CA,升降機械,0,
RPPOMLTKQHIFFEF78CA,坡道平面,0,
RPROMLKLQHIFFEF18CA,坡道平面,0,27.86
RPVOMLNLQHIFFEF88CA,坡道平面,0,31.86
RPPOMLTLQHIFFEF88CA,坡道平面,0,35.36
RPXNMLQJQHIFFGF66CA,坡道平面,0,47.28
RPURMLQJQHIFFGF76CA,坡道平面,0,26.18
RPUNMLSJQHIFFGF56CA,升降機械,0,
RPSPMLMKQHIFFGF68CA,坡道平面,0,36.42
RPXOMLLJQHIFFHF98CA,其他,0,37.19
RPQOMLPJQHIFFHF68CA,坡道平面,0,38.89
RPRQMLPJQHIFFHF98CA,坡道平面,0,
RPQOMLQKQHIFFHF88CA,坡道平面,2400000,30.47
RPSOMLQKQHIFFHF09CA,坡道平面,1700000,30.47
RPUQMLQLQHIFFHF96CA,升降機械,0,
RPQQMLSLQHIFFHF76CA,塔式車位,0,
RPOPMLKMQHIFFHF38CA,坡道平面,0,
RPROMLQKRHIFFHF09CA,坡道平面,2300000,36.88
RPUPMLTJQHIFFIF07CA,坡道平面,0,19.88
RPVRMLTJQHIFFIF37CA,坡道平面,0,35.93
RPXOMLMKQHIFFIF66CA,坡道平面,0,39.58
RPOQMLNLQHIFFIF78CA,坡道平面,0,38.03
RPPPMLPJQHIFFBF18DA,坡道平面,0,
RPPQMLLJQHIFFCF97DA,坡道平面,0,24.88
RPTOMLMJQHIFFCF28DA,坡道平面,0,44.23
RPUOMLMJQHIFFCF38DA,坡道平面,2350000,32.40
RPOQMLRJQHIFFCF48DA,坡道平面,0,27.99
RPOQMLRJQHIFFCF48DA,坡道平面,0,27.99
RPVPMLPJQHIFFEF09DA,坡道平面,0,29.92
RPXNMLPJQHIFFHF76DA,坡道平面,0,
RPOOMLRJQHIFFHF78DA,升降平面,0,
RPTRMLRJQHIFFHF96DA,坡道平面,0,
RPRRMLLJQHIFFIF88DA,坡道平面,0,29.84
RPQNMLNJQHIFFIF58DA,升降機械,0,21.48
RPXNMLPJQHIFFBF88EA,坡道平面,0,
RPOOMLPJQHIFFBF08EA,坡道平面,0,
RPQOMLPJQHIFFBF28EA,坡道平面,0,
RPQOMLPJQHIFFBF28EA,坡道平面,0,
RPRQMLPJQHIFFBF58EA,坡道機械,0,
RPQSMLSJQHIFFBF98EA,坡道平面,0,
RPQOMLTJQHIFFBF68EA,坡道平面,0,
RPQOMLTJQHIFFBF68EA,坡道平面,0,
RPUNMLNKQHIFFBF48EA,坡道平面,0,
RPQPMLTJRHIFFBF88EA,坡道平面,0,
RPVNMLOLRHIFFCF98EA,坡道平面,0,27.61
RPOOMLPJQHIFFDF28EA,坡道機械,0,
RPSPMLRJQHIFFDF98EA,坡道機械,350000,26.54
RPSPMLRJQHIFFDF98EA,坡道機械,350000,26.54
RPTOMLTLQHIFFDF76EA,坡道平面,0,
RPQOMLNJRHIFFEF48EA,坡道平面,0,20.61
RPUOMLNJRHIFFEF88EA,坡道平面,0,20.61
RPRQMLLJQHIFFIF88EA,坡道機械,0,
RPOOMLRJQHIFFIF98EA,坡道平面,0,
RPOOMLRJQHIFFIF98EA,坡道平面,0,
RPQNMLSJQHIFFIF56EA,升降機械,0,14.29
RPQNMLSJQHIFFIF56EA,升降機械,0,14.29
RPUPMLRJQHIFFIF07EA,坡道平面,0,27.67
RPUPMLRJQHIFFIF07EA,坡道平面,0,30.82
RPUNMLRJQHIFFIF86EA,坡道平面,0,30.82
RPUNMLRJQHIFFIF86EA,坡道平面,0,30.82
RPTPMLQJQHIFFHF76EA,坡道平面,2000000,28.88
RPRNMLSLQHIFFHF76EA,坡道平面,0,48.38
RPWPMLRLQHIFFIF47EA,坡道平面,0,15.11
RPOPMLNJIIIFFGF77EA,坡道平面,2000000,31.68
RPWQMLMLQHIFFDF56EA,坡道平面,1500000,35.55
RPUNMLNKQHIFFDF68EA,坡道平面,0,
RPUNMLNKQHIFFDF68EA,坡道機械,0,
RPQNMLLJIIIFFCF17EA,坡道平面,0,35.04
RPTQMLPJQHIFFBF78EA,坡道平面,0,34.07
RPRPMLMLQHIFFHF88DA,升降機械,0,21.86
RPWNMLQJQHIFFGF66DA,坡道平面,2020000,31.68
RPVNMLSJQHIFFGF76DA,坡道平面,0,33.10
RPSNMLNJQHIFFDF28DA,坡道平面,0,
RPQPMLRJQHIFFDF68DA,坡道機械,0,
RPQNMLRJQHIFFCF38DA,坡道平面,0,36.78
RPQNMLRJQHIFFCF38DA,坡道平面,0,36.78
RPRQMLQJQHIFFAF48DA,坡道平面,0,34.26
RPSOMLMLQHIFFIF88CA,坡道平面,0,
RPTOMLOKQHIFFIF09CA,坡道平面,0,42.32
RPURMLTJQHIFFIF27CA,坡道機械,0,15.25
RPWNMLSJQHIFFIF96CA,坡道機械,0,26.98
RPOPMLPJQHIFFIF68CA,坡道平面,0,
RPWPMLTLQHIFFHF37CA,升降平面,0,
RPQNMLKMQHIFFHF38CA,坡道平面,1800000,1.50
RPOPMLNLQHIFFHF58CA,坡道平面,0,29.04
RPOOMLNKQHIFFHF38CA,坡道平面,0,32.08
RPPNMLLKQHIFFHF18CA,坡道平面,0,31.36
RPRRMLTJQHIFFHF86CA,坡道平面,0,
RPOQMLPJQHIFFHF68CA,坡道平面,0,39.64
RPSNMLSJQHIFFGF98CA,坡道機械,0,
RPVRMLQJQHIFFGF86CA,坡道平面,0,40.00
RPVOMLMLQHIFFEF78CA,坡道平面,0,34.83
RPOPMLQJQHIFFEF38CA,坡道平面,0,
RPOPMLQJQHIFFEF38CA,坡道機械,0,
RPWNMLPJQHIFFEF88CA,坡道機械,0,
RPXNMLPJQHIFFEF98CA,坡道機械,0,
RPOOMLPJQHIFFEF18CA,坡道機械,0,
RPPOMLPJQHIFFEF28CA,坡道機械,0,
RPQOMLPJQHIFFEF38CA,坡道機械,0,
RPSOMLPJQHIFFEF58CA,坡道平面,0,
RPUOMLPJQHIFFEF78CA,坡道平面,0,
RPWOMLPJQHIFFEF98CA,坡道平面,0,
RPOPMLPJQHIFFEF28CA,坡道平面,0,
RPPPMLPJQHIFFEF38CA,坡道平面,0,
RPWPMLQKRHIFFDF66CA,坡道平面,0,
RPTPMLNLQHIFFDF68CA,坡道平面,0,20.12
