編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPRPMLLJNHJFFAD37CA,15,100.08,見其他登記事項,鋼筋混凝土造,88年6月22日,十四層,十二層
RPRPMLLJNHJFFAD37CA,15,24.71,共有部分,鋼筋混凝土造,88年6月22日,十四層,
RPRPMLLJNHJFFAD37CA,15,.07,見其他登記事項,鋼筋混凝土造,88年6月22日,十四層,地下一層
RPRPMLLJNHJFFAD37CA,15,26.90,共有部分,鋼筋混凝土造,88年6月22日,十四層,
RPWPMLMJNHJFFAD97CA,32,98.32,住家用,加強磚造,70年11月21日,二層,一層 二層 屋頂突出物
RPOOMLNJNHJFFAD17CA,14,85.98,見其他登記事項,鋼筋混凝土造,89年8月22日,十四層,十三層
RPOOMLNJNHJFFAD17CA,14,40.24,共有部分,鋼筋混凝土造,89年8月22日,十四層,
RPUNMLPJNHJFFAD87CA,7,274.43,見其他登記事項,鋼筋混凝土造,96年2月13日,五層,一層 二層 三層 四層 五層 騎樓
RPQPMLPJNHJFFAD67CA,32,63.71,住家用,鋼筋混凝土造,70年12月16日,七層,一層 二層
RPQPMLPJNHJFFAD67CA,33,6.49,共有部分,鋼筋混凝土造,69年12月16日,七層,
RPQPMLPJNHJFFAD67CA,32,30.92,共有部分,鋼筋混凝土造,70年12月16日,七層,
RPSNMLQJNHJFFAD77CA,25,123.47,住家用,鋼筋混凝土構造,78年5月19日,五層,五層
RPSNMLQJNHJFFAD77CA,25,39.99,共有部分,鋼筋混凝土構造,78年5月19日,五層,
RPSNMLRJNHJFFAD87CA,,209.93,見其他登記事項,見其他登記事項,102年10月25日,四層,一層 二層 三層 四層
RPSNMLRJNHJFFAD87CA,,.31,見其他登記事項,見其他登記事項,102年10月25日,五層,
RPTNMLTJNHJFFAD18CA,,290.66,見其他登記事項,見其他登記事項,103年1月29日,十四層,十二層
RPTNMLTJNHJFFAD18CA,,151.24,見其他登記事項,見其他登記事項,103年1月29日,十四層,
RPTNMLTJNHJFFAD18CA,,48.08,見其他登記事項,見其他登記事項,103年1月29日,十四層,
RPTNMLNKNHJFFAD67CA,8,30.19,見其他登記事項,見其他登記事項,95年7月13日,十一層,五層
RPTNMLNKNHJFFAD67CA,8,4.87,共有部分,見其他登記事項,95年7月13日,十一層,
RPTNMLNKNHJFFAD67CA,8,8.05,共有部分,見其他登記事項,95年7月13日,十一層,
RPTNMLNKNHJFFAD67CA,8,.01,共有部分,見其他登記事項,95年7月13日,十一層,
RPQPMLOKNHJFFAD67CA,39,77.12,住家用,加強磚造,63年11月6日,二層,一層 二層
RPWNMLPKNHJFFAD18CA,22,29.56,住家用,鋼筋混凝土造,81年4月21日,七層,六層
RPWNMLPKNHJFFAD18CA,22,17.05,共有部分,鋼筋混凝土造,81年4月21日,七層,
RPXNMLPKNHJFFAD28CA,19,31.97,共有部分,鋼筋混凝土造,84年9月13日,九層,
RPXNMLPKNHJFFAD28CA,19,.13,見其他登記事項,鋼筋混凝土造,84年9月13日,九層,地下一層
RPXNMLPKNHJFFAD28CA,19,1.04,見其他登記事項,鋼筋混凝土造,84年9月13日,九層,一層 二層
RPXNMLPKNHJFFAD28CA,19,11.89,共有部分,鋼筋混凝土造,84年9月13日,九層,
RPXNMLPKNHJFFAD28CA,19,2.72,共有部分,鋼筋混凝土造,84年9月13日,九層,
RPXNMLPKNHJFFAD28CA,19,92.11,住家用,鋼筋混凝土造,84年9月13日,九層,七層 夾層
RPQOMLKLNHJFFAD27CA,,238.09,見其他登記事項,見其他登記事項,102年11月28日,十五層,三層
RPQOMLKLNHJFFAD27CA,,159.02,見其他登記事項,見其他登記事項,102年11月28日,十五層,
RPROMLKLNHJFFAD37CA,,237.73,見其他登記事項,見其他登記事項,102年11月28日,十五層,六層
RPROMLKLNHJFFAD37CA,,160.50,見其他登記事項,見其他登記事項,102年11月28日,十五層,
