編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPRNMLMJNHJFFAO68DC,和平段,.00,都市：住
RPUTMLNJNHJFFAO96CC,榮光段一小段,14.32,都市：商
RPRPMLQJNHJFFAO56CC,介壽段,.00,都市：住
RPUPMLQJNHJFFAO86CC,中華段,.00,都市：商
RPROMLQJNHJFFAO56DC,民富段,.00,都市：商
RPTOMLQJNHJFFAO76DC,唐高段,.00,都市：住
RPSPMLSJNHJFFAO07EC,東山段一小段,.70,都市：住
RPSPMLSJNHJFFAO07EC,東山段一小段,.09,都市：住
RPSPMLSJNHJFFAO07EC,東山段一小段,.78,都市：住
RPSPMLSJNHJFFAO07EC,東山段一小段,2.96,都市：其他
RPTNMLTJNHJFFAO96DC,東山段二小段,195.00,都市：住
RPRPMLMKNHJFFAO88CC,榮光段一小段,.00,都市：商
RPQOMLOKNHJFFAO88CC,東門段二小段,.00,都市：商
RPQOMLOKNHJFFAO88CC,東門段二小段,.00,都市：商
RPSQMLPKNHJFFAO86DC,長春段,20.42,都市：其他
RPSQMLPKNHJFFAO86DC,長春段,.45,都市：住
RPSQMLPKNHJFFAO86DC,長春段,.09,都市：住
RPTNMLRKNHJFFAO76CC,復中段,.00,都市：商
RPUNMLRKNHJFFAO86CC,民主段一小段,.00,都市：商
RPXNMLRKNHJFFAO17CC,東光段,.00,都市：商
RPROMLKLNHJFFAO78DC,中華段,.00,都市：住
RPQPMLMLNHJFFAO09EC,東明段,55.00,都市：住
RPQPMLMLNHJFFAO09EC,東明段,12.63,都市：住
RPSNMLMLNHJFFAO88CC,崙子段,.00,都市：住
RPTNMLMLNHJFFAO98CC,柴橋段,.00,都市：其他
RPUNMLMLNHJFFAO09CC,唐高段,.00,都市：住
RPSQMLMLNHJFFAO56CC,東山段二小段,41.10,都市：住
RPQPMLTLNHJFFAO96CC,中雅段,.00,都市：住
RPQPMLTLNHJFFAO96CC,中雅段,.00,都市：住
RPRPMLTLNHJFFAO07CC,武陵段,.00,都市：住
RPTPMLTLNHJFFAO27CC,建華段,.00,都市：住
RPQQMLTLNHJFFAO07CC,西門段一小段,.00,都市：商
RPOQMLKMNHJFFAO68CC,虎山段,.00,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPPQMLKMNHJFFAO78CC,忠孝段,.00,都市：工
RPUPMLKMNHJFFAO66DC,竹蓮段,.00,都市：商
RPPNMLMJOHJFFAO48CC,福林段,.00,都市：住
RPQNMLMJOHJFFAO58CC,南湖段,.00,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPRNMLMJOHJFFAO68CC,南湖段,.00,非都市：山坡地保育區 ; 非都市編定：丙種建築用地
RPSNMLMJOHJFFAO78CC,復中段,.00,都市：住
RPTNMLMJOHJFFAO88CC,科學段一小段,.00,都市：住
RPUNMLMJOHJFFAO98CC,信義段,.00,都市：住
RPVNMLMJOHJFFAO09CC,南湖段,.00,非都市：山坡地保育區 ; 非都市編定：丙種建築用地
RPWNMLMJOHJFFAO56CC,聚吉段,.00,都市：商
RPXNMLMJOHJFFAO66CC,北門段,.00,都市：住
RPVNMLOJOHJFFAO66CC,光武段,.00,都市：住
RPQOMLPJOHJFFAO09DC,東光段,19.79,都市：商
RPPOMLPJOHJFFAO09EC,長春段,.00,都市：其他
RPWNMLTJOHJFFAO37DC,民主段一小段,33.20,都市：商
RPQPMLTJOHJFFAO86CC,舊社段,.00,都市：住
RPSQMLKKOHJFFAO09DC,東光段,40.78,都市：商
RPVQMLKKOHJFFAO76DC,東光段,31.18,都市：商
RPXNMLLKOHJFFAO66CC,中央段,.00,都市：商
RPOOMLLKOHJFFAO48CC,北門段,.00,都市：商
RPPPMLLKOHJFFAO68CC,和平段,.00,都市：住
RPRPMLLKOHJFFAO88CC,介壽段,.00,都市：住
RPSPMLLKOHJFFAO98CC,中華段,.00,都市：其他
RPUQMLMKOHJFFAO76CC,民主段一小段,.00,都市：商
RPSNMLSKOHJFFAO86CC,東山段一小段,.00,都市：住
RPUNMLSKOHJFFAO07CC,福林段,.00,都市：住
RPWNMLSKOHJFFAO27CC,民主段,.00,都市：住
RPXNMLSKOHJFFAO37CC,育賢段,.00,都市：住
RPPOMLSKOHJFFAO66CC,民富段,.00,都市：商
RPROMLSKOHJFFAO86CC,西門段一小段,.00,都市：商
RPSOMLSKOHJFFAO96CC,民富段,.00,都市：商
RPVOMLSKOHJFFAO27CC,東明段,.00,都市：住
RPTNMLLLOHJFFAO98CC,東明段,.00,都市：住
RPPSMLOLOHJFFAO76CC,中央段,.00,都市：住
RPRSMLOLOHJFFAO96CC,北門段,.00,都市：商
RPSSMLOLOHJFFAO07CC,崙子段,.00,都市：住
RPTPMLQLOHJFFAO07CC,親仁段二小段,.00,都市：住
RPUNMLRLOHJFFAO07CC,南華段,.00,都市：住
RPPPMLRLOHJFFAO76CC,南湖段,.00,非都市：山坡地保育區 ; 非都市編定：丙種建築用地
RPQPMLRLOHJFFAO86CC,聚吉段,.00,都市：商
RPRPMLRLOHJFFAO96CC,西門段一小段,.00,都市：商
RPSPMLRLOHJFFAO07CC,民主段,.00,都市：住
RPTPMLRLOHJFFAO17CC,東橋段,.00,都市：住
RPTPMLRLOHJFFAO17CC,東橋段,.00,都市：住
RPTPMLRLOHJFFAO17CC,東橋段,.00,都市：住
RPUPMLRLOHJFFAO27CC,成德段,.00,都市：住
RPWPMLRLOHJFFAO47CC,南湖段,.00,非都市：山坡地保育區 ; 非都市編定：丙種建築用地
RPXPMLRLOHJFFAO57CC,東山段二小段,.00,都市：住
RPXPMLRLOHJFFAO57CC,東山段二小段,.00,都市：住
RPXPMLRLOHJFFAO57CC,東山段二小段,.00,都市：住
RPOQMLRLOHJFFAO76CC,仁愛段,.00,都市：工
RPQQMLRLOHJFFAO96CC,光復段,.00,都市：商
RPQQMLRLOHJFFAO96CC,光復段,.00,都市：商
RPRQMLRLOHJFFAO07CC,榮光段一小段,.00,都市：商
RPSQMLRLOHJFFAO17CC,新興段,.00,都市：住
RPSQMLRLOHJFFAO17CC,新興段,.00,都市：住
RPTQMLRLOHJFFAO27CC,自由段,.00,都市：住
RPUQMLRLOHJFFAO37CC,柴橋段,.00,都市：其他
RPVQMLRLOHJFFAO47CC,復中段,.00,都市：商
RPXQMLRLOHJFFAO67CC,柴橋段,.00,都市：其他
RPORMLRLOHJFFAO86CC,柴橋段,.00,都市：其他
RPPRMLRLOHJFFAO96CC,聚吉段,.00,都市：商
RPQNMLSLOHJFFAO76CC,中央段,.00,都市：住
RPRNMLSLOHJFFAO86CC,舊社段,.00,都市：住
RPOUMLKMOHJFFAO56CC,榮光段三小段,.00,都市：商
RPWRMLMJPHJFFAO07CC,長春段,.00,都市：住
RPRNMLNJPHJFFAO88CC,民富段,.00,都市：住
RPSNMLNJPHJFFAO98CC,香中段,.00,都市：住
RPVRMLNJPHJFFAO07CC,長春段,52.95,都市：住
RPVRMLNJPHJFFAO07CC,關東段,2.42,都市：住
RPVUMLSJPHJFFAO08EC,科學段一小段,80.07,都市：住
RPWOMLTJPHJFFAO67EC,南湖段,.00,非都市：山坡地保育區 ; 非都市編定：丙種建築用地
RPTPMLKKPHJFFAO66EC,和平段,.00,都市：住
RPURMLLKPHJFFAO86CC,和平段,.00,都市：住
RPSOMLOKPHJFFAO66CC,長春段,31.04,都市：住
RPOOMLOKPHJFFAO09EC,東光段,.00,都市：商
RPRQMLPKPHJFFAO86CC,南門段四小段,70.00,都市：住
RPSQMLPKPHJFFAO96CC,民富段,.00,都市：商
RPUQMLPKPHJFFAO17CC,西門段一小段,.00,都市：商
RPWQMLPKPHJFFAO37CC,崙子段,.00,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPXQMLPKPHJFFAO47CC,聚吉段,.00,都市：商
RPPSMLPKPHJFFAO86CC,中華段,19.64,都市：商
RPSNMLLLPHJFFAO98CC,光武段,.00,都市：住
RPTNMLOLPHJFFAO76CC,光華段,.00,都市：住
RPUNMLOLPHJFFAO86CC,光華段,.00,都市：住
RPPNMLRLPHJFFAO66CC,中雅段,.00,都市：商
RPQNMLRLPHJFFAO76CC,中央段,.00,都市：住
RPRNMLRLPHJFFAO86CC,西門段一小段,.00,都市：商
RPTNMLRLPHJFFAO07CC,關東段,.00,都市：住
RPUNMLRLPHJFFAO17CC,民富段,.00,都市：商
RPVNMLRLPHJFFAO27CC,復中段,.00,都市：商
RPXNMLRLPHJFFAO47CC,唐高段,.00,都市：住
RPQOMLRLPHJFFAO86CC,東香段,.00,非都市：山坡地保育區 ; 非都市編定：丙種建築用地
RPSOMLRLPHJFFAO07CC,東門段三小段,.00,都市：商
RPSOMLRLPHJFFAO07CC,東門段三小段,.00,都市：商
RPSOMLRLPHJFFAO07CC,南門段一小段,.00,都市：商
RPUOMLRLPHJFFAO27CC,復中段,.00,都市：商
RPUOMLRLPHJFFAO27CC,復中段,.00,都市：住
RPVOMLRLPHJFFAO37CC,新興段一小段,.00,都市：住
RPWOMLRLPHJFFAO47CC,大學段,.00,都市：住
RPXOMLRLPHJFFAO57CC,忠孝段,.00,都市：住
RPPPMLSLPHJFFAO96CC,長春段,.00,都市：住
RPVQMLSLPHJFFAO67CC,新港段,.00,都市：住
RPRNMLTLPHJFFAO07CC,新興段一小段,.00,都市：住
