編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPPNMLNKJHNFFCC37CA,22,86.43,住家用,鋼筋混凝土造,84年12月27日,十四層,十一層
RPPNMLNKJHNFFCC37CA,22,15.30,共用部份,鋼筋混凝土造,84年12月27日,十四層,
RPPNMLOKJHNFFBC37CA,34,97.68,住家用,鋼筋混凝土造,72年11月29日,六層,五層
RPPNMLOKJHNFFBC37CA,34,25.75,共用部份,鋼筋混凝土造,72年11月29日,六層,
RPXOMLNLJHNFFBC28CA,,118.41,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,三層
RPXOMLNLJHNFFBC28CA,,54.28,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPXOMLNLJHNFFBC28CA,,24.44,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPXOMLNLJHNFFBC28CA,,.74,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPRNMLQKJHNFFBC77CA,7,20.14,住家用,鋼筋混凝土造,100年5月20日,八層,五層
RPRNMLQKJHNFFBC77CA,7,6.36,見其他登記事項,鋼筋混凝土造,100年5月20日,八層,
RPRNMLQKJHNFFBC77CA,7,4.01,見其他登記事項,鋼筋混凝土造,100年5月20日,八層,
RPWNMLRKJHNFFBC38CA,23,59.59,見其他登記事項,鋼筋混凝土造,84年6月10日,四層,四層 夾層
RPWNMLRKJHNFFBC38CA,23,4.84,共用部份,鋼筋混凝土造,84年6月10日,四層,
RPWNMLRKJHNFFBC38CA,23,.88,共用部份,鋼筋混凝土造,84年6月10日,五層,
RPRNMLQKJHNFFCC87CA,10,213.37,見其他登記事項,鋼筋混凝土造,96年6月21日,四層,一層 二層 三層 四層
RPQNMLNLJHNFFCC57CA,23,33.23,住家用,鋼筋混凝土造,83年9月30日,五層,四層
RPQNMLNLJHNFFCC57CA,23,32.07,共用部份,鋼筋混凝土造,83年9月30日,五層,
RPQNMLKLJHNFFCC27CA,27,99.82,住家用,鋼筋混凝土造,79年11月22日,五層,五層
RPQNMLKLJHNFFCC27CA,27,8.11,共用部份,鋼筋混凝土造,79年11月22日,五層,
RPQOMLSKJHNFFCC08CA,3,104.58,見其他登記事項,鋼筋混凝土造,102年4月17日,十五層,十五層
RPQOMLSKJHNFFCC08CA,3,51.26,見其他登記事項,鋼筋混凝土造,102年4月17日,十五層,
RPQOMLSKJHNFFCC08CA,3,25.11,見其他登記事項,鋼筋混凝土造,102年4月17日,十五層,
RPPOMLTKJHNFFCC08CA,22,58.97,住家用,鋼筋混凝土造,85年2月16日,七層,二層
RPPOMLTKJHNFFCC08CA,22,11.53,共用部份,鋼筋混凝土造,85年2月16日,七層,
RPPNMLMKJHNFFCC47EA,43,69.95,住家用,鋼筋混凝土加強磚造,63年12月13日,四層,二層
RPVNMLPKJHNFFCC18CA,22,61.92,住家用,鋼筋混凝土造,85年2月12日,五層,四層
RPQOMLMKJHNFFBC37CA,39,38.95,,鋼筋混凝土造,67年11月24日,四層,三層
RPVNMLPKJHNFFCC18CA,22,6.33,共用部份,鋼筋混凝土造,85年2月12日,五層,
RPQOMLMKJHNFFBC37CA,39,10.51,共用部份,鋼筋混凝土造,67年11月24日,四層,
RPVNMLPKJHNFFCC18CA,22,8.61,共用部份,鋼筋混凝土造,85年2月12日,五層,
RPQNMLPLJHNFFCC77CA,22,36.24,共用部份,鋼筋混凝土造,85年2月16日,七層,
RPQNMLSKJHNFFCC08DA,22,96.52,住家用,鋼筋混凝土造,85年4月29日,五層,四層
RPQNMLSKJHNFFCC08DA,22,2.28,共用部份,鋼筋混凝土造,85年4月29日,五層,
