鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
中區,房地(土地+建物),臺中市中區公園路91~120號,20.4,商,,,1061201,土地1建物1車位0,一層，騎樓，地下層,五層,店面(店鋪),見其他登記事項,鋼筋混凝土造,0670617,174.22,0,0,0,無,無,6300000,36161,,0.0,0,,RPWNMLLKJHNFFAB57CA
西區,房地(土地+建物),臺中市西區華美西街一段31~60號,4.45,住,,,1061101,土地1建物1車位0,十層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0780805,31.62,1,1,1,有,有,1700000,53763,,0.0,0,,RPSNMLMKJHNFFAB27CA
中區,房地(土地+建物),臺中市中區公園路31~60號,4.29,住,,,1061201,土地2建物1車位0,十層,十一層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0701231,32.92,1,1,1,有,有,1010000,30680,,0.0,0,,RPTNMLMKJHNFFAB37CA
南區,房地(土地+建物)+車位,臺中市南區三民西路331~360號,11.54,商,,,1061201,土地2建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0941011,125.46,3,2,2,有,有,7850000,62570,坡道機械,10.93,0,,RPTPMLMKJHNFFAB57CA
西區,房地(土地+建物)+車位,臺中市西區五權八街121~150號,25.69,住,,,1061201,土地1建物1車位0,一層，二層，騎樓,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0860311,171.76,2,2,2,有,有,10500000,61132,坡道平面,39.76,0,,RPVQMLMKJHNFFAB87CA
西區,土地,麻園頭段61~90地號,2.0,住,,,1070101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,240000,120000,,0.0,0,,RPSNMLOKJHNFFAB47CA
南區,房地(土地+建物)+車位,臺中市南區臺中路541~570號,15.08,住,,,1061101,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0961030,109.33000000000001,2,1,1,有,有,6500000,59453,坡道平面,22.56,0,,RPROMLQKJHNFFAB67CA
南區,房地(土地+建物)+車位,臺中市南區工學路155巷1~30號,25.77,住,,,1061201,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050328,168.15,3,2,2,有,有,9100000,54118,坡道平面,32.41,0,,RPOOMLTKJHNFFAB67CA
南區,房地(土地+建物),臺中市南區學府路146巷1~30號,3.43,住,,,1061201,土地1建物1車位0,十八層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850627,36.81,1,0,1,有,有,1900000,51616,,0.0,0,,RPQRMLTKJHNFFAB18CA
東區,房地(土地+建物)+車位,臺中市東區旱溪東路一段271~300號,12.67,商,,,1061201,土地1建物1車位2,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0950922,103.28,2,2,1,有,有,5280000,51123,坡道平面,30.36,0,車位2位合併為1位使用,權利人共2位,RPQNMLMLJHNFFAB17CA
