鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
花壇鄉,房地(土地+建物),彰化縣彰化市彰員路三段591巷1~30號,341.52,,特定農業區,甲種建築用地,1061218,土地3建物3車位0,全,一層,透天厝,住家用,見其他登記事項,0650102,146.4,0,0,0,無,無,9297000,63504,,0.0,0,,RPQNMLMKJHNFFAN28CA
彰化市,房地(土地+建物),彰化縣彰化市自強南路22巷9弄31~60號,19.98,住,,,1061226,土地3建物1車位0,一層，夾層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0691229,62.15,2,2,1,有,無,3100000,49879,,0.0,0,,RPPNMLPKJHNFFAN48CA
芬園鄉,房地(土地+建物),彰化縣芬園鄉彰南路一段299巷1~30號,138.96,,鄉村區,乙種建築用地,1061215,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1010102,248.72,4,3,3,有,無,8800000,35381,,0.0,0,,RPSNMLPKJHNFFAN78CA
彰化市,房地(土地+建物),彰化縣彰化市延平路586巷1~30號,116.0,住,,,1061214,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0980821,272.52,5,3,5,有,無,21000000,77059,,0.0,0,,RPRNMLQKJHNFFAN78CA
花壇鄉,土地,三家段661~690地號,1490.64,,山坡地保育區,農牧用地,1061229,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,1677,,0.0,0,親友、員工或其他特殊關係間之交易。,RPTNMLQKJHNFFAN98CA
彰化市,房地(土地+建物),彰化縣彰化市中央路174巷18弄1~30號,86.06,住,,,1061116,土地2建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0931026,226.01,4,3,3,有,有,12000000,53095,,0.0,0,,RPVOMLSKJHNFFAN86CA
彰化市,房地(土地+建物),彰化縣彰化市彰南路三段257巷1~30號,77.67,,鄉村區,乙種建築用地,1050415,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1060911,197.72,4,3,4,有,無,14700000,74348,,0.0,0,,RPWNMLRJKHNFFAN76CA
彰化市,房地(土地+建物),彰化縣彰化市彰南路三段257巷1~30號,77.79,,鄉村區,乙種建築用地,1050402,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1060911,197.72,4,3,4,有,無,13250000,67014,,0.0,0,,RPPNMLSJKHNFFAN78CA
彰化市,房地(土地+建物),彰化縣彰化市彰南路三段257巷1~30號,82.56,,鄉村區,乙種建築用地,1050120,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1060911,202.33,3,3,3,有,無,11600000,57332,,0.0,0,,RPRNMLSJKHNFFAN98CA
彰化市,房地(土地+建物),彰化縣彰化市彰南路三段257巷1~30號,75.0,,鄉村區,乙種建築用地,1050429,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1060911,189.32,3,3,3,有,無,12250000,64705,,0.0,0,,RPSNMLSJKHNFFAN09CA
彰化市,房地(土地+建物),彰化縣彰化市彰南路三段257巷1~30號,75.18,,鄉村區,乙種建築用地,1050409,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1060911,189.32,3,3,3,有,無,11250000,59423,,0.0,0,,RPTNMLSJKHNFFAN56CA
彰化市,房地(土地+建物),彰化縣彰化市彰南路三段257巷1~30號,74.49,,鄉村區,乙種建築用地,1050325,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1060911,189.32,3,3,3,有,無,12250000,64705,,0.0,0,,RPUNMLSJKHNFFAN66CA
彰化市,房地(土地+建物),彰化縣彰化市彰南路三段257巷1~30號,93.97,,鄉村區,乙種建築用地,1050120,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1060911,202.33,3,3,3,有,無,11200000,55355,,0.0,0,,RPVNMLSJKHNFFAN76CA
彰化市,房地(土地+建物),彰化縣彰化市彰南路三段257巷1~30號,75.54,,鄉村區,乙種建築用地,1050420,土地4建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1060911,183.69,4,3,4,有,無,14900000,81115,,0.0,0,,RPWNMLSJKHNFFAN86CA
彰化市,房地(土地+建物),彰化縣彰化市彰南路三段257巷1~30號,89.12,,鄉村區,乙種建築用地,1050628,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1060911,200.56,4,3,4,有,無,14700000,73295,,0.0,0,,RPXNMLSJKHNFFAN96CA
彰化市,房地(土地+建物),彰化縣彰化市彰南路三段257巷1~30號,75.79,,鄉村區,乙種建築用地,1050325,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1060911,198.74,3,3,3,有,無,11900000,59877,,0.0,0,,RPOOMLSJKHNFFAN78CA
彰化市,房地(土地+建物),彰化縣彰化市彰南路三段257巷1~30號,76.74,,鄉村區,乙種建築用地,1050121,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1060911,189.32,3,3,3,有,無,11900000,62857,,0.0,0,,RPTOMLSJKHNFFAN66CA
彰化市,房地(土地+建物),彰化縣彰化市彰南路三段257巷1~30號,80.89,,鄉村區,乙種建築用地,1050329,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1060911,189.32,3,3,3,有,無,12750000,67346,,0.0,0,,RPUOMLSJKHNFFAN76CA
彰化市,房地(土地+建物),彰化縣彰化市彰南路三段257巷1~30號,82.41,,鄉村區,乙種建築用地,1050424,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1060911,189.32,3,3,3,有,無,12450000,65762,,0.0,0,,RPVOMLSJKHNFFAN86CA
彰化市,房地(土地+建物),彰化縣彰化市彰南路三段257巷1~30號,75.58,,鄉村區,乙種建築用地,1050402,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1060911,189.32,3,3,3,有,無,12250000,64705,,0.0,0,,RPWOMLSJKHNFFAN96CA
彰化市,房地(土地+建物),彰化縣彰化市彰南路三段257巷1~30號,76.77,,鄉村區,乙種建築用地,1050426,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1060911,192.61,3,3,3,有,無,12850000,66715,,0.0,0,,RPXOMLSJKHNFFAN07CA
彰化市,房地(土地+建物),彰化縣彰化市彰南路三段257巷1~30號,77.62,,鄉村區,乙種建築用地,1060602,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1060911,201.95,4,3,4,有,無,16000000,79228,,0.0,0,,RPOPMLSJKHNFFAN88CA
彰化市,房地(土地+建物),彰化縣彰化市民族路395巷1~30號,100.0,商,,,1061120,土地1建物1車位0,全,一層,透天厝,住家用,木造,0250101,55.07,0,0,0,無,無,8000000,145270,,0.0,0,,RPOOMLQJKHNFFAN58CA
彰化市,房地(土地+建物),彰化縣彰化市福山街212巷13弄1~30號,9.63,,山坡地保育區,特定目的事業用地,1070103,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0780614,8.07,4,2,3,有,無,200000,24783,,0.0,0,,RPTOMLQJKHNFFAN09CA
和美鎮,房地(土地+建物),彰化縣和美鎮愛新路31~60號,75.0,住,,,1061221,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1060809,174.28,4,3,3,有,無,7800000,44756,,0.0,0,,RPWNMLRKJHNFFBN86CA
線西鄉,土地,西興段61~90地號,6076.55,,工業區,丁種建築用地,1061205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,73526000,12100,,0.0,0,,RPPNMLNLJHNFFBN48CA
鹿港鎮,土地,永樂段541~570地號,246.53,住,,,1061225,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11000000,44619,,0.0,0,,RPSNMLMKJHNFFCN68CA
員林市,房地(土地+建物),彰化縣員林市林森路215巷1~30號,22.77,商,,,1061204,土地1建物1車位0,十三層,十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0840821,175.53,4,2,2,有,有,4750000,27061,,0.0,0,,RPSOMLSJKHNFFDN86CA
社頭鄉,土地,仁美段961~990地號,250.16,農,,,1061201,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1123937,4493,,0.0,0,,RPQOMLPKJHNFFEN09CA
社頭鄉,房地(土地+建物),彰化縣社頭鄉中興路121~150號,118.44,住,,,1061212,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1000502,201.04,5,2,3,有,無,8800000,43772,,0.0,0,,RPPNMLSKJHNFFEN56CA
田中鎮,房地(土地+建物),彰化縣田中鎮居仁街61~90號,66.0,住,,,1061222,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0750502,165.61,3,2,3,有,無,4800000,28984,,0.0,0,未辦保存之部分一併移轉在內,RPTNMLSKJHNFFEN96CA
社頭鄉,土地,仁雅段1~30地號,65.53,商,,,1061208,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3012640,45973,,0.0,0,,RPPNMLNLJHNFFEN78CA
北斗鎮,土地,七星段451~480地號,2307.27,,特定農業區,農牧用地,1061225,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5820000,2522,,0.0,0,,RPPNMLPKJHNFFFN98CA
北斗鎮,土地,大安段481~510地號,1876.32,住,,,1061205,土地11建物0車位0,,,其他,,,,0.0,0,0,0,有,無,36892700,19662,,0.0,0,,RPPNMLSLJHNFFFN76CA
溪州鄉,土地,仁愛段631~660地號,192.21,,鄉村區,乙種建築用地,1061218,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,10405,,0.0,0,,RPSNMLMJKHNFFFN98CA
大城鄉,土地,美豐段361~390地號,2951.0,,一般農業區,農牧用地,1061215,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2951000,1000,,0.0,0,,RPPNMLMKJHNFFGN78CA
二林鎮,房地(土地+建物),彰化縣二林鎮建國路241~270號,68.01,住,,,1061229,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1050527,197.28,5,2,3,有,無,8060000,40856,,0.0,0,,RPUNMLQKJHNFFGN07CA
