鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
觀音區,建物,桃園市觀音區保障路258巷1~30號,0.0,,一般農業區,甲種建築用地,1061224,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,1051014,109.06,3,2,2,有,無,無,11000,101,,0.0,0,,RPPOMLLKJHNFFBH87CC
中壢區,建物,桃園市中壢區力行北街31~60號,0.0,住,,,1061226,土地0建物1車位0,二層,6,套房(1房1廳1衛),住家用,鋼筋混凝土造,0781220,19.42,1,1,1,有,有,無,3300,170,,0.0,0,,RPQOMLLKJHNFFBH97CC
中壢區,建物,桃園市中壢區龍岡路二段301~330號,0.0,住,,,1061223,土地0建物1車位0,見其他登記事項,3,店面(店鋪),住家用,鋼筋混凝土造,0800321,212.4,0,0,0,無,無,無,25000,118,,0.0,0,,RPTOMLLKJHNFFBH28CC
中壢區,建物,桃園市中壢區新明路151~180號,0.0,住,,,1061225,土地0建物1車位0,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830818,122.63,3,2,2,有,有,無,12500,102,,0.0,0,,RPUOMLLKJHNFFBH38CC
中壢區,建物,桃園市中壢區環北路331~360號,0.0,住,,,1061229,土地0建物1車位1,二十層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980629,164.26999999999998,3,2,2,有,有,有,35000,213,坡道平面,30.55,0,,RPWQMLLKJHNFFBH78CC
中壢區,建物,桃園市中壢區環北路331~360號,0.0,住,,,1061229,土地0建物1車位1,二十層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980629,154.96,3,2,2,有,有,有,35000,226,坡道平面,28.51,0,,RPXQMLLKJHNFFBH88CC
中壢區,建物,桃園市中壢區環北路331~360號,0.0,住,,,1061229,土地0建物1車位1,十六層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980629,154.96,3,2,2,有,有,有,35000,226,坡道平面,28.51,0,,RPSRMLLKJHNFFBH48CC
中壢區,建物,桃園市中壢區環北路331~360號,0.0,住,,,1061229,土地0建物1車位1,十六層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980629,133.64000000000001,3,2,2,有,有,有,35000,262,坡道平面,0.0,0,,RPTRMLLKJHNFFBH58CC
中壢區,建物,桃園市中壢區元化路331~360號,0.0,商,,,1061229,土地0建物1車位0,十七層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970406,141.1,3,2,2,有,有,有,35000,248,,0.0,0,,RPURMLLKJHNFFBH68CC
中壢區,建物,桃園市中壢區環北路331~360號,0.0,住,,,1061229,土地0建物1車位1,十八層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980629,183.45999999999998,3,2,2,有,有,有,35000,191,坡道平面,28.51,0,,RPWRMLLKJHNFFBH88CC
