鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
南投市,土地,大崗段31~60地號,99.0,,工業區,丁種建築用地,1061204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2300000,23232,,0.0,0,,RPTNMLLKJHNFFAM38CA
南投市,房地(土地+建物),南投縣南投市南鄉路2巷1~30號,267.53,,山坡地保育區,丙種建築用地,1061222,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0801030,240.05,3,2,3,有,無,5200000,21662,,0.0,0,,RPXNMLLMJHNFFAM98CA
中寮鄉,土地,鄉親寮段601~630地號,7736.0,,山坡地保育區,農牧用地,1061225,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1638115,212,,0.0,0,,RPWNMLRJKHNFFAM66CA
中寮鄉,土地,鄉親寮段631~660地號,9265.0,,山坡地保育區,農牧用地,1061225,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1961884,212,,0.0,0,,RPXNMLRJKHNFFAM76CA
草屯鎮,土地,日新段451~480地號,2.01,其他,,,1061218,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,21553,10723,,0.0,0,「草屯鎮投2線（稻香路0K+000~0K+860段）道路拓寬改善工程」協議價購取得土地。,RPPNMLPKJHNFFBM48CA
草屯鎮,房地(土地+建物),南投縣草屯鎮中正路381之20巷61~90號,1624.88,,特定農業區,農牧用地,1061215,土地1建物1車位0,一層,一層,農舍,農舍,見其他登記事項,0971028,15.0,0,0,0,無,無,5486704,,,0.0,0,親友、員工或其他特殊關係間之交易。,RPUNMLQKJHNFFBM09CA
草屯鎮,土地,平西段91~120地號,3223.96,,一般農業區,農牧用地,1060913,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12600000,3908,,0.0,0,包含未登記建物。,RPTNMLPJKHNFFBM88CA
草屯鎮,房地(土地+建物),南投縣草屯鎮建興一街1~30號,104.43,住,,,1061127,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1051229,222.44,4,2,5,有,無,15000000,67434,,0.0,0,,RPUNMLLMJHNFFBM78CA
埔里鎮,土地,南光段301~330地號,92.0,住,,,1061204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3300000,35870,,0.0,0,權利人共2人,RPRNMLMKJHNFFCM48CA
魚池鄉,土地,木屐��段451~480地號,948.0,,一般農業區,農牧用地,1061219,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,2637,,0.0,0,,RPPNMLPKJHNFFCM58CA
國姓鄉,土地,北山坑段61~90地號,790.0,,山坡地保育區,丙種建築用地,1070102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1360000,1722,,0.0,0,,RPWNMLQKJHNFFCM76CA
埔里鎮,房地(土地+建物),南投縣埔里鎮忠孝三路61~90號,25.65,住,,,1061222,土地1建物1車位0,八層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0931116,159.75,3,2,2,有,無,5500000,34429,,0.0,0,,RPSOMLSKJHNFFCM66CA
埔里鎮,土地,小埔社段121~150地號,2908.0,,山坡地保育區,林業用地,1061213,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10550000,3628,,0.0,0,出售標的:包含全數地上物,未授權地政士至現場勘查,RPSNMLNLJHNFFCM78CA
國姓鄉,房地(土地+建物),南投縣國姓鄉國姓路181~210號,154.0,,山坡地保育區,丙種建築用地,1061116,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0820825,107.32,4,2,2,有,無,1650000,15375,,0.0,0,,RPUOMLNLJHNFFCM09CA
埔里鎮,土地,安湳段1~30地號,441.34,,特定農業區,甲種建築用地,1061204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11600000,26284,,0.0,0,,RPVNMLTLJHNFFCM07CA
竹山鎮,土地,前山段391~420地號,90.92,,特定農業區,甲種建築用地,1061229,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,409140,4500,,0.0,0,,RPQNMLPKJHNFFDM78CA
集集鎮,土地,柴橋頭段洞角小段1~30地號,184.0,,山坡地保育區,特定目的事業用地,1061220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,53100,289,,0.0,0,,RPPNMLMKJHNFFEM48CA
埔里鎮,房地(土地+建物),南投縣埔里鎮西安路一段537巷301~330號,101.94,,鄉村區,乙種建築用地,1061215,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0931001,153.52,4,2,3,有,無,5400000,35175,,0.0,0,親友、員工或其他特殊關係間之交易。,RPTNMLLKJHNFFCM68DA
魚池鄉,房地(土地+建物),南投縣魚池鄉五馬巷1~30號,231.83,,森林區,農牧用地,1061225,土地2建物1車位0,一層，騎樓,一層,倉庫,住家用,木造,0201015,15.9,0,0,0,無,無,235000,,,0.0,0,,RPQNMLPKJHNFFCM78DA
鹿谷鄉,房地(土地+建物),南投縣鹿谷鄉中正路二段91~120號,108.13,其他,,,1061215,土地5建物1車位0,全,一層,透天厝,住商用,磚造,0590101,54.56,4,2,2,有,無,4050000,74230,,0.0,0,親友、員工或其他特殊關係間之交易。,RPTNMLMKJHNFFDM88DA
集集鎮,土地,林興段931~960地號,2677.72,農,,,1061217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3627335,1355,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPNMLRKJHNFFEM09DA
集集鎮,土地,林興段931~960地號,2565.49,農,,,1061217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3475575,1355,,0.0,0,親友、員工或其他特殊關係間之交易。,RPQNMLRKJHNFFEM56DA
水里鄉,土地,新玉峰段811~840地號,5483.0,,山坡地保育區,農牧用地,1061211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5900000,1076,,0.0,0,,RPRNMLQKJHNFFEM09CA
南投市,土地,三塊厝段271~300地號,360.0,,一般農業區,農牧用地,1061205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1591200,4420,,0.0,0,向政府機關承購之案件。,RPWNMLTKJHNFFAM96DA
草屯鎮,土地,南坪段961~990地號,500.11,,森林區,農牧用地,1061225,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4500000,8998,,0.0,0,共有人7人有民情風俗因素之交易。,RPQNMLPKJHNFFBM68DA
埔里鎮,房地(土地+建物),南投縣埔里鎮長春路121~150號,61.77,其他,,,1061220,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0960718,197.77,5,2,4,有,無,6600000,33372,,0.0,0,本案權利人共2位(土地及建物各持分1/2),RPOOMLPLJHNFFCM68CA
鹿谷鄉,土地,內樹皮段271~300地號,978.72,,森林區,林業用地,1061220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,210000,215,,0.0,0,,RPUNMLQKJHNFFDM66CA
竹山鎮,房地(土地+建物),南投縣竹山鎮中山路1~30號,104.85,,鄉村區,乙種建築用地,1061214,土地2建物2車位0,全,一層,透天厝,住家用,加強磚造,0670301,64.5,3,1,1,有,無,1500000,23256,,0.0,0,親友、員工或其他特殊關係間之交易。,RPSNMLNLJHNFFDM88CA
鹿谷鄉,房地(土地+建物),南投縣鹿谷鄉仁愛路91~120號,322.18,,鄉村區,乙種建築用地,1061020,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0830415,198.61,6,3,3,有,無,4660000,23463,,0.0,0,本案件為二親等間之交易,RPSNMLLJKHNFFDM58CA
埔里鎮,房地(土地+建物),南投縣埔里鎮四維路61~90號,35.5,住,,,1070102,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0630118,54.0,6,3,3,有,無,2800000,51852,,0.0,0,,RPQNMLKMJHNFFCM38CA
埔里鎮,土地,水尾段1~30地號,2902.0,,特定農業區,農牧用地,1061215,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,30695000,10577,,0.0,0,急買急賣。出售標的:包含全數地上物及使用權利、地上物一併讓渡,未詳盡事項仍依契約書為準,RPTNMLLJKHNFFCM58CA
埔里鎮,房地(土地+建物),南投縣埔里鎮同春二街61~90號,88.0,住,,,1061231,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1060425,208.72,4,2,5,有,無,15500000,74262,,0.0,0,,RPSNMLMJKHNFFCM58CA
埔里鎮,土地,忠信段481~510地號,105.19,,鄉村區,乙種建築用地,1061113,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,850000,8081,,0.0,0,含增建或未登記建物。親友、員工或其他特殊關係間之交易。,RPPNMLPJKHNFFCM58CA
埔里鎮,房地(土地+建物),南投縣埔里鎮大同一街1~30號,76.2,住,,,1061212,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0730823,82.45,3,2,2,有,無,5500000,66707,,0.0,0,,RPTOMLSKJHNFFCM76CA
草屯鎮,土地,新興段811~840地號,564.0,,特定農業區,農牧用地,1061228,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5459520,9680,,0.0,0,,RPSNMLPJKHNFFBM78CA
