鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
北區,建物,臺南市北區開元路485巷41弄1~30號,0.0,商,,,1061228,土地0建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0891120,29.03,1,0,1,有,有,有,6500,224,,0.0,0,,RPWNMLLKJHNFFAD97CC
東區,建物,臺南市東區龍山街91~120號,0.0,商,,,1061229,土地0建物1車位0,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0960906,90.52,2,1,1,有,有,有,22000,243,,0.0,0,1.合約書無填具土地租賃面積2.由所有權人提供出租資訊3.租金已包含一個坡道平面車位,RPTNMLLKJHNFFCD87CC
東區,房地(土地+建物),臺南市東區林森路一段121~150號,8.1,其他,,,1061214,土地1建物1車位0,三層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0820609,93.04,3,2,2,有,有,有,13000,140,,0.0,0,,RPVOMLLKJHNFFCD18CC
東區,房地(土地+建物),臺南市東區東平路91~120號,18.27,其他,,,1061217,土地1建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0820727,106.19,2,2,2,有,有,有,15000,141,,0.0,0,房間數為2+1房,RPWOMLLKJHNFFCD28CC
南區,建物,臺南市南區新平路1~30號,3185.0,其他,,,1061215,土地0建物2車位0,一層,3,工廠,見其他登記事項,鋼筋混凝土構造,0691209,1591.5700000000002,0,0,0,有,無,有,140000,,,0.0,0,,RPQPMLLKJHNFFCD77CC
安南區,房地(土地+建物),臺南市安南區安中路二段31~60號,86.76,其他,,,1070107,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0780112,197.13,7,2,4,有,無,無,20000,101,,0.0,0,,RPSNMLLKJHNFFBD67CC
麻豆區,房地(土地+建物),臺南市麻豆區建南街271~300號,264.52,其他,,,1070109,土地1建物1車位0,見其他登記事項,1,店面(店鋪),見其他登記事項,見其他登記事項,1011130,50.18,0,1,1,有,無,無,9000,179,,0.0,0,,RPXNMLLKJHNFFFD58CC
永康區,建物,臺南市永康區中華二路266巷31~60號,0.0,住,,,1061229,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870602,31.45,1,1,1,有,無,有,7000,223,,0.0,0,,RPXNMLLKJHNFFKD09CC
永康區,建物,臺南市永康區新興街1~30號,0.0,住,,,1070102,土地0建物1車位0,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880519,110.85,3,2,2,有,有,有,12000,108,,0.0,0,,RPROMLLKJHNFFKD58CC
永康區,房地(土地+建物),臺南市永康區中華路10巷1~30號,34.75,住,,,1061215,土地1建物1車位0,三層,12,辦公商業大樓,住家用,鋼筋混凝土造,0790508,236.0,5,2,3,有,有,無,10000,42,,0.0,0,,RPXOMLLKJHNFFKD56CC
永康區,房地(土地+建物),臺南市永康區中華路7巷1~30號,9.48,住,,,1061215,土地1建物1車位0,九層,19,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1010817,128.6,2,2,2,有,有,有,20000,156,,0.0,0,,RPPPMLLKJHNFFKD48CC
