鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
台東市,房地(土地+建物),臺東縣臺東市松江路一段303巷29弄1~30號,69.91,,鄉村區,乙種建築用地,1061228,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,0591115,49.03,0,0,0,無,無,750000,15297,,0.0,0,,RPPNMLMKJHNFFAV98CA
台東市,土地,知本段7771~7800地號,150.0,,特定農業區,甲種建築用地,1061227,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2580000,17200,,0.0,0,,RPQNMLMKJHNFFAV09CA
台東市,房地(土地+建物),臺東縣臺東市四維路一段464巷1~30號,111.0,住,,,1061124,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0670831,131.86,3,2,2,有,無,4600000,34885,,0.0,0,,RPRNMLMKJHNFFAV56CA
台東市,房地(土地+建物),臺東縣臺東市蘭州街61~90號,55.76,住,,,1061228,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0850113,204.77,5,3,4,有,無,5860000,28617,,0.0,0,,RPTNMLMKJHNFFAV76CA
台東市,房地(土地+建物),臺東縣臺東市博愛路241~270號,154.0,住,,,1061104,土地1建物1車位0,全,一層,透天厝,見其他登記事項,木造,,80.01,1,1,1,有,無,9100000,113736,,0.0,0,,RPXNMLMKJHNFFAV17CA
台東市,土地,知本段8011~8040地號,2788.0,,特定農業區,農牧用地,1061130,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3160000,1133,,0.0,0,,RPOOMLMKJHNFFAV98CA
台東市,土地,新園段511~540地號,452.0,,特定農業區,農牧用地,1070102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400000,885,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPOMLMKJHNFFAV09CA
台東市,房地(土地+建物),臺東縣臺東市更生路121~150號,126.0,住,,,1061202,土地2建物1車位0,一層，二層，三層，四層，騎樓，地下層,四層,店面(店鋪),住家用,鋼筋混凝土造,0780419,297.05,5,3,3,有,無,15880000,53459,,0.0,0,含增建或未登記建物。,RPQNMLPKJHNFFAV76CA
台東市,房地(土地+建物),臺東縣臺東市松江路一段61~90號,84.91,,鄉村區,乙種建築用地,1061218,土地1建物1車位0,全,二層,透天厝,見其他登記事項,見其他登記事項,0630701,82.99,1,1,1,有,無,2100000,25304,,0.0,0,親友、員工或其他特殊關係間之交易。,RPRNMLPKJHNFFAV86CA
台東市,房地(土地+建物),臺東縣臺東市中華路一段841~870號,166.0,住,,,1061205,土地1建物1車位0,全,二層,透天厝,住家用,見其他登記事項,0550720,117.77,3,2,2,有,無,8500000,72175,,0.0,0,,RPPNMLRJKHNFFAV86CA
池上鄉,土地,錦富段1051~1080地號,12134.9,,特定農業區,農牧用地,1070102,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12700000,1047,,0.0,0,,RPPNMLRKJHNFFCV07CA
太麻里鄉,房地(土地+建物),臺東縣卑南鄉龍泉路53巷1~30號,10.39,其他,,,1061221,土地2建物1車位0,八層,八層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0830930,41.74,1,1,1,有,有,800000,19166,,0.0,0,,RPPNMLQKJHNFFDV07CA
太麻里鄉,房地(土地+建物),臺東縣卑南鄉龍泉路53巷1~30號,8.08,其他,,,1061221,土地2建物1車位0,八層,八層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0830930,37.61,1,1,1,有,有,750000,19942,,0.0,0,,RPQNMLQKJHNFFDV17CA
大武鄉,土地,尚武段1141~1170地號,77.03,住,,,1061228,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,750000,9736,,0.0,0,含增建或未登記建物。,RPPNMLTKJHNFFDV47DA
台東市,房地(土地+建物),臺東縣臺東市四維路三段59巷1~30號,15.13,住,,,1061228,土地1建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0830419,116.01,3,2,2,有,有,3550000,30601,,0.0,0,,RPRNMLSKJHNFFAV27DA
長濱鄉,土地,田組段571~600地號,4078.09,,風景區,農牧用地,1061208,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6000000,1471,,0.0,0,,RPRNMLSKJHNFFBV27CA
關山鎮,土地,溪埔段1111~1140地號,207.09,工,,,1061229,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1300000,6277,,0.0,0,急買急賣。,RPPNMLLJKHNFFCV09CA
太麻里鄉,房地(土地+建物),臺東縣卑南鄉溫泉村龍泉路53巷1~30號,10.39,其他,,,1070105,土地2建物1車位0,三層,八層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0840714,38.31,1,0,1,有,有,800000,20882,,0.0,0,,RPPNMLPKJHNFFDV96CA
台東市,土地,自強段991~1020地號,68.88,住,,,1061229,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2920000,42393,,0.0,0,,RPVNMLQJKHNFFAV37CA
台東市,房地(土地+建物),臺東縣臺東市康樂路131巷1~30號,31.12,住,,,1061212,土地4建物1車位0,五層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0840601,119.04,2,1,1,有,無,2100000,17641,,0.0,0,,RPRNMLRJKHNFFAV07CA
東河鄉,房地(土地+建物),臺東縣東河鄉都蘭路121~150號,84.0,,鄉村區,乙種建築用地,1061225,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0740415,100.69,3,2,1,有,無,4330000,43003,,0.0,0,,RPPNMLMKJHNFFBV09CA
台東市,房地(土地+建物),臺東縣臺東市漢中街241~270號,54.03,住,,,1061211,土地1建物1車位0,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830505,169.77,4,2,2,有,無,6880000,40525,,0.0,0,,RPTNMLPKJHNFFAV07CA
