鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
花蓮市,房地(土地+建物),花蓮縣花蓮市復興新村31~60號,90.0,住,,,1061219,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0700130,107.49,0,0,3,有,無,9400000,87450,,0.0,0,權利人等(2)含增建,RPVNMLMKJHNFFAU86CA
花蓮市,土地,國民段241~270地號,230.15,農,,,1061229,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9300000,40408,,0.0,0,,RPOOMLMKJHNFFAU88CA
花蓮市,房地(土地+建物),花蓮縣花蓮市國聯五路121~150號,3.67,商,,,1061222,土地1建物1車位0,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831007,28.18,1,0,1,有,有,1250000,44358,,0.0,0,,RPROMLMKJHNFFAU56CA
花蓮市,房地(土地+建物),花蓮縣花蓮市國民九街31~60號,134.0,住,,,1061122,土地1建物1車位0,一層，二層，三層，屋頂突出物，騎樓,三層,店面(店鋪),住家用,鋼筋混凝土造,1061002,304.97,7,0,8,有,無,25750000,84435,,0.0,0,,RPQNMLPKJHNFFAU66CA
花蓮市,房地(土地+建物),花蓮縣花蓮市國民九街31~60號,100.0,住,,,1061122,土地1建物1車位0,一層，二層，三層，屋頂突出物，騎樓,三層,店面(店鋪),住家用,鋼筋混凝土造,1061002,243.13,5,0,5,有,無,18800000,77325,,0.0,0,,RPSNMLPKJHNFFAU86CA
花蓮市,房地(土地+建物),花蓮縣花蓮市富安路91~120號,130.0,其他,,,1061228,土地1建物1車位0,全,二層,透天厝,商業用,鋼筋混凝土造,0760226,129.22,4,2,2,有,無,11000000,85126,,0.0,0,,RPVNMLPKJHNFFAU17CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉文化31~60號,696.97,農,,,1061123,土地1建物1車位0,一層，二層，三層,三層,農舍,農舍,鋼筋混凝土造,1030320,153.63,0,0,0,無,無,13000000,,,0.0,0,,RPVOMLPKJHNFFAU27CA
花蓮市,土地,福祥段841~870地號,248.25,其他,,,1061226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3020000,12165,,0.0,0,公共設施保留地之交易。,RPSPMLPKJHNFFAU07CA
新城鄉,房地(土地+建物),花蓮縣新城鄉嘉北一街2巷1~30號,42.0,農,,,1061205,土地1建物1車位0,全,一層,透天厝,住家用,見其他登記事項,0660202,30.1,2,2,2,有,無,1520000,50498,,0.0,0,含增建,RPQOMLQKJHNFFAU86CA
壽豐鄉,土地,光榮段61~90地號,924.62,,一般農業區,農牧用地,1061109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,700000,757,,0.0,0,,RPXNMLRKJHNFFAU57CA
