編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPSOMLLKJHNFFCA57CC,吉林段四小段,.00,都市：商
RPUOMLLKJHNFFCA77CC,吉林段五小段,.00,都市：商
RPXNMLLKJHNFFCA97CC,吉林段三小段,.00,都市：商
RPSNMLLKJHNFFCA47CC,德惠段二小段,.00,都市：住
RPQNMLLKJHNFFCA27CC,北安段二小段,.00,都市：住
RPROMLLKJHNFFCA47CC,碧湖段三小段,23.50,都市：住
RPROMLLKJHNFFCA47CC,碧湖段三小段,2.40,都市：住
RPROMLLKJHNFFCA47CC,碧湖段三小段,1.40,都市：住
RPPNMLLKJHNFFCA17CC,吉林段四小段,.00,都市：商
RPWOMLLKJHNFFCA97CC,中山段三小段,.00,都市：商
RPPOMLLKJHNFFCA27CC,西湖段二小段,.00,都市：住
RPRRMLLKJHNFFCA77CC,石潭段四小段,.00,都市：其他
RPVPMLLKJHNFFCA97CC,長安段三小段,.00,都市：商
RPQRMLLKJHNFFCA67CC,正義段二小段,.00,都市：商
RPXOMLLKJHNFFCA08CC,中山段二小段,.00,都市：商
RPOSMLLKJHNFFCA57CC,長春段一小段,.00,都市：商
RPWQMLLKJHNFFCA18CC,吉林段二小段,.00,都市：住
RPVNMLLKJHNFFDA87CC,西松段一小段,27.89,都市：住
RPVRMLLKJHNFFCA18CC,正義段三小段,.00,都市：商
RPPSMLLKJHNFFCA67CC,西湖段四小段,.00,都市：其他
RPWRMLLKJHNFFCA28CC,西湖段四小段,90.80,都市：工
RPRNMLLKJHNFFDA47CC,雅祥段四小段,.00,都市：商
RPRNMLLKJHNFFDA47CC,雅祥段四小段,.00,都市：商
RPSNMLLKJHNFFDA57CC,民生段,.00,都市：商
RPUNMLLKJHNFFDA77CC,西松段二小段,.00,都市：住
RPRNMLLKJHNFFDA47CC,雅祥段四小段,.00,都市：商
RPRNMLLKJHNFFDA47CC,雅祥段四小段,.00,都市：住
RPRNMLLKJHNFFDA47CC,雅祥段四小段,.00,都市：住
RPRNMLLKJHNFFDA47CC,雅祥段四小段,.00,都市：商
RPRNMLLKJHNFFDA47CC,雅祥段四小段,.00,都市：住
RPRNMLLKJHNFFDA47CC,雅祥段四小段,.00,都市：商
RPRNMLLKJHNFFDA47CC,雅祥段四小段,.00,都市：商
RPRNMLLKJHNFFDA47CC,雅祥段四小段,.00,都市：商
RPTOMLLKJHNFFDA77CC,信義段五小段,.00,都市：其他
RPQOMLLKJHNFFDA47CC,南港段三小段,84.40,都市：工
RPTOMLLKJHNFFAA47CC,南海段二小段,.00,都市：住
RPRNMLLKJHNFFBA27CC,圓環段一小段,.00,都市：商
RPRNMLLKJHNFFBA27CC,圓環段一小段,.00,都市：商
RPVNMLLKJHNFFAA57CC,南海段二小段,.00,都市：商
RPUOMLLKJHNFFEA97CC,三玉段二小段,.00,都市：商
RPUNMLLKJHNFFFA97CC,懷生段四小段,.00,都市：住
RPVOMLLKJHNFFBA77CC,圓環段三小段,.00,都市：商
RPWOMLLKJHNFFEA18CC,三玉段三小段,.00,都市：住
RPXNMLLKJHNFFFA28CC,懷生段一小段,.00,都市：商
RPVOMLLKJHNFFFA18CC,仁愛段三小段,.00,都市：商
RPPOMLLKJHNFFFA57CC,仁愛段六小段,.00,都市：商
RPROMLMKJHNFFFA87CC,大安段一小段,.00,都市：住
RPWOMLMKJHNFFFA38CC,龍泉段三小段,.00,都市：商
RPWOMLMKJHNFFFA38CC,龍泉段三小段,.00,都市：商
RPWOMLMKJHNFFFA38CC,龍泉段三小段,.00,都市：其他
RPQNMLMKJHNFFFA67CC,金華段四小段,.00,都市：住
RPTPMLMKJHNFFEA08CC,芝山段一小段,.00,都市：住
RPQOMLMKJHNFFEA67CC,天母段一小段,.00,都市：住
RPTPMLMKJHNFFBA77CC,福星段三小段,.00,都市：商
RPRNMLMKJHNFFBA37CC,市府段一小段,.00,都市：其他
RPQNMLMKJHNFFDA47CC,經貿段,.00,都市：住
RPUOMLMKJHNFFDA97CC,敦化段五小段,.00,都市：住
RPQOMLMKJHNFFDA57CC,西松段二小段,.00,都市：商
RPQOMLMKJHNFFDA57CC,西松段二小段,.00,都市：其他
RPPPMLMKJHNFFDA57CC,信義段二小段,.00,都市：住
RPXNMLMKJHNFFCA08CC,中山段一小段,.00,都市：商
RPPOMLMKJHNFFCA37CC,德惠段四小段,.00,都市：商
RPRPMLMKJHNFFCA67CC,西湖段四小段,.00,都市：工
RPOOMLMKJHNFFCA27CC,長安段三小段,.00,都市：商
RPOOMLMKJHNFFCA27CC,長安段三小段,.00,都市：商
RPSOMLMKJHNFFCA67CC,長安段一小段,.00,都市：住
RPVPMLMKJHNFFCA08CC,文德段二小段,.00,都市：商
RPVPMLMKJHNFFCA08CC,文德段二小段,.00,都市：商
RPSPMLMKJHNFFCA77CC,長安段三小段,.00,非都市： ; 非都市編定：
RPXPMLMKJHNFFCA28CC,榮星段二小段,.00,都市：住
RPWPMLMKJHNFFCA18CC,長安段一小段,.00,都市：商
RPTQMLMKJHNFFCA97CC,德惠段四小段,.00,都市：商
RPQQMLMKJHNFFCA67CC,吉林段四小段,.00,都市：商
RPWOMLMKJHNFFDA18CC,玉成段二小段,.00,都市：工
RPTPMLMKJHNFFCA97DC,中山段一小段,.00,都市：商
RPQOMLMKJHNFFFA77CC,復興段二小段,.00,都市：住
RPQNMLNKJHNFFCA47CC,吉林段三小段,.00,都市：商
RPQNMLNKJHNFFCA47CC,吉林段三小段,.00,都市：商
RPQOMLPKJHNFFCA77CC,吉林段二小段,.00,都市：商
RPVPMLPKJHNFFCA38CC,吉林段三小段,.00,都市：商
RPSQMLPKJHNFFCA18CC,碧湖段三小段,.00,都市：住
RPQQMLPKJHNFFCA97CC,文德段二小段,.00,都市：住
RPRRMLPKJHNFFCA18CC,石潭段四小段,.00,都市：商
RPQRMLPKJHNFFCA08CC,石潭段四小段,.00,都市：商
RPTQMLPKJHNFFCA28CC,中山段三小段,.00,都市：商
RPSNMLPKJHNFFDA97CC,西松段一小段,.00,都市：住
RPQPMLPKJHNFFDA97CC,信義段二小段,.00,都市：商
RPXOMLPKJHNFFDA58CC,三興段三小段,.00,都市：住
RPXOMLPKJHNFFDA58CC,三興段三小段,.00,都市：商
RPVPMLPKJHNFFDA48CC,民生段,33.06,都市：住
RPUPMLPKJHNFFDA38CC,三興段一小段,.00,都市：商
RPPQMLPKJHNFFDA97CC,雅祥段四小段,.00,都市：商
RPPQMLPKJHNFFDA97CC,雅祥段四小段,.00,都市：住
RPPNMLPKJHNFFEA77CC,百齡段二小段,.00,都市：住
RPQQMLPKJHNFFDA08CC,三興段三小段,.00,都市：商
RPQQMLPKJHNFFDA08CC,三興段三小段,.00,都市：住
RPVNMLPKJHNFFEA38CC,天母段一小段,.00,都市：住
RPTOMLPKJHNFFFA38CC,瑞安段二小段,.00,都市：住
RPTOMLPKJHNFFFA38CC,瑞安段二小段,.00,都市：住
RPRPMLPKJHNFFFA28CC,仁愛段四小段,.00,非都市： ; 非都市編定：
