鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
屏東巿,房地(土地+建物),屏東縣屏東市中華路338巷1~30號,53.0,住,,,1061208,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0630319,68.76,3,2,2,有,無,1200000,17452,,0.0,0,本買賣案件係屬三親等間特殊交易，其交易價格可能異於市場正常交易價格。第三人占用中,不負點交之責。權利人二人。,RPQNMLMKJHNFFAT88CA
屏東巿,房地(土地+建物),屏東縣屏東市合作街121~150號,34.57,住,,,1061210,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土造,0711030,86.52,3,2,2,有,無,2550000,29473,,0.0,0,,RPVNMLMKJHNFFAT76CA
屏東巿,房地(土地+建物),屏東縣屏東市機場北路451~480號,17.4,住,,,1061216,土地1建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0881204,120.94,3,2,2,有,有,3500000,28940,,0.0,0,,RPWNMLMKJHNFFAT86CA
屏東巿,房地(土地+建物),屏東縣屏東市豐華街1~30號,21.46,住,,,1061224,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840120,110.39,3,2,2,有,有,3700000,33518,,0.0,0,,RPXNMLMKJHNFFAT96CA
屏東巿,房地(土地+建物),屏東縣屏東市民生路7巷1~30號,61.0,住,,,1061218,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0660620,73.6,3,1,2,有,無,1650000,22418,,0.0,0,含增建或未登記建物。,RPQOMLMKJHNFFAT98CA
長治鄉,土地,番子寮段1291~1320地號,1420.0,,一般農業區,農牧用地,1061228,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1300000,915,,0.0,0,,RPTPMLMKJHNFFAT76CA
麟洛鄉,土地,麟平段301~330地號,1041.63,,一般農業區,農牧用地,1061229,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,1152,,0.0,0,本申報書資料系由當事人雙方提供屬實含增建或未登記建物。,RPTNMLOLJHNFFAT86CA
屏東巿,房地(土地+建物),屏東縣屏東市公教街31~60號,71.0,住,,,1061220,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,0690229,96.0,3,2,2,有,無,3600000,37500,,0.0,0,,RPUPMLKMJHNFFAT86CA
里港鄉,房地(土地+建物),屏東縣里港鄉塔樓路1~30號,229.25,,鄉村區,乙種建築用地,1061228,土地3建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,1040608,239.12,4,2,4,有,無,11250000,47048,,0.0,0,,RPUNMLRKJHNFFBT27CA
fa72埔鄉,土地,洛陽段121~150地號,310.55,,鄉村區,乙種建築用地,1070102,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,4830,,0.0,0,,RPPNMLSKJHNFFBT86CA
高樹鄉,土地,南華段961~990地號,3896.11,,一般農業區,農牧用地,1061225,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1920000,493,,0.0,0,,RPPNMLKLJHNFFBT78CA
內埔鄉,房地(土地+建物),屏東縣內埔鄉統嶺巷241~270號,8.02,,一般農業區,甲種建築用地,1061228,土地1建物1車位0,四層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0881130,26.58,1,1,1,有,無,488000,18360,,0.0,0,,RPOPMLMKJHNFFCT09CA
內埔鄉,土地,龍頸段1021~1050地號,215.1,住,,,1061221,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4478400,20820,,0.0,0,,RPVNMLSKJHNFFCT57CA
內埔鄉,土地,壽比段301~330地號,387.9,,鄉村區,乙種建築用地,1061109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4000000,10312,,0.0,0,,RPTNMLMLJHNFFCT86CA
潮州鎮,土地,新榮段691~720地號,294.04,住,,,1061121,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11563500,39326,,0.0,0,,RPVNMLMLJHNFFCT07CA
竹田鄉,土地,竹南段691~720地號,297.0,,特定農業區,農牧用地,1061107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,680000,2290,,0.0,0,,RPPOMLPLJHNFFCT86CA
萬巒鄉,土地,頭溝水段691~720地號,2535.99,,一般農業區,農牧用地,1061118,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9000000,3549,,0.0,0,,RPTOMLPLJHNFFCT27CA
內埔鄉,房地(土地+建物),屏東縣內埔鄉建和路1~30號,83.0,,工業區,丁種建築用地,1061125,土地1建物1車位0,全,二層,透天厝,住家用,見其他登記事項,1021202,109.12,2,2,2,有,無,3600000,32991,,0.0,0,,RPROMLLMJHNFFCT76CA
萬巒鄉,土地,頭溝水段601~630地號,2500.0,,一般農業區,農牧用地,1061128,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3600000,1440,,0.0,0,,RPSNMLPJKHNFFCT96CA
潮州鎮,土地,檨興段871~900地號,2909.8,,一般農業區,農牧用地,1061109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8400000,2887,,0.0,0,,RPPNMLNJKHNFFCT09CA
潮州鎮,房地(土地+建物),屏東縣潮州鎮自由路154巷1~30號,63.05,住,,,1061212,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0660505,67.2,3,1,2,有,無,2380000,35417,,0.0,0,,RPQNMLNJKHNFFCT56CA
萬巒鄉,土地,官倉段1141~1170地號,2442.62,農,,,1061215,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3491770,1430,,0.0,0,親友、員工或其他特殊關係間之交易。,RPVNMLRJKHNFFCT47CA
萬巒鄉,土地,頭溝水段601~630地號,360.0,,一般農業區,農牧用地,1061015,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,507370,1409,,0.0,0,,RPROMLSJKHNFFCT27CA
萬巒鄉,土地,頭溝水段601~630地號,400.0,,一般農業區,農牧用地,1061015,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,311882,780,,0.0,0,,SPROMLSJKHNFFCT37CA
萬巒鄉,土地,頭溝水段601~630地號,1000.0,,一般農業區,農牧用地,1061015,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,800,,0.0,0,,VPROMLSJKHNFFCT67CA
