編號,車位類別,車位價格,車位面積平方公尺
RPOOMLRKJHNFFAD67CA,坡道機械,0,
RPUQMLMLJHNFFAD08CA,坡道平面,0,28.99
RPUQMLMLJHNFFAD08CA,坡道平面,0,28.99
RPTOMLKMJHNFFAD67CA,坡道平面,1400000,27.34
RPTOMLKMJHNFFAD67CA,坡道平面,1400000,27.34
RPXOMLLKJHNFFCD18CA,坡道平面,800000,
RPTNMLNJKHNFFCD87CA,升降機械,0,
RPOPMLLJKHNFFCD37CA,升降機械,0,
RPUNMLNJKHNFFCD97CA,升降機械,0,
RPOOMLSKJHNFFHD48CA,坡道平面,0,
RPWPMLNKJHNFFHD88CA,坡道機械,550000,
RPQOMLTLJHNFFHD88CA,坡道平面,800000,
RPXOMLNKJHNFFHD88CA,坡道機械,450000,
RPQNMLPKJHNFFID38CA,一樓平面,0,28.13
RPQOMLPKJHNFFKD68CA,坡道平面,0,
RPPNMLKLJHNFFKD08CA,升降機械,0,
RPROMLNLJHNFFKD68CA,坡道平面,0,
RPQPMLNLJHNFFKD68CA,坡道平面,0,28.27
RPTNMLRKJHNFFID98DA,坡道平面,0,
RPQPMLPKJHNFFAD87DA,坡道平面,0,
RPQNMLTKJHNFFKD98CA,坡道平面,0,24.30
RPPNMLPKJHNFFID28CA,一樓平面,0,
RPTOMLSKJHNFFCD48CA,坡道機械,0,
RPQPMLMLJHNFFCD77CA,坡道機械,700000,
RPUNMLMLJHNFFCD97CA,坡道平面,0,
RPVNMLMJKHNFFBD87CA,坡道平面,900000,32.90
RPXPMLMLJHNFFAD28CA,坡道平面,0,
RPWPMLOLJHNFFAD38CA,其他,650000,10.01
RPQQMLOLJHNFFAD87CA,其他,700000,10.01
RPXPMLOLJHNFFAD48CA,其他,650000,10.01
RPOQMLOLJHNFFAD67CA,一樓平面,1300000,16.71
RPRNMLRLJHNFFAD97CA,坡道平面,1000000,
RPRNMLRLJHNFFAD97CA,坡道平面,1000000,
RPVNMLQKJHNFFAD18CA,坡道平面,800000,
RPSNMLRLJHNFFAD08CA,坡道平面,1000000,
RPSNMLRLJHNFFAD08CA,坡道平面,1000000,
RPTPMLPKJHNFFAD08CA,坡道平面,0,
RPSOMLRKJHNFFAD08CA,坡道平面,0,
RPTOMLSKJHNFFAD28CA,坡道平面,0,
RPUOMLTKJHNFFAD48CA,坡道平面,0,
RPTNMLQLJHNFFAD08CA,其他,700000,10.01
RPTQMLOLJHNFFAD18CA,其他,650000,10.01
RPUQMLOLJHNFFAD28CA,其他,750000,10.01
RPVPMLOLJHNFFAD28CA,其他,750000,10.01
RPUNMLSKJHNFFCD48CA,一樓平面,0,
RPUOMLSKJHNFFCD58CA,坡道機械,0,
RPPNMLTLJHNFFCD18CA,坡道平面,1250000,
RPSOMLMJKHNFFCD77CA,坡道平面,0,
