編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPUNMLQKJHNFFBM09CA,9,7.50,農舍,見其他登記事項,97年10月28日,一層,一層
RPUNMLQKJHNFFBM09CA,9,7.50,農舍,見其他登記事項,97年10月28日,一層,一層
RPXNMLLMJHNFFAM98CA,26,240.05,住家用,鋼筋混凝土造,80年10月30日,二層,一層 二層 屋頂突出物 地下層
RPSOMLSKJHNFFCM66CA,13,113.46,見其他登記事項,鋼筋混凝土造,93年11月16日,九層,八層
RPSOMLSKJHNFFCM66CA,13,46.29,見其他登記事項,鋼筋混凝土造,93年11月16日,九層,
RPUNMLLMJHNFFBM78CA,1,222.44,見其他登記事項,鋼筋混凝土造,105年12月29日,三層,一層 二層 三層 見其他登記事項
RPTNMLLKJHNFFCM68DA,13,153.52,住家用,鋼筋混凝土造,93年10月1日,四層,一層 二層 三層 四層
RPQNMLPKJHNFFCM78DA,86,15.90,住家用,木造,20年10月15日,一層,一層 騎樓
RPUOMLNLJHNFFCM09CA,24,107.32,住家用,加強磚造,82年8月25日,二層,一層 二層 騎樓
RPTNMLMKJHNFFDM88DA,48,54.56,住商用,磚造,59年1月1日,一層,一層 騎樓
RPSNMLNLJHNFFDM88CA,40,32.25,住家用,加強磚造,67年3月1日,一層,一層
RPSNMLNLJHNFFDM88CA,40,32.25,住家用,加強磚造,67年3月1日,一層,一層
RPTOMLSKJHNFFCM76CA,33,82.45,住家用,鋼筋混凝土造,73年8月23日,二層,一層 二層
RPOOMLPLJHNFFCM68CA,10,197.77,見其他登記事項,鋼筋混凝土造,96年7月18日,四層,一層 二層 三層 四層 騎樓
RPSNMLMJKHNFFCM58CA,1,208.72,見其他登記事項,鋼筋混凝土造,106年4月25日,四層,一層 二層 三層 四層
RPSNMLLJKHNFFDM58CA,24,198.61,住家用,鋼筋混凝土造,83年4月15日,二層,一層 二層
RPRNMLPKJHNFFBM68CA,4,174.54,住家用,鋼筋混凝土造,103年4月28日,四層,一層 二層 三層 四層
RPVNMLQKJHNFFCM66CA,41,69.75,住家用,鋼筋混凝土加強磚造,66年4月2日,四層,二層 三層 四層 騎樓
RPSNMLQKJHNFFAM78CA,1,53.13,見其他登記事項,鋼筋混凝土造,106年5月8日,五層,四層
RPSNMLQKJHNFFAM78CA,1,8.32,見其他登記事項,鋼筋混凝土造,106年5月8日,五層,
RPTNMLQKJHNFFAM88CA,1,46.19,見其他登記事項,鋼筋混凝土造,106年5月8日,五層,四層
RPTNMLQKJHNFFAM88CA,1,8.32,見其他登記事項,鋼筋混凝土造,106年5月8日,五層,
RPOOMLRKJHNFFAM58CA,1,63.49,見其他登記事項,鋼筋混凝土造,106年5月8日,五層,三層
RPOOMLRKJHNFFAM58CA,1,39.00,見其他登記事項,鋼筋混凝土造,106年5月8日,五層,
RPSNMLMLJHNFFAM48CA,,189.00,見其他登記事項,鋼筋混凝土造,106年11月13日,三層,一層 二層 三層 屋頂突出物
RPRNMLMLJHNFFAM38CA,,204.86,見其他登記事項,鋼筋混凝土造,106年9月18日,三層,一層 二層 三層 屋頂突出物
RPQNMLMLJHNFFAM28CA,,244.84,住家用,鋼筋混凝土造,106年9月18日,三層,一層 二層 三層
RPVNMLPKJHNFFBM09CA,6,12.00,農舍,見其他登記事項,100年7月22日,一層,一層
RPQNMLKMJHNFFCM38CA,44,54.00,住家用,鋼筋混凝土加強磚造,63年1月18日,二層,一層 二層 騎樓
RPSPMLMKKHNFFAM68CA,,184.86,住家用,鋼筋混凝土造,,三層,一層 二層 三層
RPRNMLQKJHNFFDM98CA,40,115.96,住商用,鋼筋混凝土加強磚造,67年6月30日,三層,一層 二層 三層 騎樓
RPSNMLQKJHNFFDM09CA,22,183.53,住家用,鋼筋混凝土造,84年7月10日,四層,一層 二層 三層 四層
RPPNMLNLJHNFFCM58DA,22,92.38,見其他登記事項,鋼筋混凝土造,84年11月22日,十二層,九層
RPPNMLNLJHNFFCM58DA,22,20.93,見其他登記事項,鋼筋混凝土造,84年11月22日,十二層,
RPTNMLTKJHNFFCM76CA,22,64.53,見其他登記事項,鋼筋混凝土造,84年11月22日,十二層,三層
RPTNMLTKJHNFFCM76CA,22,16.85,見其他登記事項,鋼筋混凝土造,84年11月22日,十二層,
RPVNMLPJKHNFFBM09CA,19,89.14,住家用,鋼筋混凝土造,87年6月30日,八層,四層
RPVNMLPJKHNFFBM09CA,19,31.93,見其他登記事項,鋼筋混凝土造,87年6月30日,八層,
RPWNMLRKJHNFFCM86CA,36,103.33,住商用,加強磚造,70年8月10日,二層,一層 二層 騎樓
RPOPMLMKKHNFFAM28CA,,200.53,住家用,鋼筋混凝土造,106年6月28日,四層,一層 二層 三層 四層
RPWNMLMKKHNFFAM88CA,,179.45,住家用,鋼筋混凝土造,106年6月28日,四層,一層 二層 三層 四層
RPXNMLMKKHNFFAM98CA,,200.53,住家用,鋼筋混凝土造,106年6月28日,四層,一層 二層 三層 四層
