鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
南屯區,建物,臺中市南屯區東興路二段211~240號,0.0,住,,,1061201,土地0建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970825,271.92,4,2,2,有,有,有,27000,99,坡道平面,26.76,0,,RPSNMLQKJHNFFCB08CC
南屯區,土地,惠義段1~30地號,1756.0,住,,,1061226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,510000,290,,0.0,0,,RPVNMLQKJHNFFCB38CC
西屯區,房地(土地+建物)+車位,臺中市西屯區西屯路二段241~270號,13.46,住,,,1061218,土地1建物1車位1,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011121,115.77,2,1,1,有,有,有,21000,181,坡道機械,32.66,0,,RPSPMLQKJHNFFCB28CC
西屯區,建物,臺中市西屯區福科路362巷61~90號,0.0,商,,,1070101,土地0建物1車位0,五層,9,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050714,160.75,3,2,2,有,有,無,22000,137,,0.0,0,,RPVPMLQKJHNFFCB58CC
西屯區,房地(土地+建物)+車位,臺中市西屯區文心路二段541~570號,9.64,住,,,1061218,土地1建物1車位1,二十層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941110,155.87,3,2,2,有,有,有,25000,160,坡道平面,12.97,0,,RPXPMLQKJHNFFCB78CC
西屯區,建物,臺中市西屯區福科路362巷61~90號,0.0,商,,,1070101,土地0建物1車位1,六層,9,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050714,192.98,3,2,2,有,有,無,25000,130,坡道平面,32.23,0,,RPRQMLQKJHNFFCB28CC
南區,房地(土地+建物),臺中市南區永和街206巷1~30號,88.0,住,,,1070101,土地1建物1車位0,全,2,透天厝,住家用,見其他登記事項,0630628,90.9,2,2,2,有,無,無,15000,165,,0.0,0,,RPVNMLQKJHNFFAB18CC
南區,房地(土地+建物)+車位,臺中市南區建國南路一段211~240號,15.2,住,,,1061218,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020625,151.56,3,2,2,有,有,有,21000,139,坡道平面,24.05,0,,RPSOMLQKJHNFFAB97CC
西區,建物,臺中市西區精誠二十一街1~30號,0.0,住,,,1070101,土地0建物1車位0,見其他登記事項,7,店面(店鋪),商業用,鋼筋混凝土造,0801207,96.1,1,1,1,有,無,有,14500,151,,0.0,0,,RPPPMLQKJHNFFAB77CC
北區,房地(土地+建物),臺中市北區北平路二段30巷1~30號,28.71,住,,,1061218,土地1建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730215,110.50999999999999,3,2,1,有,無,無,12000,109,,0.0,0,,RPUNMLQKJHNFFBB18CC
北屯區,房地(土地+建物),臺中市北屯區梅川東路四段91~120號,4.41,住,,,1061225,土地1建物1車位0,十四層,17,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0831222,46.36,1,0,1,有,有,有,8500,183,,0.0,0,,RPVNMLQKJHNFFBB28CC
北區,房地(土地+建物),臺中市北區臺中市北區忠太東路91~120號,2.19,住,,,1061225,土地1建物1車位0,十層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840607,25.78,1,0,0,無,有,有,5000,194,,0.0,0,,RPQNMLRKJHNFFBB87CC
北屯區,房地(土地+建物),臺中市北屯區遼寧路一段151~180號,16.74,住,,,1070101,土地2建物1車位0,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890218,152.63,4,1,2,有,有,有,18000,118,,0.0,0,公共設施面積含車位，但車位不在出租範圍內。,RPOOMLRKJHNFFBB77CC
南屯區,房地(土地+建物)+車位,臺中市南屯區河南路四段601~630號,11.03,住,,,1070101,土地1建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0930219,91.12,2,2,1,有,無,有,19000,209,坡道平面,19.48,0,,RPSRMLRKJHNFFCB58CC
北屯區,房地(土地+建物),臺中市北屯區瀋陽路二段151~180號,6.65,住,,,1070101,土地1建物1車位0,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961231,54.760000000000005,1,1,1,有,有,有,11500,210,,0.0,0,,RPPPMLRKJHNFFBB08DC
北屯區,房地(土地+建物)+車位,臺中市北屯區東山路一段121~150號,8.12,住,,,1070101,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860628,84.26,2,2,1,有,有,有,11000,131,坡道機械,0.0,0,,RPRPMLRKJHNFFBB28DC
北屯區,房地(土地+建物)+車位,臺中市北屯區敦化路一段406巷1~30號,7.39,住,,,1070101,土地1建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840807,86.8,2,2,2,有,有,有,10000,115,坡道機械,0.0,0,,RPSPMLRKJHNFFBB38DC
北屯區,房地(土地+建物)+車位,臺中市北屯區軍福十七路31~60號,15.3,住,,,1061223,土地1建物1車位1,一層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0941021,99.97999999999999,2,1,1,有,有,無,13000,130,坡道平面,0.0,0,,RPUPMLRKJHNFFBB58DC
北區,房地(土地+建物),臺中市北區英才路211~240號,6.43,住,,,1061223,土地1建物1車位0,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830907,42.71,1,1,1,有,有,有,7000,164,,0.0,0,,RPWPMLRKJHNFFBB78DC
北屯區,房地(土地+建物),臺中市北屯區天津路四段301~330號,3.37,住,,,1061224,土地1建物1車位0,八層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840626,52.739999999999995,1,1,1,有,有,有,9000,171,,0.0,0,,RPPQMLRKJHNFFBB18DC
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩六街211~240號,12.09,住,,,1061201,土地1建物1車位1,十二層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820112,62.9,1,1,1,有,有,有,12000,191,坡道機械,26.73,0,,RPPPMLRKJHNFFCB18DC
南屯區,房地(土地+建物),臺中市南屯區向上路二段421~450號,5.17,住,,,1061223,土地1建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860321,38.22,1,1,1,有,有,有,8500,222,,0.0,0,,RPRPMLRKJHNFFCB38DC
大里區,房地(土地+建物),臺中市大里區愛心路1~30號,83.88,住,,,1061222,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0780310,188.17,6,2,3,有,無,無,20000,106,,0.0,0,,RPQNMLSKJHNFFIB78DC
西屯區,房地(土地+建物)+車位,臺中市西屯區青海路二段211~240號,17.09,商,,,1061219,土地1建物1車位1,十四層,22,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060731,171.3,3,2,2,有,有,有,30000,175,坡道平面,32.41,0,租金含管理費。,RPWPMLSKJHNFFCB88CC
西屯區,房地(土地+建物),臺中市西屯區青海路二段207巷41弄1~30號,116.0,住,,,1061220,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0770917,298.23,4,2,3,有,無,有,35100,118,,0.0,0,,RPXPMLSKJHNFFCB98CC
西屯區,房地(土地+建物),臺中市西屯區臺灣大道三段61~90號,7.56,住,,,1061220,土地1建物1車位0,十一層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950816,110.77000000000001,3,2,2,有,有,有,23000,208,,0.0,0,租金含管理費。,RPPQMLSKJHNFFCB28CC
西屯區,房地(土地+建物),臺中市西屯區天水東二街1~30號,24.4,商,,,1070101,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770208,88.38,3,2,1,有,無,有,10000,113,,0.0,0,,RPRQMLSKJHNFFCB48CC
西屯區,房地(土地+建物)+車位,臺中市西屯區逢明街29巷61~90號,19.81,住,,,1061220,土地1建物1車位1,五層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041021,122.88999999999999,2,2,1,有,有,有,26500,216,坡道平面,33.79,0,租金含管理費。,RPUQMLSKJHNFFCB78CC
西屯區,房地(土地+建物)+車位,臺中市西屯區河南路三段121~150號,10.76,其他,,,1061220,土地1建物1車位1,二層,15,套房(1房1廳1衛),住家用,鋼筋混凝土造,0960313,90.74,1,2,1,有,有,有,25000,276,坡道機械,0.0,0,,RPWQMLSKJHNFFCB98CC
西屯區,建物,臺中市西屯區寶慶街30巷1~30號,0.0,商,,,1061220,土地0建物1車位0,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830509,137.05,3,2,2,有,有,有,20000,146,,0.0,0,,RPORMLSKJHNFFCB28CC
西屯區,房地(土地+建物),臺中市西屯區臺灣大道三段61~90號,5.32,住,,,1061222,土地1建物1車位0,十二層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950816,84.61,2,2,1,有,有,有,19000,225,,0.0,0,租金含管理費。,RPRRMLSKJHNFFCB58CC
西屯區,建物,臺中市西屯區文華路162巷1~30號,0.0,住,,,1070101,土地0建物1車位0,一層,7,店面(店鋪),見其他登記事項,鋼筋混凝土造,0970131,88.08,0,2,1,有,有,無,23000,261,,0.0,0,,RPTRMLSKJHNFFCB78CC
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北二路211~240號,22.45,其他,,,1061208,土地1建物1車位3,二十六層,36,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1030403,408.59000000000003,0,0,0,無,無,有,103200,253,坡道平面,55.36,0,,RPURMLSKJHNFFCB88CC
南屯區,房地(土地+建物),臺中市南屯區向上路二段451~480號,96.0,住,,,1061201,土地1建物1車位0,見其他登記事項,5,店面(店鋪),見其他登記事項,鋼筋混凝土造,0880903,369.61,4,4,5,有,無,無,60000,162,,0.0,0,承租人共兩人，租金含稅及補充保費,RPOSMLSKJHNFFCB38CC
南區,建物,臺中市南區東興路一段1~30號,1.76,住,,,1061220,土地0建物0車位0,三層,32,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0951026,40.81,1,0,1,有,有,有,6800,167,,0.0,0,此建物隔成二間套房，所以面積會除於2。,RPPOMLSKJHNFFAB87CC
南區,建物,臺中市南區東興路一段1~30號,1.92,商,,,1061221,土地0建物0車位0,十八層,32,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0951026,41.99,1,0,1,有,有,有,7000,167,,0.0,0,此建物隔成二間套房，所以面積會除於2。,RPOPMLSKJHNFFAB87CC
東區,房地(土地+建物)+車位,臺中市東區十甲路271~300號,27.01,住,,,1061223,土地1建物1車位1,十一層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040604,159.45,3,2,2,有,有,有,25000,157,坡道平面,25.12,0,,RPSPMLSKJHNFFAB28CC
南區,房地(土地+建物),臺中市南區工學北路61~90號,1.83,商,,,1061225,土地1建物1車位0,六層,18,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0850506,30.47,1,0,1,有,有,有,5000,164,,0.0,0,,RPUNMLTKJHNFFAB38CC
北屯區,建物,臺中市北屯區天津路三段31~60號,135.0,住,,,1070101,土地0建物1車位0,一層,4,店面(店鋪),住商用,鋼筋混凝土造,0720824,69.57,0,1,1,有,無,有,10000,144,,0.0,0,,RPRNMLTKJHNFFBB18CC
北區,房地(土地+建物),臺中市北區學士路292巷1~30號,65.0,住,,,1070101,土地1建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0590810,76.52,2,1,1,有,無,無,22000,288,,0.0,0,,RPOOMLTKJHNFFBB97CC
北區,建物,臺中市北區太原路二段181~210號,0.0,住,,,1070101,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731206,67.97,3,2,1,有,無,無,18000,265,,0.0,0,,RPWOMLTKJHNFFBB78CC
北屯區,房地(土地+建物)+車位,臺中市北屯區安順東九街91~120號,48.34,住,,,1070101,土地1建物2車位1,見其他登記事項,9,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0870801,311.03999999999996,0,0,0,無,無,無,70000,225,坡道平面,0.0,0,,RPVOMLTKJHNFFBB78DC
北屯區,房地(土地+建物)+車位,臺中市北屯區太原路三段1321~1350號,21.21,住,,,1070101,土地1建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041228,147.35,3,2,2,有,有,無,13960,98,坡道平面,25.81,2000,車位租金＄2000/月，另外計算。,RPSNMLKLJHNFFBB47CC
北屯區,房地(土地+建物),臺中市北屯區北屯路301~330號,118.0,商,,,1061221,土地1建物1車位0,見其他登記事項,2,店面(店鋪),商業用,鋼筋混凝土加強磚造,0611130,54.2,0,2,1,有,無,無,30000,554,,0.0,0,,RPXNMLKLJHNFFBB97CC
