編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPWOMLLKJHNFFAI38CA,榮段三小段,1.51,都市：住
RPWOMLLKJHNFFAI38CA,榮段三小段,.91,都市：住
RPWOMLLKJHNFFAI38CA,榮段三小段,12.90,都市：住
RPTNMLKLJHNFFAI97CA,西門段六小段,3.72,都市：商
RPTNMLKLJHNFFAI97CA,西門段六小段,1.16,都市：商
RPSOMLSKJHNFFAI68CA,車店段車店小段,558.00,都市：商
RPSOMLSKJHNFFAI68CA,車店段車店小段,785.00,都市：商
RPTNMLRKJHNFFAI58CA,湖子內段新民小段,442.93,都市：住
RPQOMLSKJHNFFAI48CA,竹圍子段,112.00,都市：商
RPQOMLMKJHNFFAI87CA,民族段四小段,64.00,都市：住
RPWNMLQKJHNFFAI78CA,湖內段,119.00,都市：住
RPWNMLQKJHNFFAI78CA,湖內段,9.01,都市：其他
RPWNMLQKJHNFFAI78CA,湖內段,29.67,都市：住
RPVNMLQKJHNFFAI68CA,湖內段,100.00,都市：住
RPVNMLQKJHNFFAI68CA,湖內段,9.01,都市：其他
RPVNMLQKJHNFFAI68CA,湖內段,29.67,都市：住
RPROMLMKJHNFFAI97CA,北園段,139.00,都市：住
RPPPMLLLJHNFFAI87CA,大溪段,103.52,都市：住
RPPPMLLLJHNFFAI87CA,大溪段,19.58,都市：住
RPOPMLLLJHNFFAI77CA,大溪段,19.58,都市：住
RPOPMLLLJHNFFAI77CA,大溪段,116.64,都市：住
RPWOMLLLJHNFFAI48CA,大溪段,101.51,都市：住
RPWOMLLLJHNFFAI48CA,大溪段,19.58,都市：住
RPXOMLLLJHNFFAI58CA,大溪段,19.58,都市：住
RPXOMLLLJHNFFAI58CA,大溪段,97.08,都市：住
RPQPMLLLJHNFFAI97CA,大溪段,129.91,都市：住
RPQPMLLLJHNFFAI97CA,大溪段,19.58,都市：住
RPROMLLLJHNFFAI97CA,大溪段,78.26,都市：住
RPROMLLLJHNFFAI97CA,大溪段,1.99,都市：住
RPSOMLLLJHNFFAI08CA,大溪段,80.21,都市：住
RPSOMLLLJHNFFAI08CA,大溪段,19.58,都市：住
RPQOMLLLJHNFFAI87CA,大溪段,103.15,都市：住
RPQOMLLLJHNFFAI87CA,大溪段,19.58,都市：住
RPVOMLLLJHNFFAI38CA,大溪段,86.65,都市：住
RPVOMLLLJHNFFAI38CA,大溪段,19.58,都市：住
RPUOMLLLJHNFFAI28CA,大溪段,84.06,都市：住
RPUOMLLLJHNFFAI28CA,大溪段,19.58,都市：住
RPTOMLLLJHNFFAI18CA,大溪段,77.70,都市：住
RPTOMLLLJHNFFAI18CA,大溪段,19.58,都市：住
RPWOMLTLJHNFFAI66CA,頂庄段,32.84,都市：住
RPVOMLTLJHNFFAI56CA,太平段,14.48,都市：住
RPTNMLTLJHNFFAI88CA,新富段八小段,3.36,都市：商
RPTNMLTLJHNFFAI88CA,末廣段一小段,.10,都市：商
RPVNMLOLJHNFFAI58CA,港子坪段港坪小段,20.25,都市：住
