鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
新竹市,建物,新竹市新竹市中央路151~180號,0.0,住,,,1061212,土地0建物1車位0,十九層,29,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0961101,133.32999999999998,3,2,2,有,有,有,36708,275,,0.0,0,租金含稅,RPPPMLLKJHNFFAO58CC
新竹市,建物,新竹市新竹市東門街34巷1~30號,0.0,商,,,1070102,土地0建物1車位0,十七層,20,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011015,155.88,3,2,2,有,有,有,60000,385,,0.0,0,,RPRPMLLKJHNFFAO78CC
新竹市,建物,新竹市新竹市北新街121~150號,0.0,住,,,1061209,土地0建物1車位0,九層,10,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0980319,43.120000000000005,1,0,1,有,有,有,12500,290,,0.0,0,租金含管理費1000元,RPPPMLMKJHNFFAO68CC
新竹市,建物,新竹市新竹市中山路211~240號,0.0,商,,,1061220,土地0建物1車位0,十層,10,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0960606,37.78,1,0,1,有,有,有,11000,291,,0.0,0,租金含管理費1000元,RPPNMLNKJHNFFAO58CC
新竹市,建物,新竹市新竹市勝利路228巷1~30號,0.0,商,,,1061228,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840815,69.2,2,2,1,有,無,無,6000,87,,0.0,0,,RPQNMLNKJHNFFAO68CC
新竹市,建物,新竹市新竹市湳雅街176巷6弄1~30號,0.0,住,,,1061228,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801115,70.93,2,1,1,有,無,無,9000,127,,0.0,0,租金含管理費500元,RPRNMLNKJHNFFAO78CC
新竹市,建物,新竹市新竹市民主路121~150號,0.0,其他,,,1061230,土地0建物1車位0,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841009,106.94,3,2,2,有,有,無,13500,126,,0.0,0,,RPRNMLPKJHNFFAO98CC
新竹市,房地(土地+建物),新竹市新竹市關新路181~210號,38.4,住,,,1061201,土地1建物1車位0,見其他登記事項,21,店面(店鋪),見其他登記事項,鋼筋混凝土造,0990723,195.69,0,0,0,無,無,無,73500,376,,0.0,0,租賃層次B1及1樓跟2樓,RPVOMLPKJHNFFAO86CC
新竹市,建物,新竹市新竹市立鵬路61~90號,0.0,住,,,1070105,土地0建物1車位0,一層,14,店面(店鋪),見其他登記事項,鋼筋混凝土造,1000501,164.55,0,0,0,無,有,無,75000,456,,0.0,0,租約期間:1070218~1080217,RPQOMLQKJHNFFAO09CC
新竹市,土地,新莊段541~570地號,782.83,住,,,1061103,土地8建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,50000,64,,0.0,0,,RPTPMLQKJHNFFAO86CC
新竹市,建物,新竹市新竹市育英路31~60號,0.0,住,,,1061221,土地0建物1車位0,一層,10,店面(店鋪),見其他登記事項,鋼筋混凝土造,1001028,178.3,2,2,1,有,有,無,38000,213,,0.0,0,,RPSQMLQKJHNFFAO86CC
新竹市,建物,新竹市新竹市中華路三段1~30號,0.0,商,,,1061224,土地0建物1車位0,十層,14,套房(1房1廳1衛),住家用,鋼筋混凝土造,0890417,43.11,1,1,1,有,有,有,8500,197,,0.0,0,租金含管理費,RPTQMLQKJHNFFAO96CC
新竹市,房地(土地+建物),新竹市新竹市關新北路1~30號,29.39,住,,,1060918,土地1建物1車位0,十八層,23,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1031031,114.44,3,2,2,有,有,有,36000,315,,0.0,0,,RPXOMLSKJHNFFAO37CC
新竹市,建物,新竹市新竹市東區慈濟路181~210號,0.0,住,,,1070115,土地0建物1車位0,見其他登記事項,23,店面(店鋪),見其他登記事項,鋼筋混凝土造,1040114,266.19,0,0,0,無,有,無,140000,526,,0.0,0,租1樓及1樓夾層,RPSPMLSKJHNFFAO96CC
新竹市,建物,新竹市新竹市中央路121~150號,0.0,住,,,1070115,土地0建物1車位1,七層,29,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0961101,229.83,3,2,2,有,有,有,35191,153,坡道平面,0.0,0,,RPTNMLSKJHNFFAO96DC
