編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPTOMLLJKIMFFCA67CC,吉林段三小段,.00,都市：商
RPSOMLLJKIMFFCA57CC,碧湖段三小段,.00,都市：住
RPQNMLLJKIMFFDA37CC,玉成段四小段,.00,都市：住
RPOOMLLJKIMFFCA17CC,德惠段四小段,.00,都市：商
RPVPMLLJKIMFFCA97CC,石潭段四小段,.00,非都市： ; 非都市編定：
RPOPMLLJKIMFFCA27CC,北安段三小段,.00,都市：商
RPRNMLLJKIMFFDA47CC,西松段三小段,.00,都市：住
RPXOMLLJKIMFFCA08CC,中山段一小段,.00,都市：商
RPPNMLLJKIMFFDA27CC,濱江段四小段,.00,都市：住
RPPOMLLJKIMFFCA27CC,長春段一小段,7.49,都市：商
RPTNMLLJKIMFFDA67CC,向陽段,.00,都市：住
RPPOMLLJKIMFFDA37CC,敦化段一小段,.00,都市：商
RPPOMLLJKIMFFDA37CC,敦化段一小段,.00,都市：商
RPPOMLLJKIMFFDA37CC,敦化段一小段,.00,都市：商
RPPOMLLJKIMFFDA37CC,敦化段一小段,.00,都市：商
RPPOMLLJKIMFFDA37CC,敦化段一小段,.00,都市：商
RPQNMLLJKIMFFBA17CC,漢中段三小段,.00,都市：商
RPTNMLLJKIMFFBA47CC,雙園段二小段,.00,都市：住
RPSOMLLJKIMFFDA67CC,信義段四小段,.00,都市：其他
RPQOMLLJKIMFFCA37CC,吉林段二小段,.00,都市：住
RPPNMLLJKIMFFFA47CC,辛亥段三小段,.00,都市：住
RPQNMLLJKIMFFFA57CC,金華段二小段,.00,都市：住
RPWOMLLJKIMFFDA08CC,雅祥段一小段,.00,都市：住
RPWOMLLJKIMFFDA08CC,雅祥段一小段,.00,都市：住
RPWOMLLJKIMFFDA08CC,雅祥段一小段,.00,都市：住
RPWOMLLJKIMFFDA08CC,雅祥段一小段,.00,都市：住
RPVOMLLJKIMFFFA18CC,通化段五小段,.00,都市：住
RPVOMLLJKIMFFFA18CC,通化段五小段,.00,都市：住
RPVOMLLJKIMFFFA18CC,通化段五小段,.00,都市：住
RPVOMLLJKIMFFFA18CC,通化段五小段,.00,都市：住
RPVOMLLJKIMFFFA18CC,通化段五小段,.00,都市：住
RPVNMLLJKIMFFBA77DC,城中段一小段,2.25,都市：商
RPPNMLLJKIMFFBA17DC,市府段一小段,.00,都市：商
RPRNMLLJKIMFFFA67CC,懷生段一小段,.00,都市：商
RPRNMLLJKIMFFFA67CC,懷生段一小段,.00,都市：商
RPSNMLLJKIMFFEA67CC,百齡段六小段,.00,都市：住
RPUNMLMJKIMFFDA87CC,逸仙段二小段,87.29,都市：商
RPSNMLMJKIMFFAA37CC,景美段五小段,.00,都市：商
RPQNMLMJKIMFFAA17CC,景美段五小段,.00,都市：商
RPSNMLNJKIMFFCA67CC,長春段三小段,.00,都市：商
RPSNMLNJKIMFFCA67CC,長春段三小段,.00,都市：商
RPSNMLNJKIMFFCA67CC,長春段三小段,.00,都市：商
RPPNMLMJKIMFFFA57CC,懷生段三小段,.00,都市：住
RPRNMLMJKIMFFAA27CC,景美段五小段,.00,都市：商
RPPNMLNJKIMFFBA27CC,臨沂段一小段,.00,都市：其他
RPPNMLMJKIMFFAA07CC,景美段三小段,.00,都市：住
RPTOMLOJKIMFFFA28CC,金華段二小段,.00,都市：住
RPOOMLOJKIMFFAA27CC,興隆段三小段,.00,都市：商
RPUNMLNJKIMFFCA87CC,長春段三小段,.00,都市：商
RPUNMLNJKIMFFCA87CC,長春段三小段,.00,都市：商
RPUNMLNJKIMFFCA87CC,長春段三小段,.00,都市：商
RPSOMLOJKIMFFFA18CC,大安段三小段,.00,都市：住
RPRNMLOJKIMFFFA97CC,金華段二小段,.00,都市：商
RPRNMLOJKIMFFFA97CC,金華段二小段,.00,都市：商
RPPOMLOJKIMFFFA97DC,仁愛段三小段,.00,都市：住
RPTNMLOJKIMFFEA08CC,天山段二小段,.00,都市：商
RPUOMLOJKIMFFFA38CC,通化段四小段,.00,都市：商
RPUOMLOJKIMFFFA38CC,通化段四小段,.00,都市：商
RPVNMLOJKIMFFFA38CC,仁愛段二小段,.00,都市：住
RPPPMLOJKIMFFEA87CC,三玉段五小段,.00,都市：商
RPRNMLOJKIMFFEA87CC,天母段四小段,.00,都市：住
RPVOMLOJKIMFFEA38CC,天母段二小段,.00,都市：住
RPPNMLOJKIMFFCA47CC,康寧段一小段,.00,都市：住
RPSNMLOJKIMFFCA77CC,西湖段四小段,.00,都市：工
RPSOMLOJKIMFFEA08CC,振興段三小段,.00,都市：住
RPWOMLOJKIMFFCA28CC,吉林段五小段,.00,都市：商
RPRPMLOJKIMFFCA87CC,東湖段七小段,.00,都市：住
RPRQMLOJKIMFFCA97CC,榮星段五小段,.00,都市：商
RPSPMLOJKIMFFCA97CC,碧湖段二小段,.00,都市：商
RPSQMLOJKIMFFCA08CC,長安段三小段,.00,都市：住
RPPPMLOJKIMFFDA77CC,逸仙段三小段,.00,都市：商
RPPPMLOJKIMFFDA77CC,逸仙段三小段,.00,都市：住
RPPPMLOJKIMFFDA77CC,逸仙段三小段,.00,都市：商
