鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
五結鄉,房地(土地+建物),宜蘭縣五結鄉中興路三段271~300號,100.1,住,,,1061117,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0730130,130.2,3,2,2,有,無,7500000,57604,,0.0,0,,RPXNMLSJKIMFFAG88CA
員山鄉,土地,三泰段301~330地號,657.0,,鄉村區,乙種建築用地,1061110,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12900000,19635,,0.0,0,,RPXNMLOJKIMFFBG58CA
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市中興路318巷1~30號,46.22,住,,,1061031,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830319,107.95,3,2,2,有,無,4850000,44928,,0.0,0,,RPXOMLOJKIMFFBG68CA
宜蘭市,土地,坤門二段1021~1050地號,93.37,住,,,1061102,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7000000,74971,,0.0,0,,RPTNMLPJKIMFFBG28CA
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市金六結路481~510號,18.01,住,,,1061113,土地2建物1車位0,一層，騎樓,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830303,106.12,1,1,1,有,有,4260000,40143,,0.0,0,,RPUNMLPJKIMFFBG38CA
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市女中路三段320巷1~30號,26.06,住,,,1061109,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850105,106.30000000000001,3,2,2,有,有,4600000,43274,,0.0,0,,RPQPMLPJKIMFFBG18CA
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市大坡路一段31~60號,3.63,商,,,1061110,土地2建物1車位0,四層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830820,35.449999999999996,1,1,1,有,有,1770000,49929,,0.0,0,,RPOOMLQJKIMFFBG97CA
五結鄉,土地,錦眾段1291~1320地號,1043.36,,特定農業區,農牧用地,1061114,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3443088,3300,,0.0,0,,RPTOMLRLKIMFFAG68CA
宜蘭市,土地,坤門一段601~630地號,12.11,其他,,,1061013,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,897000,74071,,0.0,0,,RPSNMLLKKIMFFBG87CA
宜蘭市,土地,進士段241~270地號,220.1,住,,,1061117,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16844780,76532,,0.0,0,,RPROMLSKKIMFFBG58CA
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市縣政一街1~30號,54.19,住,,,1061014,土地1建物1車位2,八層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1060724,284.23,4,2,2,有,有,17890000,79095,坡道平面,85.86,2200000,,RPSNMLTKKIMFFBG68CA
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮大坑路181~210號,24.9,住,,,1061028,土地1建物1車位0,十六層,十七層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1050516,79.06,0,0,0,無,有,6350000,80319,,0.0,0,,RPQOMLKLKIMFFBG87DA
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮大坑路181~210號,24.9,住,,,1061028,土地1建物1車位0,十六層,十七層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1050516,79.06,0,0,0,無,有,6350000,80319,,0.0,0,,RPROMLKLKIMFFBG97DA
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮大坑路181~210號,24.9,住,,,1061028,土地1建物1車位0,十六層,十七層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1050516,79.06,0,0,0,無,有,6350000,80319,,0.0,0,,SPROMLKLKIMFFBG08DA
頭城鎮,房地(土地+建物)+車位,宜蘭縣頭城鎮大坑路181~210號,25.14,住,,,1061026,土地1建物1車位1,三層,十七層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1050516,110.92,0,0,0,無,有,6060000,66532,坡道平面,31.86,800000,,RPRNMLMLKIMFFBG08DA
頭城鎮,房地(土地+建物)+車位,宜蘭縣頭城鎮大坑路181~210號,25.14,住,,,1061026,土地1建物1車位1,十六層,十七層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1050516,111.94999999999999,0,0,0,無,有,7150000,79286,坡道平面,31.86,800000,,RPSNMLMLKIMFFBG18DA
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉仁愛路181~210號,15.28,住,,,1061023,土地1建物1車位0,十八層,二十四層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1031120,89.85,1,1,1,有,有,9000000,100167,,0.0,0,,RPOQMLPJKIMFFBG28EA
壯圍鄉,土地,壯濱一段1111~1140地號,1400.01,,一般農業區,養殖用地,1061110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4000000,2857,,0.0,0,,RPUOMLTKKIMFFBG56EA
礁溪鄉,土地,開蘭二段481~510地號,1683.0,農,,,1061121,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8400274,4991,,0.0,0,,RPPNMLSJKIMFFBG38EA
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮馬賽路421~450號,108.0,住,,,1061109,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0960801,250.31,5,1,3,有,無,9060000,36195,,0.0,0,,RPUNMLSKKIMFFAG88EA
頭城鎮,土地,更新段361~390地號,55.51,其他,,,1061123,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,165000,2972,,0.0,0,,RPVPMLPJKIMFFBG78DA
蘇澳鎮,土地,存仁段91~120地號,761.13,農,,,1061123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,1577,,0.0,0,,RPWNMLMKKIMFFAG48EA
蘇澳鎮,土地,龍德段121~150地號,209.0,,工業區,丁種建築用地,1061025,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2350000,11244,,0.0,0,向台灣電力公司承購,RPUNMLPJKIMFFAG48EA
大同鄉,土地,梵梵段151~180地號,12080.0,,山坡地保育區,林業用地,1061124,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,380000,31,,0.0,0,,RPPOMLPJKIMFFAG08EA
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮公正路511~540號,8.09,商,,,1061103,土地1建物1車位0,三層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850607,99.11999999999999,2,2,1,有,有,4200000,42373,,0.0,0,,RPXNMLQJKIMFFAG88EA
員山鄉,房地(土地+建物),宜蘭縣員山鄉金泰路300巷33弄1~30號,110.33,住,,,1060930,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0860718,233.75,6,2,3,有,無,8800000,37647,,0.0,0,,RPQNMLLLKIMFFBG77CA
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市宜科一路279巷1~30號,94.97,住,,,1061115,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1040812,187.04,5,2,6,有,無,14280000,76347,,0.0,0,,RPRNMLLLKIMFFBG87CA
宜蘭市,土地,中興段541~570地號,174.54,住,,,1061107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7918500,45368,,0.0,0,,RPTNMLPLKIMFFBG48CA
頭城鎮,土地,外澳段301~330地號,173.15,其他,,,1061103,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,11551,,0.0,0,1.權利人共二人 2.二等親間買賣,RPVNMLPLKIMFFBG68CA
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉匏杓崙路蘭陽三巷1~30號,96.59,住,,,1061117,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0690708,110.5,0,0,2,無,無,2950000,26697,,0.0,0,,RPRNMLQLKIMFFBG38CA
