編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPXNMLSLKIMFFCQ67CA,21,98.12,住家用,鋼筋混凝土造,85年11月15日,五層,五層
RPXNMLSLKIMFFCQ67CA,21,9.83,共有部份,鋼筋混凝土造,85年11月15日,五層,
RPXNMLSLKIMFFCQ67CA,21,.52,共有部份,鋼筋混凝土造,85年11月15日,地下二層,
RPPNMLQKKIMFFCQ56CA,25,101.23,住家用,鋼筋混凝土造,81年11月30日,五層,三層
RPPNMLQKKIMFFCQ56CA,25,10.16,共有部份,鋼筋混凝土造,81年11月30日,地下層,
RPPNMLQKKIMFFCQ56CA,25,6.94,共有部份,鋼筋混凝土造,81年11月30日,五層,
RPPNMLQJKIMFFDQ56CA,22,184.46,見其他登記事項,鋼筋混凝土造,85年3月22日,五層,一層 二層 三層 四層 五層
RPOPMLQLKIMFFDQ86CA,,188.45,見其他登記事項,鋼筋混凝土造,106年9月22日,三層,一層 二層 三層 見其他登記事項
RPPNMLQJKIMFFBQ98CA,2,432.50,見其他登記事項,鋼筋混凝土造,104年7月20日,三層,一層 二層 三層
RPPNMLQJKIMFFBQ98CA,3,1.00,見其他登記事項,鋼筋混凝土造,104年1月6日,一層,
RPQNMLNJKIMFFDQ98CA,12,16.15,見其他登記事項,鋼筋混凝土造,94年8月15日,五層,二層
RPQNMLNJKIMFFDQ98CA,12,7.19,見其他登記事項,鋼筋混凝土造,94年8月15日,五層,
RPUNMLOJKIMFFDQ96DA,41,109.31,住商用,鋼筋混凝土加強磚造,66年3月20日,二層,一層 二層
RPQOMLNKKIMFFDQ56CA,16,161.75,見其他登記事項,鋼筋混凝土造,90年5月2日,四層,一層 二層 三層 四層
RPTNMLPJKIMFFCQ76CA,23,78.76,住家用,鋼筋混凝土造,83年10月4日,五層,四層
RPWNMLNKKIMFFCQ96CA,34,167.53,住家用,鋼筋混凝土造,73年3月21日,三層,一層 二層 三層 騎樓 電梯樓梯間
RPQNMLPJKIMFFCQ09CA,38,109.14,住商用,鋼筋混凝土加強磚造,68年9月24日,二層,一層 二層 電梯樓梯間 夾層
RPPNMLPJKIMFFCQ98CA,2,214.06,見其他登記事項,鋼筋混凝土造,104年11月13日,四層,一層 二層 三層 四層
RPRNMLSKKIMFFBQ86CA,12,15.99,住家用,鋼筋混凝土造,94年10月3日,十層,九層
RPRNMLSKKIMFFBQ86CA,12,.09,見其他登記事項,鋼筋混凝土造,94年10月3日,十層,
RPRNMLSKKIMFFBQ86CA,12,7.89,見其他登記事項,鋼筋混凝土造,94年10月3日,十層,
RPQNMLSJKIMFFDQ07EA,20,78.24,見其他登記事項,鋼筋混凝土造,86年7月15日,四層,三層
RPQNMLSJKIMFFDQ07EA,20,5.79,見其他登記事項,鋼筋混凝土造,86年7月15日,四層,
RPSNMLTKKIMFFBQ07CA,12,16.85,住家用,鋼筋混凝土造,94年10月3日,十層,四層
RPSNMLTKKIMFFBQ07CA,12,.10,見其他登記事項,鋼筋混凝土造,94年10月3日,十層,
RPSNMLTKKIMFFBQ07CA,12,8.89,見其他登記事項,鋼筋混凝土造,94年10月3日,十層,
RPQNMLMJJHNFFDQ78CA,4,195.55,住家用,鋼筋混凝土造,102年5月28日,四層,一層 二層 三層 四層
RPTNMLMJJHNFFDQ09CA,4,185.69,見其他登記事項,鋼筋混凝土造,102年5月28日,三層,一層 二層 三層 見其他登記事項
RPPPMLQLKIMFFDQ96CA,,198.91,見其他登記事項,鋼筋混凝土造,106年9月22日,三層,一層 二層 三層 見其他登記事項
RPQPMLQLKIMFFDQ07CA,,355.91,見其他登記事項,鋼筋混凝土造,106年9月22日,四層,一層 二層 三層 四層 見其他登記事項
RPRNMLRJKIMFFDQ86CA,41,42.12,住家用,見其他登記事項,66年1月6日,一層,一層
RPWNMLSKKIMFFDQ57CA,38,90.10,住家用,鋼筋混凝土加強磚造,68年12月1日,二層,一層 二層
RPQNMLTLKIMFFDQ17CA,24,205.16,住商用,鋼筋混凝土造,83年2月15日,三層,一層 二層 三層
RPOOMLNKKIMFFDQ98CA,37,188.92,住家用,鋼筋混凝土加強磚造,70年4月25日,三層,一層 二層 三層 騎樓
RPRNMLSJKIMFFDQ07DA,25,186.90,住家用,鋼筋混凝土造,82年4月22日,四層,一層 二層 三層 四層
RPPNMLKLKIMFFDQ78CA,25,167.49,見其他登記事項,鋼筋混凝土造,82年1月9日,四層,一層 二層 三層 四層
RPQPMLPLKIMFFCQ86CA,25,141.37,住商用,鋼筋混凝土造,82年2月5日,三層,一層 二層 三層 電梯樓梯間
RPQNMLRJKIMFFDQ76CA,40,77.46,住家用,磚造,66年8月13日,一層,一層
RPOOMLNKKIMFFCQ88CA,37,61.84,住家用,見其他登記事項,69年8月15日,一層,一層
RPQNMLQKKIMFFCQ66CA,15,99.08,見其他登記事項,鋼筋混凝土造,91年7月25日,五層,一層
RPQNMLQKKIMFFCQ66CA,15,33.34,停車空間,鋼筋混凝土造,91年7月25日,五層,
RPQNMLQKKIMFFCQ66CA,15,11.69,見其他登記事項,鋼筋混凝土造,91年7月25日,五層,
RPQNMLQKKIMFFCQ66CA,15,.68,見其他登記事項,鋼筋混凝土造,91年7月25日,五層,
RPPNMLKMKIMFFCQ78CA,23,197.74,住家用,鋼筋混凝土造,83年9月5日,四層,一層 二層 三層 四層 電梯樓梯間 夾層
RPUNMLTJKIMFFCQ27CA,,218.07,住家用,鋼筋混凝土造,106年9月26日,四層,一層 二層 三層 四層
RPTNMLLKKIMFFCQ09CA,,204.30,住家用,鋼筋混凝土造,106年6月12日,四層,一層 二層 三層 四層
RPSOMLRJKIMFFBQ86CA,32,762.61,工業用,見其他登記事項,74年12月15日,三層,一層 二層 三層 騎樓
RPRNMLSKKIMFFCQ96CA,21,95.00,住家用,鋼筋混凝土造,85年9月9日,五層,五層
RPRNMLSKKIMFFCQ96CA,21,16.85,見其他登記事項,鋼筋混凝土造,85年9月9日,五層,
RPUNMLLKKIMFFCQ56CA,,162.07,住家用,鋼筋混凝土造,106年6月12日,三層,一層 二層 三層
RPUNMLLKKIMFFDQ66CA,37,123.28,住家用,加強磚造,70年1月1日,二層,一層 二層 見其他登記事項
RPVNMLLKKIMFFDQ76CA,12,157.08,住家用,鋼筋混凝土造,94年9月26日,三層,一層 二層 三層
RPSNMLSJKIMFFCQ17EA,36,136.14,住家用,鋼筋混凝土加強磚造,70年10月1日,二層,一層 二層 騎樓 電梯樓梯間
RPRNMLTLKIMFFDQ27CA,27,280.89,農舍,鋼筋混凝土加強磚造,80年3月7日,二層,一層 二層
RPRNMLLKKIMFFDQ98CA,1,136.15,住家用,鋼筋混凝土造,105年7月26日,四層,一層 二層 三層 四層
RPSNMLMJJHNFFCQ09EA,24,150.79,住家用,鋼筋混凝土造,82年7月22日,三層,一層 二層 三層
RPRNMLMKKIMFFDQ56DA,38,90.17,住家用,鋼筋混凝土加強磚造,68年6月20日,二層,一層 二層
RPQNMLLKKIMFFDQ98DA,22,66.50,見其他登記事項,鋼筋混凝土造,84年12月27日,五層,五層
RPQNMLLKKIMFFDQ98DA,22,12.08,見其他登記事項,鋼筋混凝土造,84年12月27日,五層,
