編號,車位類別,車位價格,車位面積平方公尺
RPWRMLSLKIMFFAO77EA,坡道機械,0,
RPVSMLRLKIMFFAO47CA,坡道平面,0,
RPSNMLTKKIMFFAO76CA,坡道平面,0,
RPPPMLLLKIMFFAO58CA,坡道平面,0,
RPPPMLLLKIMFFAO58CA,坡道機械,0,
RPPPMLLLKIMFFAO58CA,坡道平面,0,
RPPPMLLLKIMFFAO58CA,坡道平面,0,
RPPPMLLLKIMFFAO58CA,坡道平面,0,
RPPPMLLLKIMFFAO58CA,坡道平面,0,
RPVOMLKLKIMFFAO98CA,坡道機械,0,19.78
RPVOMLPKKIMFFAO76CA,坡道平面,0,
RPUOMLRJKIMFFAO76CA,坡道平面,1000000,28.10
RPVNMLTJKIMFFAO96CA,坡道平面,0,
RPQQMLSJKIMFFAO66CA,坡道平面,0,
RPTOMLRJKIMFFAO66CA,坡道平面,1400000,33.07
RPOOMLRJKIMFFAO78CA,坡道平面,0,
RPOOMLRJKIMFFAO78CA,坡道平面,0,
RPOPMLRJKIMFFAO88CA,一樓平面,0,
RPSOMLRJKIMFFAO56CA,坡道平面,1400000,33.07
RPTPMLOJKIMFFAO09CA,坡道平面,0,25.00
RPTPMLQJKIMFFAO66CA,坡道平面,0,
RPXOMLRJKIMFFAO07CA,坡道平面,0,
RPXNMLRJKIMFFAO96CA,坡道平面,0,
RPXQMLSJKIMFFAO37CA,坡道平面,0,
RPSOMLPLKIMFFAO56CA,升降機械,0,19.48
RPUTMLRLKIMFFAO47CA,坡道平面,0,28.20
RPUTMLRLKIMFFAO47CA,坡道平面,0,28.20
RPPOMLSJKIMFFAO98CA,坡道平面,800000,37.43
RPUTMLRLKIMFFAO47CA,坡道平面,0,28.20
RPSNMLMKKIMFFAO88EA,坡道平面,0,25.00
RPSNMLMKKIMFFAO88EA,坡道平面,0,25.00
RPROMLLLKIMFFAO68CA,坡道平面,0,
RPUQMLTKKIMFFAO27CA,坡道平面,0,
RPROMLOKKIMFFAO88CA,坡道平面,0,
RPUOMLSKKIMFFAO96CA,坡道平面,0,
RPTOMLOKKIMFFAO09CA,坡道平面,0,
RPVQMLSJKIMFFAO17CA,坡道平面,1000000,
RPWQMLMKKIMFFAO76CA,坡道平面,0,29.26
RPXNMLNKKIMFFAO66CA,坡道平面,0,26.22
RPXNMLNKKIMFFAO66CA,坡道平面,0,26.22
RPUNMLTJKIMFFAO86CA,坡道平面,0,
RPQNMLOKKIMFFAO68CA,坡道平面,1100000,
RPOOMLNKKIMFFAO48CA,坡道平面,1050000,26.22
RPPOMLNKKIMFFAO58CA,坡道平面,0,26.22
RPPOMLNKKIMFFAO58CA,坡道平面,0,26.22
RPSPMLSJKIMFFAO76CA,坡道平面,0,42.15
RPUPMLMLKIMFFAO56CA,坡道平面,0,
RPPNMLNLKIMFFAO58CA,坡道機械,0,7.00
RPWNMLQLKIMFFAO96CA,坡道平面,0,
RPQPMLPJJHNFFAO78CA,坡道機械,0,7.00
RPRQMLTKKIMFFAO96CA,坡道機械,450000,10.95
RPWNMLSKKIMFFAO07CA,坡道平面,0,
RPSOMLSKKIMFFAO76CA,坡道平面,0,31.52
RPROMLKLKIMFFAO58CA,坡道平面,0,
RPVSMLTKKIMFFAO57CA,坡道平面,1150000,47.59
RPORMLTKKIMFFAO76CA,坡道平面,1200000,29.29
RPQOMLNKKIMFFAO68CA,坡道平面,0,31.52
RPQOMLNKKIMFFAO68CA,坡道平面,0,31.52
RPQOMLNKKIMFFAO68CA,坡道平面,0,31.52
RPTPMLLKKIMFFAO88CA,坡道平面,0,
RPRPMLLKKIMFFAO68CA,坡道平面,0,
