編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPOOMLOJKIMFFAT98CA,,190.37,住家用,鋼筋混凝土造,106年7月28日,三層,一層 二層 三層 屋頂突出物
RPVOMLLJKIMFFAT76CA,22,97.20,見其他登記事項,鋼筋混凝土造,84年6月13日,九層,一層
RPVOMLLJKIMFFAT76CA,22,24.66,見其他登記事項,鋼筋混凝土造,84年6月13日,九層,
RPPNMLQJKIMFFAT56CA,10,4.89,見其他登記事項,鋼筋混凝土造,97年3月5日,四層,一層
RPPNMLQJKIMFFAT56CA,10,2.41,見其他登記事項,鋼筋混凝土造,97年3月5日,四層,
RPPNMLQJKIMFFAT56CA,10,4.89,見其他登記事項,鋼筋混凝土造,97年3月5日,四層,一層
RPPNMLQJKIMFFAT56CA,10,2.41,見其他登記事項,鋼筋混凝土造,97年3月5日,四層,
RPSNMLPJKIMFFAT76CA,4,111.03,見其他登記事項,鋼筋混凝土造,103年5月5日,十二層,七層
RPSNMLPJKIMFFAT76CA,4,76.24,見其他登記事項,鋼筋混凝土造,103年5月5日,十二層,
RPUOMLQJKIMFFAT17CA,4,105.15,見其他登記事項,鋼筋混凝土造,103年5月5日,十三層,四層
RPUOMLQJKIMFFAT17CA,4,68.24,見其他登記事項,鋼筋混凝土造,103年5月5日,十三層,
RPUNMLPJKIMFFAT96CA,,252.11,住家用,鋼筋混凝土造,106年3月28日,三層,一層 二層 三層 屋頂突出物
RPPPMLQJKIMFFAT76CA,4,105.15,見其他登記事項,鋼筋混凝土造,103年5月5日,十二層,十一層
RPPPMLQJKIMFFAT76CA,4,72.03,見其他登記事項,鋼筋混凝土造,103年5月5日,十二層,
RPQNMLNJKIMFFAT98CA,2,286.29,住家用,鋼筋混凝土造,105年2月2日,三層,一層 二層 三層 屋頂突出物
RPUNMLQJKIMFFAT07CA,35,73.84,國民住宅,鋼筋混凝土造,71年10月30日,五層,四層
RPUNMLQJKIMFFAT07CA,35,11.98,國民住宅,鋼筋混凝土造,71年10月30日,五層,
RPOOMLNKKIMFFAT98CA,5,190.95,住家用,鋼筋混凝土造,101年8月14日,三層,一層 二層 三層 屋頂突出物
RPQNMLLKKIMFFAT88CA,1,196.75,住家用,鋼筋混凝土造,105年12月7日,三層,一層 二層 三層 屋頂突出物
RPPOMLTKKIMFFAT07CA,1,189.65,住家用,鋼筋混凝土造,106年3月28日,三層,一層 二層 三層 屋頂突出物
RPSOMLPKKIMFFAT96CA,13,114.28,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,四層
RPSOMLPKKIMFFAT96CA,13,66.73,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,
RPPPMLSKKIMFFAT07CA,4,105.15,見其他登記事項,鋼筋混凝土造,103年5月5日,十二層,十一層
RPPPMLSKKIMFFAT07CA,4,72.03,見其他登記事項,鋼筋混凝土造,103年5月5日,十二層,
RPPPMLPLKIMFFAT86CA,13,114.28,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,八層
RPPPMLPLKIMFFAT86CA,13,66.73,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,
RPXNMLLKKIMFFBT07CA,3,212.14,見其他登記事項,鋼筋混凝土造,104年3月23日,三層,一層 二層 三層
RPVOMLPLKIMFFAT37CA,13,114.28,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,二層
RPVOMLPLKIMFFAT37CA,13,66.73,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,
RPQPMLPLKIMFFAT96CA,13,101.11,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,十三層
RPQPMLPLKIMFFAT96CA,13,60.14,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,
RPXOMLPLKIMFFAT57CA,13,114.28,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,十二層
RPXOMLPLKIMFFAT57CA,13,66.73,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,
RPPNMLOJKIMFFCT56CA,37,201.63,住商用,鋼筋混凝土造,69年8月22日,三層,一層 二層 三層 騎樓
RPTNMLPJKIMFFCT07CA,48,38.00,住家用,加強磚造,58年5月30日,二層,一層 二層
RPTNMLPJKIMFFCT07CA,48,38.00,住家用,加強磚造,58年6月20日,二層,一層 二層
RPPOMLSJKIMFFCT07CA,24,242.00,住商用,鋼筋混凝土造,82年7月22日,四層,一層 二層 三層 四層 騎樓
RPXNMLLKKIMFFCT17CA,,90.04,見其他登記事項,見其他登記事項,106年8月10日,三層,一層 二層 三層 見其他登記事項
RPXNMLLKKIMFFCT17CA,,90.04,見其他登記事項,見其他登記事項,106年8月10日,三層,一層 二層 三層 見其他登記事項
RPPNMLRKKIMFFCT96CA,1,430.73,見其他登記事項,見其他登記事項,105年10月31日,四層,一層 二層 三層 四層 見其他登記事項
RPWNMLTKKIMFFCT87CA,,214.90,見其他登記事項,見其他登記事項,106年8月10日,三層,一層 二層 三層 見其他登記事項
RPPNMLRJKIMFFDT96CA,25,157.96,店舖、住宅,加強磚造,81年10月19日,二層,一層 二層 騎樓 儲藏室
RPTNMLLLKIMFFCT86CA,,192.55,見其他登記事項,見其他登記事項,106年8月10日,三層,一層 二層 三層 見其他登記事項
TPTNMLLLKIMFFCT07CA,,192.55,見其他登記事項,見其他登記事項,106年8月10日,三層,一層 二層 三層 見其他登記事項
SPTNMLLLKIMFFCT96CA,,192.55,見其他登記事項,見其他登記事項,106年8月10日,三層,一層 二層 三層 見其他登記事項
RPRNMLLKKIMFFDT66CA,30,256.96,店舖、住宅,鋼筋混凝土造,77年3月21日,三層,一層 二層 三層
RPSNMLNKKIMFFDT96CA,44,116.87,住宅,鋼筋混凝土造,62年8月1日,二層,一層 二層
RPUNMLSJKIMFFDT57CA,33,98.36,店舖、住宅,鋼筋混凝土造,74年4月24日,二層,一層 二層 騎樓
RPRNMLRJKIMFFDT17CA,23,195.28,住宅,鋼筋混凝土造,83年8月1日,四層,一層 二層 三層 四層
RPSNMLOJKIMFFCT96DA,4,234.15,住家用,見其他登記事項,102年8月20日,三層,一層 二層 三層
RPQNMLPKKIMFFFT27DA,38,80.40,住家用,加強磚造,68年5月16日,二層,一層 二層
RPSNMLQJKIMFFCT07CA,24,184.69,住家用,鋼筋混凝土造,82年9月14日,四層,一層 二層 三層 四層
RPXNMLOKKIMFFCT47CA,13,148.11,住家用,鋼筋混凝土造,93年8月5日,三層,一層 二層 三層
RPPNMLPJKIMFFCT66CA,34,104.96,住商用,加強磚造,72年5月25日,二層,一層 二層 騎樓
RPXNMLPJKIMFFCT47CA,32,151.50,住商用,鋼筋混凝土造,74年5月24日,三層,一層 二層 三層 騎樓
RPRNMLQJKIMFFCT96CA,22,13.92,見其他登記事項,鋼筋混凝土造,84年7月19日,五層,
RPRNMLQJKIMFFCT96CA,22,70.46,住家用,鋼筋混凝土造,84年7月19日,五層,三層
RPSNMLRJKIMFFCT17CA,25,137.66,住家用,鋼筋混凝土造,81年11月17日,三層,一層 二層 三層
RPSNMLRJKIMFFCT17CA,25,1.32,停車空間,鋼筋混凝土造,81年11月17日,一層,
RPSNMLRJKIMFFCT17CA,25,1.32,停車空間,鋼筋混凝土造,81年11月17日,一層,
RPUNMLRJKIMFFCT37CA,43,50.40,住家用,加強磚造,63年10月9日,二層,一層 二層
RPRNMLOKKIMFFBT76CA,,229.58,見其他登記事項,見其他登記事項,106年9月25日,三層,見其他登記事項
RPQNMLOKKIMFFBT66CA,,254.43,見其他登記事項,見其他登記事項,106年9月25日,三層,一層 二層 三層
RPRPMLPLKIMFFAT07CA,13,114.28,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,十三層
RPRPMLPLKIMFFAT07CA,13,66.73,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,
RPOPMLPLKIMFFAT76CA,13,114.28,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,三層
RPOPMLPLKIMFFAT76CA,13,66.73,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,
RPWPMLPLKIMFFAT57CA,35,75.62,住家用,鋼筋混凝土造,71年8月10日,五層,五層
RPWPMLPLKIMFFAT57CA,35,12.09,共有部份,鋼筋混凝土造,71年8月10日,五層,
RPWOMLPLKIMFFAT47CA,13,114.28,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,十層
RPWOMLPLKIMFFAT47CA,13,66.73,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,
RPSNMLNLKIMFFAT76CA,13,101.11,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,九層
RPSNMLNLKIMFFAT76CA,13,60.14,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,
RPRNMLNLKIMFFAT66CA,13,114.28,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,十二層
RPRNMLNLKIMFFAT66CA,13,66.73,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,
RPQOMLSKKIMFFAT07CA,13,114.28,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,五層
RPQOMLSKKIMFFAT07CA,13,66.73,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,
RPQNMLMKKIMFFAT98CA,17,1.84,住家用,鋼筋混凝土造,90年4月4日,三層,
RPQNMLMKKIMFFAT98CA,17,158.53,見其他登記事項,鋼筋混凝土造,90年4月4日,四層,一層 二層 三層 四層
RPPNMLLKKIMFFAT78CA,,144.18,住家用,見其他登記事項,,一層,一層
RPSNMLQJKIMFFAT86CA,37,96.40,住家用,鋼筋混凝土造,69年9月12日,二層,一層 二層 騎樓
