編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPOOMLRJKIMFFAU96CC,41,102.85,住家用,鋼筋混凝土加強磚造,66年4月28日,二層,
RPSNMLPJKIMFFAU07CC,24,216.62,住家用,鋼筋混凝土造,83年1月6日,四層,
RPTNMLPJKIMFFAU17CC,24,144.94,住家用,鋼筋混凝土造,82年9月21日,七層,
RPTNMLPJKIMFFAU17CC,24,48.99,共有部份,鋼筋混凝土造,82年9月21日,七層,
RPRNMLPJKIMFFAU96CC,23,6.42,商業用,鋼筋混凝土造,83年6月30日,十二層,
RPRNMLPJKIMFFAU96CC,23,1.72,共有部份,鋼筋混凝土造,83年6月30日,十二層,
RPRNMLPJKIMFFAU96CC,23,4.78,共有部份,鋼筋混凝土造,83年6月30日,十二層,
RPQNMLPJKIMFFAU86CC,,39.12,住家用,鋼筋混凝土加強磚造,,一層,
RPUNMLPJKIMFFAU27CC,23,44.33,商業用,鋼筋混凝土造,84年3月13日,九層,
RPUNMLPJKIMFFAU27CC,23,16.11,共有部份,鋼筋混凝土造,84年3月13日,九層,
RPTNMLLJKIMFFAU76CC,26,149.87,農舍,鋼筋混凝土加強磚造,80年6月21日,二層,
