編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPUOMLSJKIMFFBK56CA,,198.36,住家用,鋼筋混凝土造,106年9月22日,三層,一層 二層 三層 屋頂突出物
RPRNMLOJKIMFFBK38CA,24,89.13,住家用,鋼筋混凝土造,82年12月3日,,二層
RPRNMLOJKIMFFBK38CA,24,2.74,住家用,鋼筋混凝土造,82年12月3日,,
RPRNMLOJKIMFFBK38CA,24,10.57,住家用,鋼筋混凝土造,82年12月3日,,
RPRNMLOJKIMFFBK38CA,24,.32,住家用,鋼筋混凝土造,82年12月3日,,
RPRNMLOJKIMFFBK38CA,24,1794.37,住家用,鋼筋混凝土造,82年12月3日,,
RPTNMLTKKIMFFBK56CA,1,219.93,住家用,鋼筋混凝土造,105年9月14日,五層,五層
RPRNMLTKKIMFFCK09CA,22,233.23,住家用,鋼筋混凝土造,84年6月16日,三層,一層 二層 三層
RPTNMLTKKIMFFBK56CA,1,40.88,見其他登記事項,鋼筋混凝土造,105年9月14日,五層,
RPTNMLOJKIMFFBK58CA,,164.62,住家用,加強磚造,,二層,一層 二層 騎樓
RPPNMLOJKIMFFBK18CA,14,80.51,農舍,見其他登記事項,92年11月24日,一層,一層
RPRNMLQLKIMFFCK88CA,21,91.90,見其他登記事項,鋼筋混凝土造,85年7月1日,十三層,十一層
RPRNMLQLKIMFFCK88CA,21,12.37,見其他登記事項,鋼筋混凝土造,85年7月1日,十三層,
RPRNMLSKKIMFFCK98CA,,201.47,見其他登記事項,鋼筋混凝土造,106年5月26日,四層,一層 二層 三層 四層 見其他登記事項
RPTNMLRJKIMFFBK88CA,33,121.80,住商用,鋼筋混凝土造,73年7月20日,六層,六層
RPWNMLRJKIMFFCK66CA,2,132.19,見其他登記事項,鋼筋混凝土造,105年2月26日,七層,七層
RPWNMLRJKIMFFCK66CA,2,3.26,見其他登記事項,鋼筋混凝土造,105年2月26日,二層,
RPWNMLRJKIMFFCK66CA,2,17.73,見其他登記事項,鋼筋混凝土造,105年2月26日,七層,
RPTNMLTLKIMFFCK76CA,,148.25,見其他登記事項,鋼筋混凝土造,106年5月26日,四層,一層 二層 三層 見其他登記事項
RPPOMLLJKIMFFDK18CA,23,125.92,住家用,鋼筋混凝土造,84年1月6日,七層,五層
RPPOMLLJKIMFFDK18CA,23,37.17,見其他登記事項,鋼筋混凝土造,84年1月6日,七層,
