編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPTOMLPKKIMFFAM98CA,,169.19,見其他登記事項,鋼筋混凝土造,106年5月19日,三層,一層 二層 三層
RPQNMLMKKIMFFAM28CA,17,147.20,住家用,鋼筋混凝土造,90年4月17日,二層,一層 二層 屋頂突出物
RPQNMLPJKIMFFCM68CA,38,279.70,住商用,鋼筋混凝土造,68年12月11日,三層,一層 二層 三層 騎樓
RPSOMLPKKIMFFAM88CA,,147.62,見其他登記事項,鋼筋混凝土造,106年5月19日,三層,一層 二層 三層
RPRNMLMKKIMFFCM58CA,5,183.65,住家用,見其他登記事項,102年1月2日,二層,一層 二層
RPQOMLLKKIMFFCM48CA,24,145.04,住商用,鋼筋混凝土造,83年4月30日,四層,一層 二層 三層 四層
RPUNMLLLKIMFFCM88CA,35,137.94,見其他登記事項,鋼筋混凝土造,71年11月24日,二層,一層 二層 騎樓
RPXNMLLKKIMFFCM09CA,44,70.06,住家用,鋼筋混凝土加強磚造,62年10月9日,二層,一層 二層
RPTNMLOKKIMFFCM98CA,,135.14,住家用,磚造,,一層,一層
RPTNMLQLKIMFFDM76CA,,185.98,見其他登記事項,鋼筋混凝土造,106年8月25日,三層,一層 二層 三層 見其他登記事項
RPTNMLQLKIMFFDM76CA,,.46,見其他登記事項,鋼筋混凝土造,106年8月25日,一層,
RPRNMLPLKIMFFCM98CA,,229.35,見其他登記事項,鋼筋混凝土造,106年5月23日,四層,一層 二層 三層 四層
RPUNMLQLKIMFFDM86CA,,.46,見其他登記事項,鋼筋混凝土造,106年8月25日,一層,
RPUNMLQLKIMFFDM86CA,,306.25,見其他登記事項,鋼筋混凝土造,106年8月25日,四層,一層 二層 三層 四層
RPRNMLQLKIMFFDM56CA,,244.39,見其他登記事項,鋼筋混凝土造,106年8月25日,四層,一層 二層 三層 四層
RPRNMLQLKIMFFDM56CA,,.46,見其他登記事項,鋼筋混凝土造,106年8月25日,一層,
RPPNMLOJKIMFFEM68CA,36,143.09,住商用,鋼筋混凝土加強磚造,70年12月30日,三層,一層 二層 三層 騎樓
RPSNMLSLKIMFFDM86CA,,.46,見其他登記事項,鋼筋混凝土造,106年8月25日,一層,
RPSNMLSLKIMFFDM86CA,,185.98,見其他登記事項,鋼筋混凝土造,106年8月25日,三層,一層 二層 三層 見其他登記事項
RPQNMLOKKIMFFDM78CA,32,87.80,住商用,鋼筋混凝土加強磚造,74年7月17日,二層,一層 二層 騎樓
RPVNMLSLKIMFFDM17CA,,.46,見其他登記事項,鋼筋混凝土造,106年8月25日,一層,
RPVNMLSLKIMFFDM17CA,,185.98,見其他登記事項,鋼筋混凝土造,106年8月25日,三層,一層 二層 三層 見其他登記事項
RPPNMLQLKIMFFDM98CA,,.46,見其他登記事項,鋼筋混凝土造,106年8月25日,一層,
RPPNMLQLKIMFFDM98CA,,248.70,見其他登記事項,鋼筋混凝土造,106年8月25日,四層,一層 二層 三層 四層
RPTNMLSLKIMFFDM96CA,,.46,見其他登記事項,鋼筋混凝土造,106年8月25日,一層,
RPTNMLSLKIMFFDM96CA,,248.70,見其他登記事項,鋼筋混凝土造,106年8月25日,四層,一層 二層 三層 四層
RPWNMLSLKIMFFDM27CA,,185.98,見其他登記事項,鋼筋混凝土造,106年8月25日,三層,一層 二層 三層 見其他登記事項
RPWNMLSLKIMFFDM27CA,,.46,見其他登記事項,鋼筋混凝土造,106年8月25日,一層,
RPPNMLKLKIMFFBM18CA,6,127.73,農舍,見其他登記事項,100年5月24日,三層,一層 二層 三層
RPUNMLRJKIMFFBM56CA,30,130.40,見其他登記事項,加強磚造,76年5月19日,二層,一層 二層
RPRNMLTKKIMFFAM09CA,,240.29,住家用,鋼筋混凝土造,106年6月19日,四層,一層 二層 三層 四層
RPPNMLPJKIMFFDM68CA,101,46.20,住家用,見其他登記事項,5年7月1日,一層,一層 騎樓
RPXNMLNKKIMFFBM56CA,22,191.47,住家用,鋼筋混凝土造,85年4月25日,四層,一層 二層 三層 四層
RPRNMLMLKIMFFAM48CA,41,22.85,住家用,見其他登記事項,65年8月14日,二層,一層 二層
RPRNMLPJKIMFFAM58CA,23,101.89,住家用,鋼筋混凝土造,84年2月16日,十三層,六層
RPRNMLPJKIMFFAM58CA,23,26.86,見其他登記事項,鋼筋混凝土造,84年2月16日,十三層,
RPRNMLPJKIMFFAM58CA,23,12.67,停車空間,鋼筋混凝土造,84年2月16日,十三層,
RPSNMLQJKIMFFBM88CA,43,79.00,住家用,鋼筋混凝土加強磚造,63年7月20日,二層,一層 二層
RPUNMLPJKIMFFBM98CA,29,123.27,住家用,加強磚造,78年3月14日,二層,一層 二層 夾層
RPPNMLOKKIMFFBM48CA,26,88.82,住家用,鋼筋混凝土造,80年9月20日,十一層,九層
RPPNMLOKKIMFFBM48CA,26,13.68,見其他登記事項,鋼筋混凝土造,80年9月20日,十一層,
RPPNMLOKKIMFFBM48CA,26,9.42,見其他登記事項,鋼筋混凝土造,80年9月20日,十一層,
RPXNMLQJKIMFFCM86CA,16,177.54,住家用,鋼筋混凝土造,90年11月5日,三層,一層 二層 三層
RPQNMLOKKIMFFBM58CA,24,101.30,住家用,鋼筋混凝土造,83年4月11日,八層,六層
RPQNMLOKKIMFFBM58CA,24,21.68,見其他登記事項,鋼筋混凝土造,83年4月11日,八層,
RPPNMLQJKIMFFCM68CA,22,105.79,見其他登記事項,鋼筋混凝土造,84年11月22日,十二層,三層
RPPNMLQJKIMFFCM68CA,22,23.93,見其他登記事項,鋼筋混凝土造,84年11月22日,十二層,
RPXNMLSLKIMFFDM37CA,,.46,見其他登記事項,鋼筋混凝土造,106年8月25日,一層,
RPXNMLSLKIMFFDM37CA,,185.98,見其他登記事項,鋼筋混凝土造,106年8月25日,三層,一層 二層 三層 見其他登記事項
RPSNMLQLKIMFFDM66CA,,.46,見其他登記事項,鋼筋混凝土造,106年8月25日,一層,
RPSNMLQLKIMFFDM66CA,,185.98,見其他登記事項,鋼筋混凝土造,106年8月25日,三層,一層 二層 三層 見其他登記事項
RPPNMLRJKIMFFEM98CA,,83.88,住家用,鋼筋混凝土加強磚造,,二層,一層 二層
RPPNMLLLKIMFFEM58CA,12,321.33,住家用,鋼筋混凝土造,94年12月29日,三層,一層 二層 三層
RPTNMLQJKIMFFBM09DA,23,205.85,住家用,鋼筋混凝土造,84年4月20日,四層,一層 二層 三層 四層
RPQOMLPLKIMFFCM98CA,40,64.66,住商用,鋼筋混凝土加強磚造,66年6月1日,二層,一層 二層
RPPNMLRJKIMFFDM88CA,21,198.90,住家用,鋼筋混凝土造,86年1月10日,四層,一層 二層 三層 四層
RPPNMLRJKIMFFDM88CA,21,36.13,見其他登記事項,鋼筋混凝土造,86年1月10日,一層,
RPUNMLKLKIMFFCM78CA,13,77.35,住家用,鋼筋混凝土造,93年10月1日,四層,一層 二層 三層 四層
RPUNMLKLKIMFFCM78CA,13,77.35,住家用,鋼筋混凝土造,93年10月1日,四層,一層 二層 三層 四層
RPUNMLMKKIMFFCM88CA,34,216.11,商業用,鋼筋混凝土造,73年4月2日,三層,一層 二層 三層 騎樓
RPWNMLRJKIMFFAM66CA,20,177.80,住家用,鋼筋混凝土造,87年4月24日,三層,一層 二層 三層 屋頂突出物
RPTOMLSKKIMFFAM66CA,37,98.78,住家用,鋼筋混凝土加強磚造,69年12月10日,二層,一層 二層
