編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPQNMLQJKIMFFBU86CA,大安段,282.00,都市：住
RPRNMLOJKIMFFAU66CA,大坪段,4925.45,非都市：一般農業區 ; 非都市編定：農牧用地
RPWNMLKLKIMFFAU96CA,潭北段,360.00,都市：農
RPQNMLOJKIMFFAU56CA,嘉北段,69.72,都市：住
RPXNMLQJKIMFFAU47CA,樹人段,9.96,都市：其他
RPXNMLQJKIMFFAU47CA,樹人段,29.10,都市：商
RPRNMLPJJHNFFBU76CA,水車段,184.34,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPXNMLRJKIMFFAU57CA,宜寧段,79.00,都市：住
RPSNMLTKKIMFFAU37CA,裕民段,31.66,都市：住
RPSNMLPJJHNFFBU86CA,水車段,184.34,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPRNMLRJKIMFFAU96CA,富國段,144.00,都市：商
RPRNMLRJKIMFFAU96CA,富國段,142.00,都市：商
RPRNMLMJJHNFFBU09CA,林榮段,286.28,非都市：一般農業區 ; 非都市編定：農牧用地
RPRNMLMJJHNFFBU09CA,林榮段,4888.17,非都市：一般農業區 ; 非都市編定：農牧用地
RPQNMLPLKIMFFCU07CA,中興段,2.78,都市：其他
RPQNMLPLKIMFFCU07CA,中興段,164.10,都市：商
RPPNMLMKKIMFFCU56CA,鶴岡段,6266.00,非都市：山坡地保育區 ; 非都市編定：農牧用地
RPPNMLQJKIMFFBU76CA,大安段,273.00,都市：住
RPROMLSKKIMFFAU27CA,樹人段,45.78,都市：住
RPROMLSKKIMFFAU27CA,樹人段,.21,都市：住
RPPNMLSKKIMFFCU17CA,瑞祥段,6788.79,非都市：一般農業區 ; 非都市編定：農牧用地
RPPNMLSKKIMFFCU17CA,瑞祥段,11325.22,非都市：一般農業區 ; 非都市編定：農牧用地
RPPNMLPJKIMFFAU66DA,自強段,120.00,都市：住
RPPNMLPJKIMFFCU76CA,樂合段,7950.00,非都市：風景區 ; 非都市編定：農牧用地
RPTNMLRJKIMFFAU17CA,豐裡段,194.66,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPOOMLQLKIMFFAU86CA,永安段,23.32,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPRNMLQJKIMFFCU07CA,石平段,2129.00,非都市：山坡地保育區 ; 非都市編定：林業用地
RPRNMLQJKIMFFCU07CA,石平段,2072.00,非都市：山坡地保育區 ; 非都市編定：林業用地
RPVOMLTKKIMFFAU77CA,富國段,22.56,都市：住
RPTNMLRKKIMFFAU27CA,四維段,17.86,都市：農
RPTNMLRKKIMFFAU27CA,四維段,109.71,都市：農
RPSOMLQLKIMFFAU27CA,永安段,21.74,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPWNMLRJKIMFFAU47CA,嘉平段,11.22,都市：其他
RPWNMLRJKIMFFAU47CA,嘉平段,181.00,都市：商
RPWNMLRJKIMFFAU47CA,嘉平段,51.00,都市：住
RPQOMLPJKIMFFAU76CA,文山段,3587.98,非都市：國家公園區 ; 非都市編定：
RPSNMLSJKIMFFAU17CA,五十甲段,94.24,非都市：一般農業區 ; 非都市編定：甲種建築用地
RPPOMLQLKIMFFAU96CA,永安段,21.86,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPTNMLQJKIMFFAU07CA,碧雲段,16.38,都市：住
RPWNMLPJKIMFFAU27CA,民心段,82.00,都市：工
RPQNMLSJKIMFFAU96CA,五十甲段,109.09,非都市：一般農業區 ; 非都市編定：甲種建築用地
RPUNMLSJKIMFFAU37CA,五十甲段,101.93,非都市：一般農業區 ; 非都市編定：甲種建築用地
