鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
中山區,建物,臺北市中山區新生北路三段31~60號,0.0,商,,,1061114,土地0建物1車位0,八層,10,套房(1房1廳1衛),商業用,鋼筋混凝土造,0830926,33.28,1,1,1,有,有,無,10500,316,,0.0,0,,RPOOMLLJKIMFFCA17CC
中山區,房地(土地+建物),臺北市中山區長春路361~390號,7.49,商,,,1061201,土地1建物1車位0,一層,16,店面(店鋪),商業用,鋼筋混凝土造,0850710,76.79,0,0,0,無,有,無,75000,977,,0.0,0,,RPPOMLLJKIMFFCA27CC
中山區,建物,臺北市中山區松江路184巷26弄1~30號,0.0,住,,,1061119,土地0建物1車位0,八層,9,套房(1房1廳1衛),住家用,鋼筋混凝土造,0971202,53.29,1,1,1,有,有,有,26000,488,,0.0,0,,RPQOMLLJKIMFFCA37CC
內湖區,建物,臺北市內湖區麗山街68巷1~30號,0.0,住,,,1061129,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,52.89,2,2,1,有,無,有,24000,454,,0.0,0,,RPSOMLLJKIMFFCA57CC
中山區,建物,臺北市中山區民生東路一段61巷1~30號,0.0,商,,,1061116,土地0建物1車位0,三層,3,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0601216,85.79,2,1,1,有,無,無,20000,233,,0.0,0,,RPTOMLLJKIMFFCA67CC
中山區,建物,臺北市中山區林森北路451~480號,0.0,商,,,1061106,土地0建物1車位0,六層,14,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0981106,46.07,1,1,1,有,有,有,21000,456,,0.0,0,租金含管理費。,RPXOMLLJKIMFFCA08CC
中山區,建物,臺北市中山區北安路451~480號,0.0,商,,,1061120,土地0建物1車位0,見其他登記事項,2,店面(店鋪),,加強磚造,,164.14,0,0,0,無,無,無,75000,457,,0.0,0,,RPOPMLLJKIMFFCA27CC
內湖區,建物,臺北市內湖區民權東路六段210巷21弄1~30號,0.0,,,,1061126,土地0建物1車位1,六層,8,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0940609,53.84,2,1,1,有,無,有,27300,507,塔式車位,18.72,0,,RPVPMLLJKIMFFCA97CC
松山區,建物,臺北市松山區民族東路721~750號,0.0,住,,,1061115,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0720930,151.19,4,2,2,有,有,有,41000,271,,0.0,0,,RPPNMLLJKIMFFDA27CC
南港區,建物,臺北市南港區忠孝東路六段451~480號,0.0,住,,,1061130,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,77.77,1,1,1,有,無,有,15000,193,,0.0,0,,RPQNMLLJKIMFFDA37CC
松山區,建物,臺北市松山區八德路四段61~90號,0.0,住,,,1061116,土地0建物0車位0,全,3,透天厝,,加強磚造,,21.5,4,4,4,有,有,有,13000,605,,0.0,0,,RPRNMLLJKIMFFDA47CC
南港區,建物,臺北市南港區重陽路199巷1~30號,0.0,住,,,1061120,土地0建物1車位1,四層,10,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0930706,146.15,4,2,2,有,有,無,31000,212,坡道平面,0.0,0,,RPTNMLLJKIMFFDA67CC
松山區,建物,臺北市松山區復興北路151~180號,0.0,商,,,1061201,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,42.21,1,1,1,有,有,有,26000,616,,0.0,0,租賃稅承租人負擔,RPPOMLLJKIMFFDA37CC
信義區,建物,臺北市信義區松仁路31~60號,0.0,其他,,,1061103,土地0建物1車位0,八層,21,辦公商業大樓,見其他登記事項,見其他登記事項,0990805,209.29,0,0,0,無,有,無,216045,1032,,0.0,0,本租賃案為8樓部分租賃，含公共面積,RPSOMLLJKIMFFDA67CC
信義區,建物,臺北市信義區松信路31~60號,0.0,住,,,1061106,土地0建物1車位0,一層,5,店面(店鋪),商業用,鋼筋混凝土造,0701119,131.41,3,1,2,有,無,有,46000,350,,0.0,0,,RPWOMLLJKIMFFDA08CC
萬華區,建物,臺北市萬華區康定路91~120號,0.0,商,,,1061105,土地0建物1車位0,十層,26,套房(1房1廳1衛),住家用,見其他登記事項,1050331,50.21,1,1,1,有,有,有,22000,438,,0.0,0,租金含管理費。,RPQNMLLJKIMFFBA17CC
萬華區,建物,臺北市萬華區東園街66巷1~30號,0.0,住,,,1061129,土地0建物1車位0,全,2,透天厝,,加強磚造,,66.45,2,1,1,有,無,無,16000,241,,0.0,0,,RPTNMLLJKIMFFBA47CC
大安區,建物,臺北市大安區和平東路三段212巷1~30號,0.0,住,,,1061120,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,57.43,0,0,0,無,無,有,22000,383,,0.0,0,( 供辦公室使用 ),RPPNMLLJKIMFFFA47CC
大安區,建物,臺北市大安區青田街2巷1~30號,0.0,住,,,1061115,土地0建物1車位0,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970107,66.24,2,1,1,有,有,有,32000,483,,0.0,0,,RPQNMLLJKIMFFFA57CC
大安區,建物,臺北市大安區復興南路一段61~90號,0.0,商,,,1061119,土地0建物1車位0,二層,12,辦公商業大樓,住商用,鋼筋混凝土造,0651230,109.07,0,0,0,無,有,無,44000,403,,0.0,0,,RPRNMLLJKIMFFFA67CC
大安區,建物,臺北市大安區敦化南路二段31~60號,0.0,住,,,1061103,土地0建物1車位0,八層,19,辦公商業大樓,商業用,見使用執照,0840609,558.41,0,0,0,無,有,無,434547,778,,0.0,0,,RPVOMLLJKIMFFFA18CC
士林區,建物,臺北市士林區承德路四段12巷61~90號,0.0,住,,,1061118,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0621130,101.75,3,2,2,有,有,無,27000,265,,0.0,0,,RPSNMLLJKIMFFEA67CC
大同區,建物,臺北市大同區南京西路61~90號,0.0,商,,,1061117,土地0建物1車位0,一層,15,店面(店鋪),見其他登記事項,鋼筋混凝土造,0970205,228.98000000000002,0,2,2,有,有,無,155000,677,,0.0,0,租金含代扣繳租賃所得稅。租賃層次:本案租賃層次為一層(店面使用)及二層(辦公室使用)。民國106年11月17日至民國106年12月31日為免租裝潢期。,RPPNMLLJKIMFFBA17DC
中正區,建物,臺北市中正區漢口街一段61~90號,2.25,商,,,1061120,土地0建物1車位0,七層,13,辦公商業大樓,見使用執照,鋼筋混凝土造,0880923,48.58,1,0,0,無,有,有,14538,299,,0.0,0,只附冷氣及含租賃所得稅,RPVNMLLJKIMFFBA77DC
