鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
西屯區,房地(土地+建物),臺中市西屯區市政路391~420號,46.0,商,,,1061106,土地1建物2車位0,二十六層,38,辦公商業大樓,見其他登記事項,見其他登記事項,1040807,759.1600000000001,0,2,0,有,有,無,270086,356,,0.0,0,,RPPNMLMJKIMFFCB37CC
西區,房地(土地+建物),臺中市西區明禮街1~30號,64.0,住,,,1061201,土地1建物1車位0,全,4,透天厝,商業用,鋼筋混凝土造,0670225,198.66,4,2,3,有,無,無,28000,141,,0.0,0,,RPPNMLNJKIMFFAB27CC
北屯區,房地(土地+建物)+車位,臺中市北屯區柳陽東121~150號,21.69,住,,,1061117,土地1建物1車位1,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0981030,125.33,2,2,2,有,有,有,20000,160,坡道機械,13.59,0,,RPVQMLOJKIMFFBB38CC
北區,房地(土地+建物),臺中市北區進化北路301~330號,5.82,商,,,1061123,土地2建物1車位0,五層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941208,67.4,0,0,0,無,有,有,15000,223,,0.0,0,,RPWQMLOJKIMFFBB48CC
北區,車位,臺中市北區進化北路301~330號,0.5,商,,,1061123,土地0建物0車位1,,,其他,,,,31.88,0,0,0,有,有,無,3200,,坡道平面,31.88,3200,,RPXQMLOJKIMFFBB58CC
北區,房地(土地+建物),臺中市北區進化北路301~330號,5.33,商,,,1061126,土地2建物1車位0,八層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941208,67.61,0,0,0,無,有,無,14000,207,,0.0,0,,RPORMLOJKIMFFBB77CC
北屯區,房地(土地+建物),臺中市北屯區文心路四段271~300號,9.99,商,,,1061121,土地1建物1車位0,二十層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,111.53,2,1,2,有,有,有,23000,206,,0.0,0,,RPPRMLOJKIMFFBB87CC
北屯區,房地(土地+建物)+車位,臺中市北屯區文心路四段271~300號,11.13,商,,,1061121,土地1建物1車位1,二十層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,127.00999999999999,2,1,2,有,有,有,25000,197,坡道平面,27.23,0,,RPQRMLOJKIMFFBB97CC
北屯區,房地(土地+建物),臺中市北屯區文心路四段271~300號,6.93,商,,,1061119,土地1建物1車位0,十八層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,90.91,1,1,1,有,有,有,17000,187,,0.0,0,,RPRRMLOJKIMFFBB08CC
北屯區,房地(土地+建物),臺中市北屯區瀋陽路三段1~30號,12.45,住,,,1061122,土地1建物1車位0,十四層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990909,138.45,3,2,2,有,有,無,31000,224,,0.0,0,起租日:106/12/10租金總額含稅。,RPUOMLPJKIMFFBB18CC
北區,建物,臺中市北區健行路361~390號,0.0,住,,,1061204,土地0建物1車位0,見其他登記事項,2,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0861231,198.16,0,0,0,無,無,無,65000,328,,0.0,0,,RPXOMLPJKIMFFBB48CC
西屯區,房地(土地+建物),臺中市西屯區國安一路91~120號,9.52,住,,,1061107,土地1建物1車位0,二十一層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971127,93.14,2,2,1,有,有,有,20000,215,,0.0,0,租金含租賃稅。,RPOOMLPJKIMFFCB67CC
西屯區,房地(土地+建物),臺中市西屯區河南路三段121~150號,18.04,其他,,,1061107,土地1建物1車位0,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960313,152.26,3,2,1,有,有,有,28000,184,,0.0,0,,RPUOMLPJKIMFFCB28CC
西屯區,房地(土地+建物),臺中市西屯區國安一路61~90號,11.24,住,,,1061110,土地1建物1車位0,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960907,87.85,2,2,1,有,有,有,18000,205,,0.0,0,,RPPPMLPJKIMFFCB87CC
西屯區,房地(土地+建物),臺中市西屯區文心路二段541~570號,7.97,住,,,1061110,土地1建物1車位0,十八層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941110,118.92,3,2,2,有,有,有,22000,185,,0.0,0,,RPUPMLPJKIMFFCB38CC
大雅區,房地(土地+建物),臺中市大雅區永和路1~30號,74.93,農,,,1061123,土地5建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0910806,170.68,4,2,3,有,有,有,31786,186,,0.0,0,租金含稅及二代健保,RPXNMLPJKIMFFHB98CC
烏日區,房地(土地+建物),臺中市烏日區高鐵路一段1~30號,97.15,住,,,1061205,土地1建物1車位0,全,4,透天厝,見其他登記事項,見其他登記事項,0991218,217.62,4,2,4,有,無,有,25000,115,,0.0,0,,RPRNMLQJKIMFFIB58CC
西區,建物,臺中市西區五權一街1~30號,0.0,住,,,1061118,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0751126,150.75,4,2,2,有,無,無,16000,106,,0.0,0,,RPOPMLQJKIMFFAB67CC
大里區,房地(土地+建物),臺中市大里區爽文路781~810號,81.4,商,,,1061129,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0920121,237.3,6,2,4,有,無,無,30000,126,,0.0,0,,RPOOMLQJKIMFFIB48DC
北區,房地(土地+建物),臺中市北區錦南街19之21及1~30號,106.0,住,,,1061014,土地2建物2車位0,全,5,透天厝,見其他登記事項,鋼筋混凝土造,0971127,70.67,0,0,0,無,有,無,68000,962,,0.0,0,,RPOUMLQJKIMFFBB28CC
西屯區,房地(土地+建物),臺中市西屯區朝富路211~240號,19.77,其他,,,1061127,土地1建物1車位0,五層,34,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1040924,342.34000000000003,0,0,0,無,有,無,77663,227,,0.0,0,,RPOOMLRJKIMFFCB87CC
西區,房地(土地+建物)+車位,臺中市西區臺灣大道二段91~120號,21.58,住,,,1061129,土地1建物1車位2,八層,13,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0871207,305.17,0,0,0,無,有,無,46150,151,坡道機械,0.0,0,,RPUNMLRJKIMFFAB18CC
西區,房地(土地+建物),臺中市西區臺灣大道二段181~210號,4.15,住,,,1061129,土地1建物1車位0,十一層,13,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0840628,50.24,0,0,0,無,有,無,9000,179,,0.0,0,,RPVNMLRJKIMFFAB28CC
西區,房地(土地+建物),臺中市西區篤行路151~180號,95.0,住,,,1061205,土地1建物1車位0,全,2,透天厝,住家用,見其他登記事項,,31.12,1,0,1,有,無,有,5000,161,,0.0,0,僅承租1F部份面積.水費1人100元整, 租期滿半年後, 押金可退一個月.,RPUOMLRJKIMFFAB28CC
太平區,房地(土地+建物)+車位,臺中市太平區大仁街1~30號,23.76,住,,,1061201,土地1建物1車位1,十層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041123,156.10000000000002,3,2,2,有,有,有,19000,122,坡道平面,24.46,0,,RPTNMLRJKIMFFJB98CC
西區,房地(土地+建物)+車位,臺中市西區臺灣大道二段481~510號,16.48,商,,,1061127,土地1建物1車位2,十層,26,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011121,239.82,3,2,2,有,有,無,36000,150,坡道平面,55.18,0,,RPOOMLRJKIMFFAB77DC
西區,建物,臺中市西區精誠五街1~30號,0.0,其他,,,1061120,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700429,102.69,3,2,1,有,無,無,15000,146,,0.0,0,,RPSNMLSJKIMFFAB08CC
北屯區,房地(土地+建物),臺中市北屯區昌平路一段211~240號,136.0,住,,,1061203,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0720924,20.74,1,0,1,有,無,有,8000,386,,0.0,0,(租金含網路,第四台,水費),RPVNMLSJKIMFFBB48CC
西屯區,房地(土地+建物)+車位,臺中市西屯區福安十街61~90號,23.3,住,,,1061130,土地1建物1車位0,二層,8,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980305,142.45,3,2,2,有,有,有,18000,126,坡道平面,0.0,0,,RPRNMLTJKIMFFCB28CC
