編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPVNMLLJKIMFFAG18CC,45,240.52,住家用,鋼筋混凝土加強磚造,62年1月1日,三層,
RPQOMLPJKIMFFAG18CC,40,19.83,住商用,鋼筋混凝土加強磚造,66年6月14日,三層,
RPSPMLQJKIMFFBG78DC,34,220.52,住家用,鋼筋混凝土加強磚造,72年8月26日,四層,
RPUNMLRJKIMFFBG78CC,,91.76,住家用,加強磚造,,二層,
RPQNMLQJKIMFFBG28CC,22,108.97,住家用,鋼筋混凝土造,84年11月27日,七層,
RPTOMLPJKIMFFAG48CC,20,94.60,住家用,鋼筋混凝土造,87年1月14日,六層,
RPUOMLSJKIMFFBG09DC,44,55.17,住家用,鋼筋混凝土加強磚造,62年8月1日,二層,
RPTOMLSJKIMFFBG98DC,23,77.64,住家用,鋼筋混凝土造,84年1月25日,八層,
