編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPXNMLPJKIMFFBC28CA,調和段,.90,都市：商
RPXNMLPJKIMFFBC28CA,調和段,.50,都市：住
RPUOMLPJKIMFFBC08CA,調和段,1.10,都市：商
RPXNMLPJKIMFFBC28CA,調和段,142.06,都市：住
RPUOMLPJKIMFFBC08CA,調和段,.61,都市：住
RPXNMLPJKIMFFBC28CA,調和段,.67,都市：住
RPUOMLPJKIMFFBC08CA,調和段,.23,都市：住
RPTNMLPJKIMFFBC87CA,海濱段三小段,60.00,都市：商
RPXNMLPJKIMFFBC28CA,調和段,.19,都市：住
RPUOMLPJKIMFFBC08CA,調和段,173.37,都市：住
RPUOMLPJKIMFFBC08CA,調和段,.81,都市：住
RPVOMLPJKIMFFBC18CA,調和段,.99,都市：商
RPVOMLPJKIMFFBC18CA,調和段,.21,都市：住
RPVOMLPJKIMFFBC18CA,調和段,157.26,都市：住
RPVOMLPJKIMFFBC18CA,調和段,.74,都市：住
RPVOMLPJKIMFFBC18CA,調和段,.55,都市：住
RPSOMLPJKIMFFBC87CA,長潭段,41.38,都市：住
RPXOMLPJKIMFFBC38CA,調和段,1.01,都市：商
RPXOMLPJKIMFFBC38CA,調和段,.56,都市：住
RPXOMLPJKIMFFBC38CA,調和段,.22,都市：住
RPXOMLPJKIMFFBC38CA,調和段,160.39,都市：住
RPXOMLPJKIMFFBC38CA,調和段,.75,都市：住
RPTOMLPJKIMFFBC97CA,調和段,1.10,都市：商
RPTOMLPJKIMFFBC97CA,調和段,.61,都市：住
RPTOMLPJKIMFFBC97CA,調和段,.23,都市：住
RPTOMLPJKIMFFBC97CA,調和段,173.37,都市：住
RPTOMLPJKIMFFBC97CA,調和段,.81,都市：住
RPQNMLLJKIMFFBC17CA,調和段,15.27,都市：住
RPQNMLLJKIMFFBC17CA,調和段,.00,都市：其他
RPRNMLRLKIMFFBC08CA,光明段,689.00,都市：住
RPRNMLOJKIMFFBC57CA,南新段,62.00,都市：住
RPRNMLOJKIMFFBC57CA,南新段,1.00,都市：其他
RPRNMLOJKIMFFBC57CA,南新段,25.50,都市：其他
RPRNMLOJKIMFFBC57CA,南新段,2.50,都市：住
RPPOMLQJKIMFFBC67CA,日新段三小段,10.17,都市：商
RPVNMLPJKIMFFCC18CA,新會段,33.31,都市：住
RPPOMLQJKIMFFBC67CA,日新段三小段,2.83,都市：商
RPQNMLLKKIMFFCC37CA,觀音段,11.66,都市：商
RPUNMLNKKIMFFCC97CA,源遠段,14.70,都市：住
RPQNMLQLKIMFFCC97CA,五堵段五堵北小段,40.48,都市：住
RPWNMLLLKIMFFCC08CA,暖暖段東勢坑小段,55.69,都市：住
RPOOMLNKKIMFFCC47CA,麥金段,21.24,都市：住
RPOOMLNKKIMFFCC47CA,麥金段,.61,都市：其他
RPSNMLQLKIMFFCC18CA,五堵段五堵北小段,42.91,都市：住
RPTNMLPJKIMFFCC97CA,麥金段,18.88,都市：住
RPTNMLPJKIMFFCC97CA,麥金段,.72,都市：住
RPTNMLPJKIMFFCC97CA,麥金段,.42,都市：住
RPTNMLPJKIMFFCC97CA,麥金段,.38,都市：其他
RPTNMLPJKIMFFCC97CA,麥金段,.04,都市：住
RPTNMLPJKIMFFCC97CA,麥金段,.02,都市：住
RPTNMLPJKIMFFCC97CA,麥金段,.01,都市：住
RPTNMLPJKIMFFCC97CA,麥金段,.00,都市：住
RPXNMLKLKIMFFCC28EA,源遠段,30.34,都市：住
RPRNMLQLKIMFFCC08CA,五堵段五堵北小段,42.10,都市：住
RPUNMLPLKIMFFCC28CA,大華段,622.00,都市：其他
RPXPMLQJKIMFFBC58CA,調和段,142.06,都市：住
RPXPMLQJKIMFFBC58CA,調和段,.90,都市：商
RPXPMLQJKIMFFBC58CA,調和段,.50,都市：住
RPXPMLQJKIMFFBC58CA,調和段,.67,都市：住
RPXPMLQJKIMFFBC58CA,調和段,.19,都市：住
RPUOMLLJKIMFFCC97EA,情人湖段,25.26,都市：住
RPUOMLLJKIMFFCC97EA,情人湖段,.08,都市：其他
RPUNMLPJKIMFFBC08DA,南新段,3.00,都市：住
RPUNMLPJKIMFFBC08DA,南新段,37.00,都市：住
RPRNMLLLKIMFFCC67DA,源遠段,21.68,都市：住
RPPOMLPLKIMFFCC87CA,德育段,21.87,都市：住
RPPOMLPLKIMFFCC87CA,德育段,15.13,都市：其他
RPPNMLTLKIMFFCC18CA,友蚋段港口小段,174.00,非都市：山坡地保育區 ; 非都市編定：丙種建築用地
RPTNMLQLKIMFFCC28CA,五堵段五堵北小段,.81,都市：住
RPSNMLOKKIMFFBC87DA,長潭段,2.13,都市：住
RPSNMLOKKIMFFBC87DA,長潭段,21.28,都市：住
RPVPMLPJKIMFFBC38DA,祥豐段,45.08,都市：住
RPUNMLOKKIMFFBC08DA,長潭段,2.15,都市：住
RPUNMLOKKIMFFBC08DA,長潭段,21.54,都市：住
RPPNMLPLKIMFFCC77CA,源遠段,14.23,都市：住
RPPNMLRLKIMFFCC97CA,觀音段,42.47,都市：住
RPUNMLPJKIMFFCC08CA,新會段,21.04,都市：住
RPTNMLMKKIMFFCC77CA,麥金段,12.66,都市：住
RPTNMLMKKIMFFCC77CA,麥金段,.49,都市：住
RPTNMLMKKIMFFCC77CA,麥金段,.28,都市：住
RPTNMLMKKIMFFCC77CA,麥金段,.26,都市：其他
RPTNMLMKKIMFFCC77CA,麥金段,.02,都市：住
RPTNMLMKKIMFFCC77CA,麥金段,.01,都市：住
RPTNMLMKKIMFFCC77CA,麥金段,.00,都市：住
RPTNMLMKKIMFFCC77CA,麥金段,.00,都市：住
RPPOMLNKKIMFFCC57CA,德育段,10.95,都市：住
RPPOMLNKKIMFFCC57CA,德育段,.95,都市：住
RPPOMLNKKIMFFCC57CA,德育段,.02,都市：住
RPOOMLPJKIMFFCC57CA,源遠段,21.12,都市：住
RPTNMLKLKIMFFBC57CA,長潭段,.55,都市：住
RPTNMLKLKIMFFBC57CA,長潭段,5.52,都市：住
RPWNMLPJKIMFFCC28CA,保定段,69.10,都市：住
