編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPVNMLOJKIMFFAM88CA,同源段,129.48,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPROMLLJKIMFFBM38CA,北投埔段,1600.00,非都市：特定農業區 ; 非都市編定：農牧用地
RPTOMLPKKIMFFAM98CA,永興段,116.96,都市：農
RPTOMLPKKIMFFAM98CA,永興段,25.63,都市：農
RPTOMLPKKIMFFAM98CA,永興段,.81,都市：農
RPQNMLMKKIMFFAM28CA,萬丹段,189.75,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPQOMLSKKIMFFAM98CA,光復段,1558.00,都市：農
RPQOMLSKKIMFFAM98CA,光復段,636.00,非都市：特定農業區 ; 非都市編定：農牧用地
RPPNMLSJKIMFFAM68CA,北大庄段,1876.43,非都市：一般農業區 ; 非都市編定：農牧用地
RPPNMLSJKIMFFAM68CA,北大庄段,1148.48,非都市：一般農業區 ; 非都市編定：農牧用地
RPWNMLNKKIMFFBM09CA,和平段,1000.00,都市：農
RPQNMLRJKIMFFAM68CA,茄苳腳段,753.40,非都市：一般農業區 ; 非都市編定：農牧用地
RPSNMLRJKIMFFCM09CA,靜觀段,12990.00,非都市：森林區 ; 非都市編定：農牧用地
RPQNMLPJKIMFFCM68CA,南興段,125.76,都市：商
RPSOMLPKKIMFFAM88CA,永興段,79.65,都市：農
RPSOMLPKKIMFFAM88CA,永興段,17.58,都市：農
RPSOMLPKKIMFFAM88CA,永興段,.68,都市：農
RPRNMLMKKIMFFCM58CA,八德段,174.36,都市：商
RPRNMLMKKIMFFCM58CA,八德段,17.89,都市：其他
RPQOMLLKKIMFFCM48CA,南村段,69.06,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPUNMLLLKIMFFCM88CA,忠孝段,115.61,都市：其他
RPUNMLOKKIMFFCM09CA,清流段,1017.00,非都市：特定農業區 ; 非都市編定：農牧用地
RPXNMLLKKIMFFCM09CA,育英段,58.20,都市：住
RPTNMLOKKIMFFCM98CA,清流段,670.00,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPTNMLQLKIMFFDM76CA,埔頭段,5.32,都市：住
RPTNMLQLKIMFFDM76CA,埔頭段,89.00,都市：住
RPTNMLQLKIMFFDM76CA,埔頭段,3.86,都市：住
RPTNMLQLKIMFFDM76CA,埔頭段,21.55,都市：住
RPQNMLMLKIMFFCM58CA,育英段,121.84,都市：工
RPQNMLMLKIMFFCM58CA,育英段,8.77,都市：工
RPQNMLMLKIMFFCM58CA,育英段,13.41,都市：其他
RPQNMLMLKIMFFCM58CA,育英段,96.12,都市：其他
RPRNMLOJKIMFFBM68DA,中潭段,395.17,非都市：山坡地保育區 ; 非都市編定：農牧用地
RPRNMLOJKIMFFBM68DA,中潭段,962.36,非都市：山坡地保育區 ; 非都市編定：農牧用地
RPSOMLOJKIMFFCM98DA,水長流段,4747.00,非都市：特定農業區 ; 非都市編定：農牧用地
RPSOMLOJKIMFFCM98DA,水長流段,940.00,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPRNMLPLKIMFFCM98CA,埔里段信義小段,94.00,都市：住
RPUNMLQLKIMFFDM86CA,埔頭段,5.32,都市：住
RPUNMLQLKIMFFDM86CA,埔頭段,3.86,都市：住
RPUNMLQLKIMFFDM86CA,埔頭段,21.55,都市：住
RPUNMLQLKIMFFDM86CA,埔頭段,119.00,都市：住
RPRNMLQLKIMFFDM56CA,埔頭段,5.32,都市：住
RPRNMLQLKIMFFDM56CA,埔頭段,3.86,都市：住
RPRNMLQLKIMFFDM56CA,埔頭段,21.55,都市：住
RPRNMLQLKIMFFDM56CA,埔頭段,110.00,都市：住
RPPNMLOJKIMFFEM68CA,頂崁段,80.55,非都市：山坡地保育區 ; 非都市編定：丙種建築用地
RPPNMLOJKIMFFEM68CA,頂崁段,10.47,非都市：山坡地保育區 ; 非都市編定：林業用地
RPSNMLSLKIMFFDM86CA,埔頭段,5.32,都市：住
RPSNMLSLKIMFFDM86CA,埔頭段,3.86,都市：住
RPSNMLSLKIMFFDM86CA,埔頭段,21.55,都市：住
RPSNMLSLKIMFFDM86CA,埔頭段,88.00,都市：住
RPQNMLOKKIMFFDM78CA,竹圍子段�盪豸p段,83.00,都市：住
RPUNMLPLKIMFFCM66CA,中峰段湳興小段,98.01,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPVNMLSLKIMFFDM17CA,埔頭段,5.32,都市：住
RPVNMLSLKIMFFDM17CA,埔頭段,3.86,都市：住
RPVNMLSLKIMFFDM17CA,埔頭段,21.55,都市：住
RPVNMLSLKIMFFDM17CA,埔頭段,89.00,都市：住
RPPNMLQLKIMFFDM98CA,埔頭段,5.32,都市：住
RPPNMLQLKIMFFDM98CA,埔頭段,3.86,都市：住
RPPNMLQLKIMFFDM98CA,埔頭段,21.55,都市：住
RPPNMLQLKIMFFDM98CA,埔頭段,95.00,都市：住
RPTNMLSLKIMFFDM96CA,埔頭段,5.32,都市：住
RPTNMLSLKIMFFDM96CA,埔頭段,3.86,都市：住
RPTNMLSLKIMFFDM96CA,埔頭段,21.55,都市：住
RPTNMLSLKIMFFDM96CA,埔頭段,97.00,都市：住
RPWNMLSLKIMFFDM27CA,埔頭段,5.32,都市：住
RPWNMLSLKIMFFDM27CA,埔頭段,89.00,都市：住
RPWNMLSLKIMFFDM27CA,埔頭段,3.86,都市：住
RPWNMLSLKIMFFDM27CA,埔頭段,21.55,都市：住
RPOPMLOJKIMFFCM58CA,司馬按段,2129.00,非都市：一般農業區 ; 非都市編定：農牧用地
RPTNMLLKKIMFFCM68CA,鯉魚潭段,251.83,非都市：山坡地保育區 ; 非都市編定：丙種建築用地
RPTNMLLKKIMFFCM68CA,鯉魚潭段,54.99,非都市：山坡地保育區 ; 非都市編定：交通用地
RPTNMLLKKIMFFCM68CA,鯉魚潭段,52.50,非都市：山坡地保育區 ; 非都市編定：交通用地
RPPOMLLKKIMFFCM38CA,水頭段,249.00,非都市：山坡地保育區 ; 非都市編定：丙種建築用地
RPOOMLLKKIMFFCM28CA,水頭段,1371.00,非都市：山坡地保育區 ; 非都市編定：農牧用地
RPOOMLLKKIMFFCM28CA,水頭段,2179.00,非都市：山坡地保育區 ; 非都市編定：農牧用地
RPWNMLRJKIMFFBM76CA,新富寮段,2.00,都市：住
RPWNMLRJKIMFFBM76CA,新富寮段,165.24,都市：住
RPWNMLSLKIMFFCM17CA,木屐��段,2733.00,非都市：一般農業區 ; 非都市編定：農牧用地
RPTNMLRJKIMFFBM09CA,新富寮段,135.20,都市：住
RPQNMLMLKIMFFAM38CA,茄苳腳段,2187.00,非都市：一般農業區 ; 非都市編定：農牧用地
RPPNMLKLKIMFFBM18CA,草屯段,612.00,都市：農
RPPNMLKLKIMFFBM18CA,草屯段,47.00,都市：農
RPPNMLKLKIMFFBM18CA,草屯段,51.39,都市：農
RPPNMLKLKIMFFBM18CA,草屯段,4.09,都市：農
RPPNMLKLKIMFFBM18CA,草屯段,.47,都市：農
RPPNMLKLKIMFFBM18CA,草屯段,.33,都市：農
RPPNMLKLKIMFFBM18CA,草屯段,1.37,都市：農
RPPNMLKLKIMFFBM18CA,草屯段,.67,都市：農
RPPNMLKLKIMFFBM18CA,草屯段,10.67,都市：農
RPPNMLKLKIMFFBM18CA,草屯段,2.17,都市：農
RPUNMLRJKIMFFBM56CA,草屯段,117.00,都市：其他
RPRNMLTKKIMFFAM09CA,光復段,.20,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPRNMLTKKIMFFAM09CA,光復段,.20,非都市：特定農業區 ; 非都市編定：甲種建築用地
