編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPUOMLQJKIMFFAO66CA,和平段,4.00,都市：住
RPUOMLQJKIMFFAO66CA,和平段,5.00,都市：住
RPQPMLPKKIMFFAO98CA,忠孝段,143.38,都市：住
RPQPMLPKKIMFFAO98CA,忠孝段,59.00,都市：住
RPQPMLPKKIMFFAO98CA,忠孝段,47.00,都市：住
RPRPMLNKKIMFFAO98DA,新港段,75.61,都市：住
RPRPMLNKKIMFFAO98DA,新港段,15.74,都市：住
RPRQMLSJKIMFFAO76CA,聚吉段,1.71,都市：住
RPRQMLSJKIMFFAO76CA,聚吉段,5.85,都市：商
RPSNMLOJKIMFFAO78CA,南門段四小段,4.00,都市：其他
RPSNMLOJKIMFFAO78CA,南門段四小段,134.00,都市：其他
RPSNMLOJKIMFFAO78CA,南門段四小段,8.00,都市：其他
RPUQMLPJKIMFFAO76CA,南湖段,6.47,非都市：山坡地保育區 ; 非都市編定：丙種建築用地
RPUQMLPJKIMFFAO76CA,南湖段,20.00,非都市：山坡地保育區 ; 非都市編定：丙種建築用地
RPUQMLPJKIMFFAO76CA,南湖段,.26,非都市：山坡地保育區 ; 非都市編定：丙種建築用地
RPPOMLPJKIMFFAO68CA,港南段,68.00,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPTPMLNKKIMFFAO56DA,新港段,54.23,都市：住
RPTPMLNKKIMFFAO56DA,新港段,8.34,都市：住
RPTPMLNKKIMFFAO56DA,新港段,15.74,都市：住
RPSPMLNKKIMFFAO09DA,新港段,63.02,都市：住
RPSPMLNKKIMFFAO09DA,新港段,15.74,都市：住
RPUNMLRLKIMFFAO86CA,自由段,82.00,都市：住
RPUOMLLLKIMFFAO09DA,新港段,66.46,都市：住
RPUOMLLLKIMFFAO09DA,新港段,15.74,都市：住
RPWRMLSLKIMFFAO77EA,自由段,25.43,都市：住
RPVSMLRLKIMFFAO47CA,武陵段,20.19,都市：住
RPSNMLTKKIMFFAO76CA,崙子段,5.14,都市：住
RPSNMLTKKIMFFAO76CA,崙子段,14.84,都市：住
RPVOMLKLKIMFFAO98CA,聚吉段,13.54,都市：商
RPVOMLKLKIMFFAO98CA,聚吉段,2.57,都市：住
RPUPMLNKKIMFFAO66DA,新港段,94.77,都市：住
RPWPMLSJKIMFFAO17CA,雅溪段,3.04,非都市：山坡地保育區 ; 非都市編定：丙種建築用地
RPWPMLSJKIMFFAO17CA,雅溪段,.77,非都市：山坡地保育區 ; 非都市編定：丙種建築用地
RPWPMLSJKIMFFAO17CA,雅溪段,.80,非都市：山坡地保育區 ; 非都市編定：丙種建築用地
RPWPMLSJKIMFFAO17CA,雅溪段,.53,非都市：山坡地保育區 ; 非都市編定：丙種建築用地
RPWPMLSJKIMFFAO17CA,雅溪段,94.28,非都市：山坡地保育區 ; 非都市編定：丙種建築用地
RPWPMLSJKIMFFAO17CA,雅溪段,5.60,非都市：山坡地保育區 ; 非都市編定：丙種建築用地
RPWPMLSJKIMFFAO17CA,雅溪段,126.39,非都市：山坡地保育區 ; 非都市編定：丙種建築用地
RPWPMLSJKIMFFAO17CA,雅溪段,2.16,非都市：山坡地保育區 ; 非都市編定：丙種建築用地
RPVOMLPKKIMFFAO76CA,康朗段,6.79,都市：農
RPVOMLPKKIMFFAO76CA,康朗段,28.79,都市：住
RPOOMLQJKIMFFAO68CA,水源段,207.25,非都市：特定農業區 ; 非都市編定：農牧用地
RPUNMLRJKIMFFAO66CA,中央段,2996.50,都市：其他
RPVNMLTJKIMFFAO96CA,長春段,17.77,都市：其他
RPQQMLSJKIMFFAO66CA,唐高段,24.47,都市：住
RPQQMLSJKIMFFAO66CA,唐高段,.73,都市：住
RPQQMLSJKIMFFAO66CA,唐高段,.48,都市：住
RPPOMLQJKIMFFAO78CA,北門段,6.25,都市：商
RPPOMLQJKIMFFAO78CA,北門段,6.25,都市：商
RPWNMLRJKIMFFAO86CA,民主段,1541.00,都市：住
RPWNMLRJKIMFFAO86CA,民主段,143.50,都市：其他
RPOOMLRJKIMFFAO78CA,長春段,19.14,都市：其他
RPPOMLOKKIMFFAO68CA,麗園段,37.23,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPVOMLKKKIMFFAO88CA,鹽水段,207.39,都市：其他
RPOPMLRJKIMFFAO88CA,成德段,7.42,都市：住
RPOPMLRJKIMFFAO88CA,成德段,31.51,都市：住
RPTNMLTJKIMFFAO76CA,崙子段,47.00,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPTNMLTJKIMFFAO76CA,崙子段,25.86,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPXOMLKKKIMFFAO09CA,士林段,118.15,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPSOMLRJKIMFFAO56CA,國道段,16.30,都市：商
RPTPMLOJKIMFFAO09CA,光武段,13.18,都市：商
RPWOMLNKKIMFFAO66CA,東明段,28.94,都市：其他
RPWPMLMKKIMFFAO66CA,朝山段,2.63,都市：住
RPWPMLMKKIMFFAO66CA,朝山段,.03,都市：其他
RPTPMLQJKIMFFAO66CA,光復段,9.87,都市：住
RPXOMLRJKIMFFAO07CA,關東段,15.17,都市：住
RPQNMLMKKIMFFAO48CA,東山段一小段,20.73,都市：住
RPQNMLMKKIMFFAO48CA,東山段一小段,.48,都市：其他
RPQNMLKKKIMFFAO28CA,育賢段,105.57,都市：住
RPXPMLPKKIMFFAO07CA,海山段,182.14,非都市：山坡地保育區 ; 非都市編定：水利用地
RPXPMLPKKIMFFAO07CA,海山段,650.62,非都市：山坡地保育區 ; 非都市編定：水利用地
RPOPMLSJKIMFFAO98CA,和平段,61.00,都市：住
RPOPMLSJKIMFFAO98CA,和平段,61.00,都市：住
RPXNMLRJKIMFFAO96CA,武陵段,.31,都市：其他
RPXNMLRJKIMFFAO96CA,武陵段,14.98,都市：其他
RPTQMLSKKIMFFAO07CA,東山段二小段,32.00,都市：住
RPPNMLKMKIMFFAO38CA,中山段三小段,6.00,都市：商
SPXPMLPKKIMFFAO17CA,海山段,242.00,非都市：山坡地保育區 ; 非都市編定：丙種建築用地
RPRPMLSJKIMFFAO66CA,明湖段,79.27,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPXQMLSJKIMFFAO37CA,東明段,12.60,都市：住
RPXQMLSJKIMFFAO37CA,東明段,21.80,都市：住
RPSOMLKKKIMFFAO58CA,柴橋段,14.10,都市：其他
RPVNMLMJJHNFFAO78CA,北門段,101.00,都市：住
RPVNMLMJJHNFFAO78CA,北門段,37.00,都市：其他
RPROMLKKKIMFFAO48CA,金山段,75.37,都市：住
RPWOMLKLKIMFFAO56DA,延壽段,254.53,非都市：山坡地保育區 ; 非都市編定：農牧用地
RPSOMLPLKIMFFAO56CA,東明段,9.33,都市：其他
RPUTMLRLKIMFFAO47CA,長春段,44.02,都市：住
RPPOMLSJKIMFFAO98CA,介壽段,.10,都市：住
RPSNMLMKKIMFFAO88EA,光武段,18.86,都市：商
RPROMLLLKIMFFAO68CA,香濱段,27.12,都市：住
RPUQMLTKKIMFFAO27CA,東明段,15.17,都市：住
RPUQMLTKKIMFFAO27CA,東明段,.06,都市：其他
RPPNMLTJKIMFFAO98CA,北門段,18.05,都市：住
RPPNMLTJKIMFFAO98CA,北門段,20.76,都市：住
RPVOMLRJKIMFFAO86CA,民主段一小段,2.55,都市：商
RPROMLOKKIMFFAO88CA,國道段,19.49,都市：住
RPQPMLLKKIMFFAO58CA,長興段,161.44,都市：住
RPWOMLKKKIMFFAO98CA,西濱段,28.49,都市：住
RPUOMLSKKIMFFAO96CA,新港段,25.60,都市：住
RPUOMLSKKIMFFAO96CA,新港段,.22,都市：住
RPTOMLOKKIMFFAO09CA,民主段,27.20,都市：住
RPOPMLKKKIMFFAO28CA,南勢段,85.27,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPPPMLLKKIMFFAO48CA,福林段,14.26,都市：住
RPPPMLLKKIMFFAO48CA,福林段,69.89,都市：住
RPPNMLMKKIMFFAO38CA,武陵段,96.19,都市：住
RPPNMLMKKIMFFAO38CA,武陵段,94.33,都市：其他
RPPNMLMKKIMFFAO38CA,武陵段,117.65,都市：住
RPPNMLMKKIMFFAO38CA,武陵段,11.32,都市：住
RPPNMLMKKIMFFAO38CA,武陵段,11.22,都市：住
RPVQMLSJKIMFFAO17CA,長春段,25.65,都市：住
RPROMLMKKIMFFAO68CA,聚吉段,5.41,都市：商
RPTNMLPKKIMFFAO09CA,北門段,43.00,都市：住
RPTNMLPKKIMFFAO09CA,北門段,43.00,都市：商
RPPQMLMKKIMFFAO68CA,金雅段,314.35,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPWQMLMKKIMFFAO76CA,和平段,17.51,都市：住
RPXNMLNKKIMFFAO66CA,光武段,.32,都市：商
RPXNMLNKKIMFFAO66CA,光武段,15.01,都市：商
RPUNMLTJKIMFFAO86CA,忠孝段,31.16,都市：住
RPQNMLOKKIMFFAO68CA,親仁段一小段,1.75,都市：住
RPOOMLNKKIMFFAO48CA,光武段,.32,都市：商
RPOOMLNKKIMFFAO48CA,光武段,14.57,都市：商
