編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPSRMLOJKIMFFAH48CA,24,99.36,住家用,鋼筋混凝土造,83年3月8日,五層,五層
RPSRMLOJKIMFFAH48CA,24,3.14,共有部份,鋼筋混凝土造,83年3月8日,五層,
RPWNMLQJKIMFFAH68CA,7,45.59,住家用,鋼筋混凝土造,100年3月9日,十五層,八層
RPWNMLQJKIMFFAH68CA,7,51.85,見其他登記事項,鋼筋混凝土造,100年3月9日,十五層,
RPURMLOJKIMFFAH68CA,10,.11,見其他登記事項,鋼筋混凝土造,96年8月22日,十二層,地下二層
RPURMLOJKIMFFAH68CA,10,33.67,共有部份,鋼筋混凝土造,96年8月22日,十二層,
RPQOMLSJKIMFFAH38CA,24,49.43,住家用,鋼筋混凝土造,82年2月22日,十二層,八層
RPQOMLSJKIMFFAH38CA,24,9.15,共有部份,鋼筋混凝土造,82年2月22日,十二層,
RPQOMLSJKIMFFAH38CA,24,17.77,共有部份,鋼筋混凝土造,82年2月22日,十二層,
RPUQMLPKKIMFFAH78CA,22,26.87,見其他登記事項,鋼筋混凝土造,84年5月20日,十層,九層
RPUQMLPKKIMFFAH78CA,22,14.31,共有部份,鋼筋混凝土造,84年5月20日,十層,
RPPQMLOJKIMFFAH08CA,15,76.90,住家用,鋼筋混凝土造,91年11月8日,十層,十層
RPPQMLOJKIMFFAH08CA,15,26.02,共有部份,鋼筋混凝土造,91年11月8日,十層,
RPPQMLOJKIMFFAH08CA,15,28.25,共有部份,鋼筋混凝土造,91年11月8日,十層,
RPPQMLOJKIMFFAH08CA,15,.03,見其他登記事項,鋼筋混凝土造,91年11月8日,十層,一層
RPVOMLNKKIMFFAH48CA,4,24.15,見其他登記事項,鋼筋混凝土造,102年6月20日,二十七層,
RPTRMLLKKIMFFAH38CA,16,38.88,共有部份,鋼筋混凝土造,90年10月4日,六層,
RPOOMLPKKIMFFAH97CA,39,68.26,住家用,鋼筋混凝土造,67年8月10日,四層,二層
RPXOMLRJKIMFFAH98CA,6,122.35,住家用,鋼筋混凝土造,100年11月7日,十五層,二層
RPXOMLRJKIMFFAH98CA,6,80.92,見其他登記事項,鋼筋混凝土造,100年11月7日,十五層,
RPXOMLRJKIMFFAH98CA,6,25.41,見其他登記事項,鋼筋混凝土造,100年11月7日,十五層,
RPUOMLLJKIMFFAH08CA,3,69.83,住家用,鋼筋混凝土造,103年5月20日,十三層,八層
RPUOMLLJKIMFFAH08CA,3,64.71,見其他登記事項,鋼筋混凝土造,103年5月20日,十四層,
RPUOMLLJKIMFFAH08CA,3,16.44,見其他登記事項,鋼筋混凝土造,103年5月20日,十三層,
RPWPMLOKKIMFFAH78CA,1,40.00,住家用,鋼筋混凝土造,105年7月1日,十四層,十三層
RPWPMLOKKIMFFAH78CA,1,19.70,見其他登記事項,鋼筋混凝土造,105年7月1日,十四層,
RPRNMLKLKIMFFAH77CA,2,112.99,住家用,鋼筋混凝土造,104年5月28日,十七層,七層
RPRNMLKLKIMFFAH77CA,2,115.59,見其他登記事項,鋼筋混凝土造,104年5月28日,十七層,
RPOOMLQLKIMFFAH18CA,4,31.24,見其他登記事項,鋼筋混凝土造,102年6月15日,十三層,
RPPQMLPLKIMFFAH38CA,4,134.12,住家用,鋼筋混凝土造,103年3月19日,十五層,四層
RPPQMLPLKIMFFAH38CA,4,75.11,見其他登記事項,鋼筋混凝土造,103年3月19日,十五層,
RPPQMLPLKIMFFAH38CA,4,24.45,見其他登記事項,鋼筋混凝土造,103年3月19日,十五層,
RPWSMLOJKIMFFBH09CA,2,143.83,見其他登記事項,鋼筋混凝土造,104年4月13日,十九層,四層
RPWSMLOJKIMFFBH09CA,2,33.85,見其他登記事項,鋼筋混凝土造,104年4月13日,十九層,
RPWSMLOJKIMFFBH09CA,2,27.68,見其他登記事項,鋼筋混凝土造,104年4月13日,十九層,
RPWSMLOJKIMFFBH09CA,2,35.43,見其他登記事項,鋼筋混凝土造,104年4月13日,十九層,
RPVOMLRJKIMFFBH88CA,,176.30,住家用,加強磚造,,二層,一層 二層 騎樓
RPVRMLRJKIMFFBH56CA,,59.70,見其他登記事項,鋼筋混凝土造,106年10月24日,五層,二層
RPVRMLRJKIMFFBH56CA,,11.86,見其他登記事項,鋼筋混凝土造,106年10月24日,五層,
RPOOMLRJKIMFFBH18CA,,59.84,見其他登記事項,鋼筋混凝土造,106年10月24日,五層,四層
RPOOMLRJKIMFFBH18CA,,11.86,見其他登記事項,鋼筋混凝土造,106年10月24日,五層,
RPXPMLLJKIMFFBH58CA,12,59.50,住家用,鋼筋混凝土造,95年1月23日,十四層,十二層
RPXPMLLJKIMFFBH58CA,12,47.80,共有部分,鋼筋混凝土造,95年1月23日,十四層,
RPOOMLQJKIMFFBH08CA,1,197.48,住家用,鋼筋混凝土造,105年8月8日,四層,一層 二層 三層 四層
RPRSMLRJKIMFFBH88CA,,76.36,見其他登記事項,鋼筋混凝土造,106年10月24日,五層,五層
RPRSMLRJKIMFFBH88CA,,15.14,見其他登記事項,鋼筋混凝土造,106年10月24日,五層,
RPPPMLOJKIMFFBH08CA,12,83.77,住家用,鋼筋混凝土造,94年5月19日,十一層,八層
RPPPMLOJKIMFFBH08CA,12,11.11,共有部分,鋼筋混凝土造,94年5月19日,十一層,
RPPPMLOJKIMFFBH08CA,12,18.41,共有部分,鋼筋混凝土造,94年5月19日,十二層,
RPPPMLOJKIMFFBH08CA,12,.01,見其他登記事項,鋼筋混凝土造,94年5月19日,十一層,一層
RPPPMLOJKIMFFBH08CA,12,25.13,共有部分,鋼筋混凝土造,94年5月19日,十二層,
RPXRMLRJKIMFFBH76CA,,15.16,見其他登記事項,鋼筋混凝土造,106年10月24日,五層,
RPXRMLRJKIMFFBH76CA,,67.88,見其他登記事項,鋼筋混凝土造,106年10月24日,五層,一層
