編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPTNMLPJKIMFFBG28CA,坤門二段,53.78,都市：住
RPTNMLPJKIMFFBG28CA,坤門二段,12.35,都市：住
RPTNMLPJKIMFFBG28CA,坤門二段,11.25,都市：住
RPTNMLPJKIMFFBG28CA,坤門二段,15.99,都市：住
RPTOMLRLKIMFFAG68CA,錦眾段,1043.36,非都市：特定農業區 ; 非都市編定：農牧用地
RPSNMLLKKIMFFBG87CA,坤門一段,12.11,都市：其他
RPXNMLOJKIMFFBG58CA,三泰段,515.00,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPXNMLOJKIMFFBG58CA,三泰段,142.00,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPROMLSKKIMFFBG58CA,進士段,220.10,都市：住
RPUNMLPJKIMFFBG38CA,金六結段七結小段,17.34,都市：住
RPUNMLPJKIMFFBG38CA,金六結段七結小段,.67,都市：住
RPSNMLTKKIMFFBG68CA,和平段,54.19,都市：住
RPXOMLOJKIMFFBG68CA,中興段,37.26,都市：住
RPXOMLOJKIMFFBG68CA,中興段,8.96,都市：住
RPQOMLKLKIMFFBG87DA,過港段,.01,都市：住
RPQOMLKLKIMFFBG87DA,過港段,24.89,都市：住
RPXNMLSJKIMFFAG88CA,和平段,100.10,都市：住
RPQPMLPJKIMFFBG18CA,金六結段金結小段,26.06,都市：住
RPROMLKLKIMFFBG97DA,過港段,.01,都市：住
RPROMLKLKIMFFBG97DA,過港段,24.89,都市：住
SPROMLKLKIMFFBG08DA,過港段,.01,都市：住
SPROMLKLKIMFFBG08DA,過港段,24.89,都市：住
RPOOMLQJKIMFFBG97CA,新生段,3.21,都市：商
RPOOMLQJKIMFFBG97CA,新生段,.42,都市：其他
RPUOMLTKKIMFFBG56EA,壯濱一段,1400.01,非都市：一般農業區 ; 非都市編定：養殖用地
RPPNMLSJKIMFFBG38EA,開蘭二段,1613.58,都市：農
RPPNMLSJKIMFFBG38EA,開蘭二段,69.42,都市：其他
RPOQMLPJKIMFFBG28EA,五峰段,15.28,都市：住
RPSNMLMLKIMFFBG18DA,過港段,.01,都市：住
RPSNMLMLKIMFFBG18DA,過港段,25.13,都市：住
RPWNMLMKKIMFFAG48EA,存仁段,761.14,都市：農
RPUNMLPJKIMFFAG48EA,龍德段,87.50,非都市：工業區 ; 非都市編定：丁種建築用地
RPUNMLPJKIMFFAG48EA,龍德段,21.00,非都市：工業區 ; 非都市編定：丁種建築用地
RPUNMLPJKIMFFAG48EA,龍德段,100.50,非都市：工業區 ; 非都市編定：丁種建築用地
RPPOMLPJKIMFFAG08EA,梵梵段,12080.00,非都市：山坡地保育區 ; 非都市編定：林業用地
RPVPMLPJKIMFFBG78DA,更新段,16.89,都市：其他
RPVPMLPJKIMFFBG78DA,更新段,38.62,都市：其他
RPRNMLMLKIMFFBG08DA,過港段,.01,都市：住
RPRNMLMLKIMFFBG08DA,過港段,25.13,都市：住
RPUNMLSKKIMFFAG88EA,隘城段,108.00,都市：住
RPTNMLPLKIMFFBG48CA,中興段,174.54,都市：住
RPVNMLPLKIMFFBG68CA,外澳段,48.35,都市：其他
RPVNMLPLKIMFFBG68CA,外澳段,124.80,都市：其他
RPQNMLLLKIMFFBG77CA,金泰段,110.33,都市：住
RPXNMLQJKIMFFAG88EA,國華段,8.09,都市：商
RPRNMLQLKIMFFBG38CA,保安段,96.59,都市：住
RPVNMLMKKIMFFBG28CA,武營段,53.42,都市：住
RPVNMLMKKIMFFBG28CA,武營段,24.56,都市：住
RPRNMLOKKIMFFBG08CA,建業段,57.15,都市：住
RPRNMLLLKIMFFBG87CA,進士段,94.97,都市：住
RPSNMLTLKIMFFAG68CA,北成段,25.42,都市：住
RPXNMLNKKIMFFBG58CA,中興段,15.60,都市：住
RPXNMLNKKIMFFBG58CA,中興段,81.56,都市：住
RPPOMLQJKIMFFBG08CA,黎明段,28.08,都市：住
RPRQMLPJKIMFFBG38CA,壯濱一段,128.50,非都市：一般農業區 ; 非都市編定：甲種建築用地
RPPNMLKLKIMFFBG57CA,玉石段,13.58,都市：住
RPPOMLLKKIMFFAG57CA,義成八段,2702.71,非都市：特定農業區 ; 非都市編定：農牧用地
RPTOMLRJKIMFFBG58CA,龍泉段,37.60,都市：商
RPTOMLRJKIMFFBG58CA,龍泉段,5.45,都市：商
RPVNMLSKKIMFFAG78CA,信義段,35.36,都市：住
RPPOMLNKKIMFFBG87CA,中興段,15.60,都市：住
RPPOMLNKKIMFFBG87CA,中興段,80.22,都市：住
RPUOMLNKKIMFFBG38CA,中興段,15.60,都市：住
RPUOMLNKKIMFFBG38CA,中興段,79.39,都市：住
RPQNMLSJKIMFFBG28CA,新生段,95.33,都市：住
RPSOMLSKKIMFFAG58CA,學新段,44.17,都市：住
RPSNMLPKKIMFFAG18CA,國民二段,35.69,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPWNMLSJKIMFFAG78CA,北成段,18.26,都市：住
RPWNMLNKKIMFFAG38CA,東光段,21.76,都市：住
RPWNMLNKKIMFFAG38CA,東光段,2.18,都市：住
RPSOMLPJKIMFFAG18CA,進利段,3299.27,非都市：一般農業區 ; 非都市編定：農牧用地
RPOPMLPKKIMFFAG97CA,國民二段,93.00,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPVNMLNKKIMFFAG28CA,東光段,21.50,都市：住
RPVNMLNKKIMFFAG28CA,東光段,2.16,都市：住
RPTNMLPKKIMFFAG28CA,南昌段,83.60,都市：住
RPQNMLQJKIMFFAG97CA,慶安段,49.72,都市：其他
RPQNMLQJKIMFFAG97CA,慶安段,280.86,都市：住
RPQNMLQJKIMFFAG97CA,慶安段,1.61,都市：其他
RPQNMLQJKIMFFAG97CA,慶安段,42.17,都市：其他
RPQNMLQJKIMFFAG97CA,慶安段,14.66,都市：其他
RPOOMLMKKIMFFAG57CA,尚義段,1625.00,非都市：特定農業區 ; 非都市編定：農牧用地
RPWNMLQJKIMFFAG58CA,隘城段,221.52,都市：住
RPXNMLNKKIMFFAG48CA,東光段,21.76,都市：住
RPXNMLNKKIMFFAG48CA,東光段,2.18,都市：住
RPOOMLQJKIMFFAG87CA,大隱一段,2640.44,非都市：特定農業區 ; 非都市編定：農牧用地
RPRNMLQJKIMFFAG08CA,隆昌段,100.08,都市：住
RPUOMLPJKIMFFAG38CA,鹿安一段,94.27,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPOOMLSJKIMFFAG08CA,國華段,3.97,都市：住
RPSNMLQJKIMFFAG18CA,聖湖段,30.25,都市：住
RPPPMLQJKIMFFBG18CA,公園段,22.23,都市：其他
RPOPMLMKKIMFFBG77CA,中興段,77.41,都市：住
RPOPMLMKKIMFFBG77CA,中興段,15.42,都市：住
RPTOMLMKKIMFFBG18CA,中興段,15.42,都市：住
RPTOMLMKKIMFFBG18CA,中興段,84.76,都市：住
RPWOMLMKKIMFFBG48CA,中興段,77.28,都市：住
RPWOMLMKKIMFFBG48CA,中興段,15.42,都市：住
RPOPMLQJKIMFFBG08CA,公園段,22.23,都市：其他
RPPPMLMKKIMFFBG87CA,中興段,77.54,都市：住
RPPPMLMKKIMFFBG87CA,中興段,15.42,都市：住
RPQPMLMKKIMFFBG97CA,中興段,77.48,都市：住
RPQPMLMKKIMFFBG97CA,中興段,15.41,都市：住
RPUOMLMKKIMFFBG28CA,中興段,15.41,都市：住
RPUOMLMKKIMFFBG28CA,中興段,86.09,都市：住
RPQNMLRJKIMFFAG28EA,人和二段,1326.32,非都市：特定農業區 ; 非都市編定：農牧用地
