編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPPNMLRJKIMFFAX27EA,3,159.41,住家用,加強磚造,104年5月18日,二層,一層 二層 見其他登記事項
RPRNMLQJKIMFFAX27DA,44,142.96,住商用,鋼筋混凝土加強磚造,63年4月13日,三層,一層 二層 三層
RPRNMLLKKIMFFAX76CA,2,227.11,住家用,鋼筋混凝土造,104年6月24日,三層,一層 二層 三層
RPPNMLMKKIMFFAX76DA,80,26.99,住家用,見其他登記事項,27年1月1日,一層,一層
RPPNMLMKKIMFFAX76DA,80,26.99,住家用,見其他登記事項,27年1月1日,一層,一層
RPSNMLLKKIMFFAX96DA,36,158.32,住商用,鋼筋混凝土造,70年9月19日,四層,一層 二層 三層 四層 地下層
RPRNMLMKKIMFFAX96DA,51,62.93,商業用,鋼筋混凝土加強磚造,55年11月1日,三層,一層 二層 三層
RPRNMLMKKIMFFAX96DA,,64.93,商業用,鋼筋混凝土加強磚造,,三層,一層 二層 三層
RPTNMLLKKIMFFAX96CA,90,34.56,住家用,見其他登記事項,17年1月1日,一層,一層
RPTNMLLKKIMFFAX96CA,,39.26,住家用,見其他登記事項,,一層,一層
RPTNMLKLKIMFFAX96CA,11,112.45,見其他登記事項,鋼筋混凝土造,95年7月10日,十四層,一層
RPTNMLKLKIMFFAX96CA,11,72.91,共用部份,鋼筋混凝土造,95年7月10日,十四層,
