編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPQNMLOJKIMFFAU56CA,17,145.56,住家用,鋼筋混凝土造,89年7月28日,四層,一層 二層 三層 四層
RPXNMLQJKIMFFAU47CA,1,144.72,住家用,鋼筋混凝土造,105年10月11日,九層,七層
RPXNMLQJKIMFFAU47CA,1,45.01,見其他登記事項,鋼筋混凝土造,105年10月11日,九層,
RPXNMLQJKIMFFAU47CA,1,12.01,共有部份,鋼筋混凝土造,105年10月11日,九層,
RPXNMLRJKIMFFAU57CA,40,103.04,住商用,鋼筋混凝土加強磚造,66年11月10日,二層,一層 二層 騎樓
RPSNMLTKKIMFFAU37CA,23,183.65,住家用,鋼筋混凝土造,83年10月26日,九層,六層
RPSNMLTKKIMFFAU37CA,23,14.72,共有部份,鋼筋混凝土造,83年10月26日,九層,
RPSNMLTKKIMFFAU37CA,23,22.13,共有部份,鋼筋混凝土造,83年10月26日,九層,
RPRNMLRJKIMFFAU96CA,35,230.91,住商用,鋼筋混凝土造,72年4月22日,三層,一層 二層 三層 屋頂突出物 地下層 騎樓
RPRNMLRJKIMFFAU96CA,35,268.89,住商用,鋼筋混凝土造,72年4月22日,三層,三層 一層 二層 地下層 騎樓 屋頂突出物
RPRNMLMJJHNFFBU09CA,14,341.02,農舍,見其他登記事項,92年11月28日,一層,一層
RPPNMLQJKIMFFBU76CA,24,315.08,住家用,鋼筋混凝土造,83年3月7日,三層,一層 二層 三層 騎樓
RPROMLSKKIMFFAU27CA,19,.44,住家用,鋼筋混凝土造,87年10月9日,五層,
RPROMLSKKIMFFAU27CA,19,90.22,住家用,鋼筋混凝土造,87年10月9日,五層,三層
RPROMLSKKIMFFAU27CA,19,14.41,共有部份,鋼筋混凝土造,87年10月9日,五層,
RPROMLSKKIMFFAU27CA,19,29.48,共有部份,鋼筋混凝土造,87年10月9日,五層,
RPROMLSKKIMFFAU27CA,19,.07,共有部份,鋼筋混凝土造,87年10月9日,五層,
RPROMLSKKIMFFAU27CA,19,.13,共有部份,鋼筋混凝土造,87年10月9日,五層,
RPPNMLPJKIMFFAU66DA,30,188.05,住家用,鋼筋混凝土造,77年4月13日,三層,一層 二層 三層
RPOOMLQLKIMFFAU86CA,,60.89,見其他登記事項,鋼筋混凝土造,106年8月16日,五層,三層
RPOOMLQLKIMFFAU86CA,,15.45,共有部份,鋼筋混凝土造,106年8月16日,五層,
RPVOMLTKKIMFFAU77CA,24,106.64,住家用,鋼筋混凝土造,83年4月12日,七層,五層
RPVOMLTKKIMFFAU77CA,24,30.15,共有部份,鋼筋混凝土造,83年4月23日,七層,
RPTNMLRKKIMFFAU27CA,7,188.64,住家用,鋼筋混凝土造,100年3月21日,三層,一層 二層 三層
RPSOMLQLKIMFFAU27CA,,56.17,見其他登記事項,鋼筋混凝土造,106年8月16日,五層,四層
RPSOMLQLKIMFFAU27CA,,15.45,共有部份,鋼筋混凝土造,106年8月16日,五層,
RPWNMLRJKIMFFAU47CA,,292.48,住家用,鋼筋混凝土造,106年9月8日,三層,一層 二層 三層 騎樓 見其他登記事項
RPPOMLQLKIMFFAU96CA,,56.66,見其他登記事項,鋼筋混凝土造,106年8月16日,五層,三層
RPPOMLQLKIMFFAU96CA,,15.45,共有部份,鋼筋混凝土造,106年8月16日,五層,
RPTNMLQJKIMFFAU07CA,20,62.28,住家用,鋼筋混凝土造,86年5月24日,七層,七層
RPTNMLQJKIMFFAU07CA,20,23.99,共有部份,鋼筋混凝土造,86年5月24日,七層,
RPWNMLPJKIMFFAU27CA,20,193.97,住家用,鋼筋混凝土造,86年11月21日,四層,一層 二層 三層 四層
RPQNMLSJKIMFFAU96CA,35,106.68,住商用,鋼筋混凝土造,71年10月21日,二層,一層 二層 騎樓
RPRNMLSJKIMFFAU07CA,35,97.14,住家用,鋼筋混凝土造,72年1月20日,二層,一層 二層
RPTNMLSJKIMFFAU27CA,35,97.14,住家用,鋼筋混凝土造,72年1月20日,二層,一層 二層
RPVNMLSJKIMFFAU47CA,35,97.14,住家用,鋼筋混凝土造,72年1月20日,二層,一層 二層
RPPNMLRJKIMFFAU76CA,,264.97,見其他登記事項,鋼筋混凝土造,106年5月23日,三層,一層 二層 三層 屋頂突出物 見其他登記事項
RPPQMLRJKIMFFAU07CA,23,110.88,住家用,鋼筋混凝土造,84年3月17日,三層,一層 二層 三層 騎樓
RPSOMLPJKIMFFAU96CA,32,99.55,住家用,鋼筋混凝土造,74年6月27日,五層,二層
RPSOMLPJKIMFFAU96CA,32,14.20,共有部份,鋼筋混凝土造,74年6月27日,五層,
