編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPPOMLOKKIMFFAI08CA,湖內段,118.00,都市：住
RPXNMLOKKIMFFAI78CA,湖內段,466.00,都市：住
RPQNMLPJKIMFFAI08CA,竹圍子段友愛小段,36.00,都市：住
RPSNMLLJKIMFFAI87CA,下路頭段,98.00,都市：住
RPVNMLSJKIMFFAI88CA,竹圍子段,.28,都市：住
RPVNMLSJKIMFFAI88CA,竹圍子段,106.00,都市：住
RPVNMLSJKIMFFAI88CA,竹圍子段,.22,都市：住
RPWNMLSJKIMFFAI98CA,竹圍子段,.28,都市：住
RPWNMLSJKIMFFAI98CA,竹圍子段,99.00,都市：住
RPWNMLSJKIMFFAI98CA,竹圍子段,.22,都市：住
RPQNMLMKKIMFFAI87CA,遠東段,16.47,都市：住
RPXNMLSKKIMFFAI56CA,竹圍子段,30.20,都市：住
RPXNMLSKKIMFFAI56CA,竹圍子段,.22,都市：住
RPRNMLNKKIMFFAI08CA,港子坪段港坪小段,20.02,都市：住
RPQOMLSKKIMFFAI58CA,竹圍子段,32.12,都市：住
RPQOMLSKKIMFFAI58CA,竹圍子段,.22,都市：住
RPROMLSKKIMFFAI68CA,竹圍子段,32.12,都市：住
RPROMLSKKIMFFAI68CA,竹圍子段,.22,都市：住
RPOOMLSKKIMFFAI38CA,竹圍子段,39.64,都市：住
RPOOMLSKKIMFFAI38CA,竹圍子段,.22,都市：住
RPTOMLLKKIMFFAI18CA,興村段,65.00,都市：住
RPPOMLSKKIMFFAI48CA,竹圍子段,63.42,都市：住
RPPOMLSKKIMFFAI48CA,竹圍子段,.22,都市：住
RPSOMLSKKIMFFAI78CA,竹圍子段,32.12,都市：住
RPSOMLSKKIMFFAI78CA,竹圍子段,.22,都市：住
RPPPMLSKKIMFFAI58CA,湖內段,466.00,都市：住
RPPPMLSKKIMFFAI58CA,湖內段,91.00,都市：其他
RPUOMLSKKIMFFAI98CA,竹圍子段,18.13,都市：住
RPTOMLSKKIMFFAI88CA,竹圍子段,41.12,都市：住
RPUOMLSKKIMFFAI98CA,竹圍子段,.22,都市：住
RPTOMLSKKIMFFAI88CA,竹圍子段,.22,都市：住
RPQPMLSKKIMFFAI68CA,湖內段,231.00,都市：住
RPQPMLSKKIMFFAI68CA,湖內段,3.50,都市：其他
RPOQMLPLKIMFFAI38CA,大溪段,3.91,都市：住
RPWOMLSKKIMFFAI56CA,竹圍子段,31.54,都市：住
RPWOMLSKKIMFFAI56CA,竹圍子段,.22,都市：住
