編號,車位類別,車位價格,車位面積平方公尺
RPVNMLNJNHMFFAW37CA,坡道機械,0,9.94
RPVNMLNJNHMFFAW37CA,坡道機械,0,9.94
RPTOMLRKNHMFFAW77CA,坡道平面,300000,23.66
RPSNMLLMNHMFFAW17CA,坡道平面,0,19.95
RPUNMLLMNHMFFAW37CA,坡道平面,0,19.95
RPOOMLOLNHMFFAW07CA,坡道平面,0,14.00
RPQOMLOLNHMFFAW27CA,坡道平面,0,14.00
RPSOMLOLNHMFFAW47CA,坡道平面,0,14.00
RPUNMLPLNHMFFAW67CA,坡道平面,0,14.00
RPUOMLQLNHMFFAW87CA,坡道平面,0,12.83
RPWNMLPLNHMFFAW87CA,坡道平面,0,14.00
RPOOMLPLNHMFFAW17CA,坡道平面,0,14.00
RPQOMLPLNHMFFAW37CA,坡道平面,0,12.83
RPUOMLPLNHMFFAW77CA,坡道平面,0,14.00
RPSNMLQLNHMFFAW57CA,坡道平面,0,14.00
RPUNMLQLNHMFFAW77CA,坡道平面,0,14.00
RPWNMLQLNHMFFAW97CA,坡道平面,0,14.00
RPOOMLQLNHMFFAW27CA,坡道平面,0,14.00
RPUNMLPJOHMFFAW57CA,升降機械,400000,19.05
RPUNMLPJOHMFFAW57CA,升降機械,400000,19.05
RPPNMLMJOHMFFAW76CA,坡道平面,0,14.00
SPPNMLMJOHMFFAW86CA,坡道平面,0,14.00
RPVNMLNKOHMFFAW57CA,坡道平面,500000,23.66
RPSNMLTKOHMFFAW87CA,坡道平面,0,28.69
RPSNMLTKOHMFFAW87CA,坡道平面,0,28.69
RPUNMLRLOHMFFAW97CA,升降機械,300000,18.90
RPUNMLRLOHMFFAW97CA,升降機械,300000,18.90
RPVNMLQJPHMFFAW87CA,坡道機械,0,8.68
RPPNMLOKPHMFFAW17CA,坡道平面,0,19.95
RPUNMLOKPHMFFAW67CA,坡道機械,0,8.67
RPUNMLOKPHMFFAW67CA,坡道機械,0,8.67
RPTNMLTKPHMFFAW08CA,坡道平面,0,28.31
RPTNMLTKPHMFFAW08CA,坡道平面,0,28.31
RPPNMLNLPHMFFAW17CA,坡道平面,0,46.59
RPWOMLLJQHMFFAW67CA,一樓平面,0,
RPOOMLLMPHMFFAW07CA,坡道平面,600000,8.68
RPTNMLKKQHMFFAW27CA,升降平面,640000,23.66
