編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPPNMLNJQHMFFAX17CA,48,61.60,住家用,鋼筋混凝土加強空心磚造,58年4月8日,二層,一層 二層
RPQNMLOJQHMFFAX37CA,39,89.46,住家用,鋼筋混凝土加強磚造,67年8月28日,二層,一層 二層 電梯樓梯間
RPQNMLTJQHMFFAX87CA,55,41.18,住商用,鋼筋混凝土加強空心磚造,51年8月10日,二層,一層 二層
RPRNMLTJQHMFFAX97CA,11,125.32,見其他登記事項,鋼筋混凝土造,95年6月29日,十三層,十一層
RPRNMLTJQHMFFAX97CA,11,84.98,共用部份,鋼筋混凝土造,95年6月29日,十四層,
RPRNMLRJQHMFFAX77CA,1,296.36,住家用,鋼筋混凝土造,105年5月4日,三層,一層 二層 三層 見其他登記事項
RPTNMLRJQHMFFAX97CA,21,34.08,住家用,鋼筋混凝土造,85年3月8日,十層,四層
RPQNMLOJRHMFFAX47CA,,277.89,住商用,鋼筋混凝土造,106年6月2日,四層,一層 二層 三層 四層 見其他登記事項
RPWNMLTJQHMFFAX48CA,44,96.16,住家用,加強磚造,62年2月1日,二層,一層 二層
RPPNMLSJQHMFFAX67CA,29,64.59,住商用,鋼筋混凝土造,78年1月20日,五層,一層 二層 三層 四層 五層 地下層
RPQNMLKKQHMFFAX27EA,23,147.39,國民住宅,鋼筋混凝土造,83年5月25日,三層,一層 二層 三層
RPRNMLLKQHMFFAX27CA,,277.70,住家用,鋼筋混凝土造,106年5月8日,四層,一層 二層 三層 四層 見其他登記事項
RPPNMLSLQHMFFAX87CA,33,101.20,見其他登記事項,鋼筋混凝土加強磚造,73年3月6日,三層,一層 二層 三層
RPPNMLMKQHMFFAX17CA,17,116.15,住家用,鋼筋混凝土造,89年2月19日,六層,六層
RPPNMLMKQHMFFAX17CA,17,23.30,見其他登記事項,鋼筋混凝土造,89年2月19日,六層,
RPPNMLMKQHMFFAX17CA,17,14.19,見其他登記事項,鋼筋混凝土造,89年2月19日,六層,
RPSNMLRKQHMFFAX97CA,48,116.40,住商用,鋼筋混凝土加強磚造,58年5月19日,三層,一層 二層 三層
RPPNMLRKQHMFFAX67CA,,83.58,見其他登記事項,鋼筋混凝土造,106年1月17日,五層,四層
RPQNMLLLQHMFFAX27CA,17,204.07,住家用,鋼筋混凝土造,89年5月17日,三層,一層 二層 三層 電梯樓梯間
RPPNMLKMQHMFFAX27DA,11,106.20,見其他登記事項,鋼筋混凝土造,95年7月10日,十層,九層
RPPNMLKMQHMFFAX27DA,11,68.62,共用部份,鋼筋混凝土造,95年7月10日,十四層,
RPPNMLNLQHMFFAX37CA,40,85.19,住家用,鋼筋混凝土加強磚造,66年11月11日,五層,三層 騎樓
RPVNMLSJRHMFFAX38CA,25,112.24,住家用,鋼筋混凝土造,81年9月18日,七層,五層 六層
RPVNMLSJRHMFFAX38CA,25,21.59,見其他登記事項,鋼筋混凝土造,81年9月18日,七層,
RPRNMLMKRHMFFAX47CA,34,94.39,住家用,鋼筋混凝土加強磚造,72年11月23日,二層,一層 二層 電梯樓梯間
RPQNMLSJRHMFFAX87CA,23,113.85,住家用,鋼筋混凝土造,83年5月9日,七層,二層
RPQNMLSJRHMFFAX87CA,23,2.46,見其他登記事項,鋼筋混凝土造,83年5月9日,七層,
RPQNMLSJRHMFFAX87CA,23,11.37,見其他登記事項,鋼筋混凝土造,83年5月9日,七層,
RPQNMLSJRHMFFAX87CA,23,23.28,見其他登記事項,鋼筋混凝土造,83年5月9日,七層,
RPPNMLMJIIMFFAX09DA,11,108.47,見其他登記事項,鋼筋混凝土造,95年6月29日,十二層,十一層
RPPNMLMJIIMFFAX09DA,11,72.20,共用部份,鋼筋混凝土造,95年6月29日,十四層,
RPSNMLQLRHMFFAX18DA,18,261.52,住家用,加強磚造,88年12月16日,二層,一層 二層
RPQNMLKLRHMFFAX27CA,24,98.93,住家用,鋼筋混凝土加強磚造,82年8月27日,一層,一層 電梯樓梯間
RPSNMLLLRHMFFAX57CA,32,30.38,商業用,見其他登記事項,75年1月30日,一層,一層
RPQNMLMKRHMFFAX37CA,39,79.38,住家用,鋼筋混凝土加強磚造,67年8月28日,二層,一層 二層 電梯樓梯間
RPPNMLQLIIMFFAX17EA,98,113.16,住家用,見其他登記事項,8年1月1日,一層,一層
RPQNMLMLRHMFFAX47CA,21,107.23,住家用,鋼筋混凝土造,85年3月8日,十層,八層
