編號,車位類別,車位價格,車位面積平方公尺
RPTNMLOKQHMFFBJ09CA,坡道平面,1350000,22.23
RPXNMLOKQHMFFBJ86CA,坡道平面,1500000,22.24
RPUNMLOKQHMFFBJ56CA,坡道平面,1500000,22.24
RPVNMLOKQHMFFBJ66CA,坡道平面,1350000,22.23
RPPOMLRJQHMFFBJ98CA,坡道平面,0,
RPPNMLNJQHMFFCJ58CA,坡道機械,0,
RPQNMLNJQHMFFCJ68CA,坡道平面,0,
RPSNMLRJQHMFFCJ66CA,坡道平面,0,
RPSNMLRJQHMFFCJ66CA,坡道平面,0,
RPQNMLOKQHMFFBJ78CA,坡道平面,0,31.40
RPQNMLOKQHMFFBJ78CA,坡道平面,0,31.40
RPPNMLNKQHMFFDJ78CA,其他,500000,5.68
RPQNMLNKQHMFFDJ88CA,其他,550000,5.68
RPOOMLPKQHMFFCJ88CA,坡道平面,0,
RPSNMLMKQHMFFDJ98CA,其他,600000,5.68
RPSNMLNKQHMFFDJ09CA,其他,550000,5.68
RPSNMLNKQHMFFDJ09CA,其他,448000,5.68
RPRNMLNKQHMFFDJ98CA,其他,600000,5.68
RPVNMLNKQHMFFDJ76CA,其他,550000,5.68
RPTOMLSKQHMFFDJ17CA,其他,600000,5.68
RPSOMLSKQHMFFDJ07CA,其他,500000,5.68
RPXOMLSKQHMFFDJ57CA,其他,550000,5.68
RPUOMLSKQHMFFDJ27CA,其他,600000,5.68
RPPPMLSKQHMFFDJ86CA,其他,550000,5.68
RPVOMLSKQHMFFDJ37CA,其他,600000,5.68
RPRPMLSKQHMFFDJ07CA,其他,550000,5.68
RPSPMLSKQHMFFDJ17CA,一樓平面,900000,15.01
SPSPMLSKQHMFFDJ27CA,其他,550000,5.68
RPTPMLSKQHMFFDJ27CA,其他,500000,5.68
SPXOMLSKQHMFFDJ67CA,其他,550000,5.68
SPRPMLSKQHMFFDJ17CA,其他,550000,5.68
SPPPMLSKQHMFFDJ96CA,其他,500000,5.68
RPUPMLSKQHMFFDJ37CA,其他,350000,5.68
RPPQMLSKQHMFFDJ96CA,其他,500000,5.68
RPWPMLSKQHMFFDJ57CA,其他,600000,5.68
RPOQMLSKQHMFFDJ86CA,其他,500000,5.68
RPPNMLTKQHMFFDJ76CA,其他,500000,5.68
RPRNMLTKQHMFFDJ96CA,其他,500000,5.68
RPQNMLTKQHMFFDJ86CA,其他,500000,5.68
RPUNMLTKQHMFFDJ27CA,其他,550000,5.68
RPSNMLTKQHMFFDJ07CA,其他,500000,5.68
RPOOMLSKQHMFFDJ66CA,其他,500000,5.68
RPWNMLSKQHMFFDJ37CA,其他,600000,5.68
RPPOMLSKQHMFFDJ76CA,其他,550000,5.68
RPVNMLTKQHMFFDJ37CA,其他,500000,5.68
RPROMLTKQHMFFDJ07CA,其他,500000,5.68
RPTOMLTKQHMFFDJ27CA,其他,500000,5.68
RPOOMLTKQHMFFDJ76CA,其他,500000,5.68
RPXNMLTKQHMFFDJ57CA,其他,500000,5.68
RPUOMLTKQHMFFDJ37CA,其他,500000,5.68
RPVOMLTKQHMFFDJ47CA,其他,500000,5.68
RPSOMLTKQHMFFDJ17CA,其他,500000,5.68
RPOPMLTKQHMFFDJ86CA,其他,550000,5.68
RPPPMLTKQHMFFDJ96CA,其他,550000,5.68
