編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPSNMLLJQHMFFBF38CC,2,54.44,見其他登記事項,鋼筋混凝土造,104年3月5日,十五層,
RPSNMLLJQHMFFBF38CC,2,42.87,見其他登記事項,鋼筋混凝土造,104年3月5日,十五層,
RPSNMLLJQHMFFBF38CC,2,11.58,見其他登記事項,鋼筋混凝土造,104年3月5日,十五層,
RPPOMLLJQHMFFAF08CC,4,29.60,見其他登記事項,鋼筋混凝土造,102年12月18日,十一層,
RPPOMLLJQHMFFAF08CC,4,95.92,見其他登記事項,鋼筋混凝土造,102年12月18日,十一層,
RPPOMLLJQHMFFAF08CC,4,34.07,見其他登記事項,鋼筋混凝土造,102年12月18日,十一層,
RPPOMLLJQHMFFAF08CC,4,33.79,見其他登記事項,鋼筋混凝土造,102年12月18日,十一層,
RPVNMLLJQHMFFBF68CC,11,98.07,住家用,鋼筋混凝土造,95年12月15日,十三層,
RPVNMLLJQHMFFBF68CC,11,46.84,共有部分,鋼筋混凝土造,95年12月15日,十三層,
RPVNMLLJQHMFFBF68CC,11,14.87,共有部分,鋼筋混凝土造,95年12月15日,十三層,
RPTOMLLJQHMFFBF58CC,2,336.22,見其他登記事項,鋼筋混凝土造,104年11月3日,九層,
RPTOMLLJQHMFFBF58CC,2,82.66,見其他登記事項,鋼筋混凝土造,104年11月3日,九層,
RPTOMLLJQHMFFBF58CC,2,94.49,見其他登記事項,鋼筋混凝土造,104年11月3日,九層,
RPOOMLLJQHMFFHF68CC,1,99.13,見其他登記事項,見其他登記事項,105年7月26日,十七層,
RPOOMLLJQHMFFHF68CC,1,48.84,見其他登記事項,見其他登記事項,105年7月26日,十七層,
RPSTMLLJQHMFFBF98CC,,49.10,見其他登記事項,鋼筋混凝土造,106年1月9日,十九層,
RPSTMLLJQHMFFBF98CC,,57.05,見其他登記事項,鋼筋混凝土造,106年1月9日,十九層,
RPROMLLJQHMFFHF98CC,1,90.47,見其他登記事項,見其他登記事項,105年7月26日,十七層,
RPROMLLJQHMFFHF98CC,1,44.65,見其他登記事項,見其他登記事項,105年7月26日,十七層,
RPSOMLLJQHMFFHF09CC,1,90.47,見其他登記事項,見其他登記事項,105年7月26日,十七層,
RPSOMLLJQHMFFHF09CC,1,44.65,見其他登記事項,見其他登記事項,105年7月26日,十七層,
RPSOMLLJQHMFFHF09CC,1,21.09,見其他登記事項,見其他登記事項,105年7月26日,十七層,
RPTOMLLJQHMFFHF56CC,1,98.71,見其他登記事項,見其他登記事項,105年7月26日,十七層,
RPTOMLLJQHMFFHF56CC,1,48.84,見其他登記事項,見其他登記事項,105年7月26日,十七層,
RPTOMLLJQHMFFHF56CC,1,42.18,見其他登記事項,見其他登記事項,105年7月26日,十七層,
RPTNMLMJQHMFFDF98EC,18,35.62,住家用,鋼筋混凝土造,88年2月1日,二十三層,
RPTNMLMJQHMFFDF98EC,18,2.67,共有部分,鋼筋混凝土造,88年2月1日,二十三層,
RPTNMLMJQHMFFDF98EC,18,10.26,共有部分,鋼筋混凝土造,88年2月1日,二十三層,
RPUNMLMJQHMFFIF76CC,,71.99,住家用,加強磚造,,二層,
RPUNMLMJQHMFFIF76CC,,71.99,住家用,加強磚造,,二層,
RPRNMLMJQHMFFEF68CC,18,32.08,住家用,鋼骨鋼筋混凝土造,88年7月4日,三十三層,
