編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPUOMLPJJIHFFAH87CA,14,70.85,住家用,鋼筋混凝土造,87年9月9日,九層,八層
RPUOMLPJJIHFFAH87CA,14,8.18,共有部份,鋼筋混凝土造,87年9月9日,九層,
RPUOMLPJJIHFFAH87CA,14,37.77,共有部份,鋼筋混凝土造,87年9月9日,九層,
RPXQMLPJJIHFFAH38CA,19,84.79,見其他登記事項,鋼筋混凝土造,82年11月10日,八層,二層
RPXQMLPJJIHFFAH38CA,19,2.13,共有部份,鋼筋混凝土造,82年11月10日,八層,
RPXQMLPJJIHFFAH38CA,19,28.37,共有部份,鋼筋混凝土造,82年11月10日,八層,
RPWWMLPJJIHFFAH88CA,7,81.82,住家用,鋼筋混凝土造,95年1月3日,十三層,五層
RPWWMLPJJIHFFAH88CA,7,11.73,共有部份,鋼筋混凝土造,95年1月3日,十三層,
RPWWMLPJJIHFFAH88CA,7,46.09,共有部份,鋼筋混凝土造,95年1月3日,十三層,
RPTONLPJJIHFFAH87CA,17,105.52,住家用,鋼筋混凝土造,84年9月30日,二十層,十三層
RPTONLPJJIHFFAH87CA,17,17.19,共有部份,鋼筋混凝土造,84年9月30日,二十層,
RPVONLPJJIHFFAH08CA,21,150.43,住家用,鋼筋混凝土造,81年1月11日,五層,四層
RPVONLPJJIHFFAH08CA,21,2.60,共有部份,鋼筋混凝土造,81年1月11日,五層,
RPQOMLQJJIHFFAH57CA,32,73.09,住家用,鋼筋混凝土造,69年11月27日,五層,三層 陽台
RPQPMLQJJIHFFAH67CA,27,90.84,住家用,鋼筋混凝土造,74年10月29日,五層,四層
RPPRMLRJJIHFFAH87CA,31,78.84,住家用,鋼筋混凝土造,70年4月14日,五層,五層
RPVRMLRJJIHFFAH48CA,1,56.21,住家用,鋼筋混凝土造,101年3月28日,十五層,六層
RPVRMLRJJIHFFAH48CA,1,59.81,見其他登記事項,鋼筋混凝土造,101年3月28日,十五層,
RPVSMLRJJIHFFAH58CA,9,81.74,住家用,鋼筋混凝土造,92年8月19日,十四層,四層
RPVSMLRJJIHFFAH58CA,9,13.33,住家用,鋼筋混凝土造,93年2月13日,十四層,十三層
RPVSMLRJJIHFFAH58CA,9,16.44,共有部份,鋼筋混凝土造,92年8月19日,十四層,
RPPNMLSJJIHFFAH57CA,33,71.35,住家用,鋼筋混凝土造,68年7月16日,四層,三層
RPQNMLTJJIHFFAH77CA,16,69.17,住家用,鋼筋混凝土造,86年4月19日,二十三層,十六層
RPWOMLTJJIHFFAH48CA,17,78.92,住家用,鋼筋混凝土造,84年8月9日,十四層,六層
RPWOMLTJJIHFFAH48CA,17,10.90,共有部份,鋼筋混凝土造,84年8月9日,十四層,
RPWOMLTJJIHFFAH48CA,17,41.28,共有部份,鋼筋混凝土造,84年8月9日,十四層,
RPPOMLKKJIHFFAH96CA,9,63.40,住家用,鋼筋混凝土造,92年7月28日,十四層,十四層
RPUPMLMKJIHFFAH77CA,18,81.14,住家用,鋼筋混凝土造,83年8月20日,十五層,十三層
RPUPMLMKJIHFFAH77CA,18,20.87,共有部份,鋼筋混凝土造,83年8月20日,十五層,
RPTTMLNKJIHFFAH18CA,20,81.06,住家用,鋼筋混凝土造,82年1月13日,六層,六層
RPTTMLNKJIHFFAH18CA,20,59.49,共有部份,鋼筋混凝土造,82年1月13日,六層,
RPQRMLOKJIHFFAH77CA,7,109.07,住家用,鋼筋混凝土造,94年4月25日,八層,一層
RPQRMLOKJIHFFAH77CA,7,33.07,共有部份,鋼筋混凝土造,94年4月25日,八層,
RPQRMLOKJIHFFAH77CA,7,16.38,共有部份,鋼筋混凝土造,94年4月25日,八層,
RPUNMLQKJIHFFAH97CA,24,125.21,住家用,鋼筋混凝土造,78年1月26日,五層,三層
RPUNMLQKJIHFFAH97CA,23,13.18,共有部份,鋼筋混凝土造,78年5月12日,五層,
RPWRMLTKJIHFFAH88CA,9,44.05,住家用,鋼筋混凝土造,92年11月14日,十四層,十四層
RPWRMLTKJIHFFAH88CA,9,9.60,共有部份,鋼筋混凝土造,92年11月14日,十四層,
RPWRMLTKJIHFFAH88CA,9,7.64,共有部份,鋼筋混凝土造,92年11月14日,十四層,
RPRSMLMLJIHFFAH87CA,19,94.47,住家用,鋼筋混凝土造,82年11月4日,十三層,十層
RPRSMLMLJIHFFAH87CA,19,10.54,共有部份,鋼筋混凝土造,82年11月4日,十三層,
RPRSMLMLJIHFFAH87CA,19,4.52,共有部份,鋼筋混凝土造,82年11月4日,十三層,
RPRSMLMLJIHFFAH87CA,19,19.87,見其他登記事項,鋼筋混凝土造,82年11月4日,十三層,地下層
RPQRMLQLJIHFFAH08CA,5,96.99,住家用,鋼筋混凝土造,97年1月10日,九層,九層
RPQRMLQLJIHFFAH08CA,5,15.22,共有部份,鋼筋混凝土造,97年1月10日,九層,
RPQRMLQLJIHFFAH08CA,5,62.37,共有部份,鋼筋混凝土造,97年1月10日,九層,
RPXRMLQLJIHFFAH78CA,18,87.38,住家用,鋼筋混凝土造,83年10月11日,四層,一層
RPXRMLQLJIHFFAH78CA,18,3.09,共有部份,鋼筋混凝土造,83年10月11日,四層,
RPVRMLRLJIHFFAH68CA,20,84.75,住家用,鋼筋混凝土造,82年3月30日,六層,三層
RPVRMLRLJIHFFAH68CA,20,30.91,共有部份,鋼筋混凝土造,82年3月30日,六層,
RPRRMLTLJIHFFAH48CA,14,78.03,住家用,鋼筋混凝土造,87年7月1日,八層,六層
RPRRMLTLJIHFFAH48CA,14,11.09,共有部份,鋼筋混凝土造,87年7月1日,九層,
RPRRMLTLJIHFFAH48CA,14,39.73,共有部份,鋼筋混凝土造,87年7月1日,九層,
RPVNMLPJJIHFFBH97CA,1,92.64,見其他登記事項,鋼筋混凝土造,100年12月15日,十五層,三層
RPVNMLPJJIHFFBH97CA,1,64.57,見其他登記事項,鋼筋混凝土造,100年12月15日,十五層,
RPXNMLPJJIHFFBH18CA,1,87.43,見其他登記事項,鋼筋混凝土造,100年12月15日,十五層,三層
RPXNMLPJJIHFFBH18CA,1,62.48,見其他登記事項,鋼筋混凝土造,100年12月15日,十五層,
RPPRMLPJJIHFFBH77CA,23,267.25,農舍,加強磚造,78年11月8日,二層,一層 二層
RPPRMLMKJIHFFBH57CA,16,35.13,住家用,鋼筋混凝土造,85年8月29日,十三層,十層
RPRNMLNKJIHFFBH47CA,35,65.40,住家用,加強磚造,66年10月15日,二層,一層 二層
RPWNMLNKJIHFFBH97CA,9,154.58,住家用,鋼筋混凝土造,92年12月2日,三層,二層 三層 一層
RPQOMLNKJIHFFBH47CA,10,70.56,商業用,鋼筋混凝土造,91年7月22日,八層,一層
RPQOMLNKJIHFFBH47CA,10,69.72,共有部份,鋼筋混凝土造,91年7月22日,八層,
RPVNMLOKJIHFFBH97CA,35,65.00,住家用,加強磚造,66年10月1日,二層,一層 二層
RPWNMLTKJIHFFBH58CA,16,71.99,住家用,鋼筋混凝土造,85年9月21日,十二層,十二層
RPWNMLTKJIHFFBH58CA,16,27.83,共有部份,鋼筋混凝土造,85年9月21日,十三層,
RPROMLMLJIHFFBH57CA,8,63.81,住家用,鋼筋混凝土造,93年7月1日,九層,八層
RPROMLMLJIHFFBH57CA,8,7.91,共有部份,鋼筋混凝土造,93年7月1日,九層,
RPROMLMLJIHFFBH57CA,8,42.68,共有部份,鋼筋混凝土造,93年7月1日,九層,
RPPOMLMLJIHFFBH37CA,8,86.55,住家用,鋼筋混凝土造,93年5月15日,十四層,十一層
RPPOMLMLJIHFFBH37CA,8,48.60,共有部份,鋼筋混凝土造,93年5月15日,十四層,
RPTRMLNLJIHFFBH18CA,1,119.65,見其他登記事項,鋼筋混凝土造,101年3月12日,十四層,三層
