鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
斗六市,土地,府文段31~60地號,240.39,住,,,1061014,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14500000,60319,,0.0,0,,RPQNMLMLKIMFFAP68CA
斗六市,房地(土地+建物),雲林縣斗六市龍潭北路40巷31~60號,13.53,,鄉村區,乙種建築用地,1061122,土地2建物1車位0,一層,四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0940511,25.07,1,0,1,有,有,1300000,51855,,0.0,0,,RPTNMLMLKIMFFAP98CA
古坑鄉,房地(土地+建物),雲林縣古坑鄉永興路151~180號,29.16,,鄉村區,乙種建築用地,1061202,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050630,103.80000000000001,3,1,1,有,無,3920000,37765,,0.0,0,,RPOOMLMLKIMFFAP58CA
斗六市,房地(土地+建物),雲林縣斗六市正心路1~30號,229.37,,特定農業區,甲種建築用地,1061124,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0621111,148.23,3,2,2,有,無,10450000,70499,,0.0,0,,RPVOMLMLKIMFFAP66CA
斗六市,房地(土地+建物),雲林縣斗六市成功二街31~60號,180.97,住,,,1061118,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1060515,369.54,7,2,6,有,無,33000000,89300,,0.0,0,,RPQNMLNLKIMFFAP78CA
斗六市,房地(土地+建物),雲林縣斗六市成功二街31~60號,117.51,住,,,1061118,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1060515,274.82,9,0,5,有,無,21800000,79325,,0.0,0,,RPRNMLNLKIMFFAP88CA
斗六市,房地(土地+建物),雲林縣斗六市成功二街61~90號,122.73,住,,,1061118,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1060515,263.17,7,0,4,有,無,21000000,79796,,0.0,0,,RPSNMLNLKIMFFAP98CA
斗六市,房地(土地+建物)+車位,雲林縣斗六市復國街1~30號,21.16,住,,,1061201,土地1建物1車位1,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840125,111.16,3,2,2,有,有,3500000,31486,坡道機械,0.0,0,,RPPNMLPLKIMFFAP88CA
林內鄉,土地,中山段1501~1530地號,269.0,住,,,1061115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1680000,6245,,0.0,0,,RPQNMLPLKIMFFAP98CA
斗六市,土地,海豐崙段海豐崙小段901~930地號,737.0,農,,,1061129,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6019300,8167,,0.0,0,,RPWNMLQLKIMFFAP07CA
斗六市,房地(土地+建物),雲林縣斗六市中興路61~90號,119.77,,鄉村區,乙種建築用地,1061031,土地4建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1060502,182.89,4,2,5,有,無,6300000,34447,,0.0,0,,RPOOMLQLKIMFFAP98CA
古坑鄉,房地(土地+建物),雲林縣古坑鄉光華路120巷1~30號,131.06,,一般農業區,甲種建築用地,1060428,土地1建物1車位0,全,二層,透天厝,見其他登記事項,鋼筋混凝土造,1060427,163.35,4,2,3,有,無,6800000,41628,,0.0,0,,RPTPMLOJJHNFFAP09CA
古坑鄉,房地(土地+建物),雲林縣古坑鄉光華路120巷1~30號,130.83,,一般農業區,甲種建築用地,1060329,土地1建物1車位0,全,二層,透天厝,見其他登記事項,鋼筋混凝土造,1060427,163.35,4,2,3,有,無,6700000,41016,,0.0,0,,RPUPMLOJJHNFFAP56CA
古坑鄉,房地(土地+建物),雲林縣古坑鄉光華路120巷1~30號,130.94,,一般農業區,甲種建築用地,1060705,土地1建物1車位0,全,二層,透天厝,見其他登記事項,鋼筋混凝土造,1060427,159.21,4,2,3,有,無,6700000,42083,,0.0,0,,RPWPMLOJJHNFFAP76CA
古坑鄉,房地(土地+建物),雲林縣古坑鄉光華路120巷1~30號,130.12,,一般農業區,甲種建築用地,1060216,土地1建物1車位0,全,二層,透天厝,見其他登記事項,鋼筋混凝土造,1060427,159.21,4,2,3,有,無,6650000,41769,,0.0,0,,RPXPMLOJJHNFFAP86CA
斗六市,房地(土地+建物),雲林縣斗六市仁義路61~90號,172.5,,鄉村區,乙種建築用地,1061114,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1060724,178.39,5,1,3,有,無,7500000,42043,,0.0,0,,RPSNMLPJJHNFFAP88CA
斗六市,房地(土地+建物),雲林縣斗六市仁義路61~90號,139.09,,鄉村區,乙種建築用地,1061123,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1060724,164.51,5,1,4,有,無,7350000,44678,,0.0,0,,RPTNMLPJJHNFFAP98CA
古坑鄉,房地(土地+建物),雲林縣古坑鄉光華路120巷1~30號,129.88,,一般農業區,甲種建築用地,1060903,土地1建物1車位0,全,二層,透天厝,見其他登記事項,鋼筋混凝土造,1060427,159.21,4,2,3,有,無,6900000,43339,,0.0,0,,RPROMLPJJHNFFAP88CA
古坑鄉,房地(土地+建物),雲林縣古坑鄉光華路120巷1~30號,129.41,,一般農業區,甲種建築用地,1061030,土地1建物1車位0,全,二層,透天厝,見其他登記事項,鋼筋混凝土造,1060427,159.21,4,2,3,有,無,6900000,43339,,0.0,0,,RPSOMLPJJHNFFAP98CA
古坑鄉,房地(土地+建物),雲林縣古坑鄉光華路120巷1~30號,128.94,,一般農業區,甲種建築用地,1061103,土地1建物1車位0,全,二層,透天厝,見其他登記事項,鋼筋混凝土造,1060427,159.21,4,2,3,有,無,6900000,43339,,0.0,0,,RPTOMLPJJHNFFAP09CA
古坑鄉,房地(土地+建物),雲林縣古坑鄉光華路120巷1~30號,129.18,,一般農業區,甲種建築用地,1061021,土地1建物1車位0,全,二層,透天厝,見其他登記事項,鋼筋混凝土造,1060427,159.21,4,2,3,有,無,6900000,43339,,0.0,0,,RPUOMLPJJHNFFAP56CA
古坑鄉,房地(土地+建物),雲林縣古坑鄉光華路120巷1~30號,130.03,,一般農業區,甲種建築用地,1060924,土地1建物1車位0,全,二層,透天厝,見其他登記事項,鋼筋混凝土造,1060427,159.21,4,2,3,有,無,6900000,43339,,0.0,0,,RPVOMLPJJHNFFAP66CA
古坑鄉,房地(土地+建物),雲林縣古坑鄉光華路120巷31~60號,123.45,,一般農業區,甲種建築用地,1061128,土地1建物1車位0,全,二層,透天厝,見其他登記事項,鋼筋混凝土造,1060427,154.25,4,2,3,有,無,6900000,44733,,0.0,0,,RPSOMLOJJHNFFAP88CA
斗六市,土地,崙北段211~240地號,199.12,,鄉村區,乙種建築用地,1061205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,15066,,0.0,0,,RPRPMLPJJHNFFAP98CA
斗六市,土地,梅林東段1231~1260地號,2700.24,,一般農業區,農牧用地,1061127,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9393430,3479,,0.0,0,,RPROMLMKJHNFFAP68CA
古坑鄉,房地(土地+建物),雲林縣古坑鄉光華路120巷31~60號,129.09,,一般農業區,甲種建築用地,1061205,土地1建物1車位0,全,二層,透天厝,見其他登記事項,鋼筋混凝土造,1060427,159.21,4,2,3,有,無,6900000,43339,,0.0,0,,RPVOMLPJKHNFFAP76CA
斗六市,房地(土地+建物),雲林縣斗六市建成路31~60號,16.0,住,,,1061117,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831015,113.47999999999999,2,2,2,有,無,800000,7050,,0.0,0,親友、員工或其他特殊關係間之交易。,RPSNMLRJKHNFFAP56CA
斗南鎮,土地,溫厝角段871~900地號,2171.0,,特定農業區,農牧用地,1061112,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3200000,1474,,0.0,0,,RPUNMLLLKIMFFBP09CA
大埤鄉,土地,西鎮段241~270地號,105.62,,特定農業區,農牧用地,1061025,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,75323,713,,0.0,0,共有土地產權複雜,RPTNMLQLKIMFFBP86CA
大埤鄉,土地,西鎮段271~300地號,78.42,,特定農業區,農牧用地,1061025,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,55927,713,,0.0,0,共有土地產權複雜,RPUNMLQLKIMFFBP96CA
