編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPWOMLLLKIMFFAA97CC,景美段五小段,.00,都市：商
RPOQMLLLKIMFFCA57CC,吉林段二小段,.00,都市：商
RPUNMLLLKIMFFBA77CC,市府段二小段,.00,都市：商
RPOOMLLLKIMFFCA37CC,文德段五小段,.00,都市：工
RPROMLLLKIMFFAA47CC,興隆段三小段,.00,都市：住
RPXNMLLLKIMFFCA18CC,西湖段四小段,.00,都市：工
RPPPMLLLKIMFFCA57CC,長安段三小段,99.00,都市：其他
RPQNMLLLKIMFFCA47CC,中山段一小段,.00,都市：商
RPTNMLLLKIMFFCA77CC,長安段一小段,.00,都市：住
RPXOMLLLKIMFFCA28CC,正義段三小段,.00,都市：商
RPUNMLLLKIMFFEA08CC,文林段一小段,.00,都市：住
RPPNMLLLKIMFFEA57CC,振興段三小段,.00,都市：商
RPQOMLLLKIMFFEA77CC,新民段二小段,.00,都市：其他
RPXNMLLLKIMFFEA38CC,芝山段二小段,.00,都市：住
RPOOMLLLKIMFFEA57CC,三玉段二小段,.00,都市：住
RPSNMLLLKIMFFFA97CC,仁愛段六小段,.00,都市：住
RPSNMLLLKIMFFFA97CC,仁愛段六小段,.00,都市：住
RPSNMLMLKIMFFFA08CC,辛亥段四小段,.00,都市：住
RPOOMLLLKIMFFDA47CC,敦化段四小段,.00,都市：其他
RPOOMLLLKIMFFDA47CC,敦化段四小段,.00,都市：其他
RPOOMLLLKIMFFDA47CC,敦化段四小段,.00,都市：其他
RPROMLLLKIMFFFA97CC,仁愛段二小段,.00,都市：其他
RPVNMLLLKIMFFFA28CC,仁愛段五小段,.00,都市：商
RPRNMLMLKIMFFFA97CC,復興段三小段,.00,都市：其他
RPSOMLMLKIMFFDA97CC,寶清段三小段,9.08,都市：住
RPVOMLMLKIMFFDA28CC,美仁段一小段,.00,都市：住
RPUNMLMLKIMFFFA28CC,復興段二小段,.00,都市：其他
RPWOMLMLKIMFFDA38CC,逸仙段二小段,.00,都市：住
RPPPMLMLKIMFFDA77CC,三興段一小段,.00,都市：商
RPPPMLMLKIMFFDA77CC,三興段一小段,.00,都市：商
RPSNMLMLKIMFFBA67CC,市府段一小段,.00,都市：其他
RPQNMLLLKIMFFEA67CC,天母段三小段,.00,都市：住
RPUOMLMLKIMFFDA18CC,三興段三小段,.00,都市：商
RPUOMLLLKIMFFFA28CC,龍泉段一小段,.00,都市：住
RPQNMLMLKIMFFBA47CC,市府段二小段,.00,都市：商
RPSOMLMLKIMFFCA87CC,吉林段二小段,.00,都市：住
RPSOMLMLKIMFFCA87CC,吉林段二小段,.00,都市：住
RPSOMLMLKIMFFCA87CC,吉林段二小段,.00,都市：住
RPSOMLMLKIMFFCA87CC,吉林段二小段,.00,都市：住
RPXNMLMLKIMFFEA48CC,三玉段四小段,.00,都市：住
RPTNMLMLKIMFFCA87CC,正義段四小段,.00,都市：商
RPTOMLMLKIMFFCA97CC,潭美段五小段,.00,都市：其他
