鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
文山區,土地,萬慶段二小段721~750地號,324.44,商,,,1061001,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,198733500,612543,,0.0,0,,RPROMLMLKIMFFAA37CA
文山區,土地,萬慶段二小段721~750地號,324.44,商,,,1061101,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,211010200,650383,,0.0,0,,RPSOMLMLKIMFFAA47CA
文山區,房地(土地+建物),臺北市文山區景華街151~180號,36.25,住,,,1061101,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,113.17,4,2,2,有,無,13500000,119290,,0.0,0,含增建或未登記建物。,RPTOMLMLKIMFFAA57CA
文山區,房地(土地+建物),臺北市文山區興隆路一段55巷27弄31~60號,24.02,住,,,1061001,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0660315,96.58,3,2,2,有,無,17550000,181715,,0.0,0,含增建或未登記建物。,RPSNMLQLKIMFFAA77CA
文山區,房地(土地+建物)+車位,臺北市文山區福興路95巷61~90號,30.4,住,,,1061001,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890721,120.67,3,2,1,有,有,11480000,95135,坡道平面,34.92,0,含增建或未登記建物。權利人姓名有難字無法顯示。,RPROMLQLKIMFFAA77CA
文山區,房地(土地+建物),臺北市文山區興隆路三段185巷7弄1~30號,25.98,住,,,1061101,土地7建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720823,86.72999999999999,3,2,2,有,有,9900000,114147,,0.0,0,頂樓增建1房1衛,RPOOMLNJJHNFFAA86CA
文山區,房地(土地+建物),臺北市文山區景興路96巷1~30號,33.5,住,,,1061201,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0571130,105.95,3,2,2,有,無,15000000,141576,,0.0,0,朋友間之買賣,RPSNMLPKJHNFFAA47CA
內湖區,房地(土地+建物)+車位,臺北市內湖區康寧路三段75巷181~210號,61.14,住,,,1061104,土地1建物1車位1,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850418,130.25,3,2,1,有,有,17300000,132821,坡道平面,0.0,0,,RPOPMLLLKIMFFCA27CA
內湖區,房地(土地+建物)+車位,臺北市內湖區文德路66巷69弄1~30號,27.36,住,,,1061104,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821118,145.39,2,2,1,有,有,19800000,136185,升降機械,0.0,0,含增建或未登記建物。本案車位面積無法概算。,RPQPMLLLKIMFFCA47CA
中山區,房地(土地+建物)+車位,臺北市中山區基湖路121~150號,84.06,住,,,1061119,土地1建物1車位1,二層，三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0891230,235.20999999999998,4,4,2,有,有,53000000,225331,坡道平面,0.0,0,含增建或未登記建物。本案車位面積無法概算。,RPRPMLLLKIMFFCA57CA
內湖區,車位,臺北市內湖區內湖路三段60巷1~30號,0.4,住,,,1061126,土地0建物0車位1,地下一層，地下二層,十九層,其他,停車空間,鋼筋混凝土造,1060407,29.990000000000002,0,0,0,有,有,2200000,,坡道平面,29.99,2200000,,RPPPMLPLKIMFFCA77CA
