編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPSOMLRLKIMFFAI78CA,竹村段,29.65,都市：農
RPSOMLRLKIMFFAI78CA,竹村段,66.97,都市：住
RPSOMLRLKIMFFAI78CA,竹村段,.16,都市：住
RPSOMLRLKIMFFAI78CA,竹村段,27.00,都市：住
RPPOMLRLKIMFFAI48CA,竹村段,29.65,都市：農
RPPOMLRLKIMFFAI48CA,竹村段,66.61,都市：住
RPPOMLRLKIMFFAI48CA,竹村段,.16,都市：住
RPPOMLRLKIMFFAI48CA,竹村段,27.00,都市：住
RPROMLRLKIMFFAI68CA,竹村段,66.74,都市：住
RPROMLRLKIMFFAI68CA,竹村段,.16,都市：住
RPROMLRLKIMFFAI68CA,竹村段,27.00,都市：住
RPROMLRLKIMFFAI68CA,竹村段,29.65,都市：農
RPOOMLRLKIMFFAI38CA,竹村段,29.65,都市：農
RPOOMLRLKIMFFAI38CA,竹村段,66.54,都市：住
RPOOMLRLKIMFFAI38CA,竹村段,.16,都市：住
RPOOMLRLKIMFFAI38CA,竹村段,27.00,都市：住
RPWNMLRLKIMFFAI09CA,竹村段,29.65,都市：農
RPWNMLRLKIMFFAI09CA,竹村段,66.49,都市：住
RPWNMLRLKIMFFAI09CA,竹村段,.16,都市：住
RPWNMLRLKIMFFAI09CA,竹村段,27.00,都市：住
RPWOMLRLKIMFFAI56CA,竹村段,29.65,都市：農
RPWOMLRLKIMFFAI56CA,竹村段,66.82,都市：住
RPWOMLRLKIMFFAI56CA,竹村段,.16,都市：住
RPWOMLRLKIMFFAI56CA,竹村段,27.00,都市：住
RPQPMLRLKIMFFAI68CA,竹圍子段,55.00,都市：住
RPXNMLRLKIMFFAI56CA,竹村段,59.30,都市：農
RPXNMLRLKIMFFAI56CA,竹村段,66.48,都市：住
RPXNMLRLKIMFFAI56CA,竹村段,66.40,都市：住
RPXNMLRLKIMFFAI56CA,竹村段,.33,都市：住
RPXNMLRLKIMFFAI56CA,竹村段,54.04,都市：住
RPQOMLRLKIMFFAI58CA,竹村段,29.65,都市：農
RPQOMLRLKIMFFAI58CA,竹村段,66.67,都市：住
RPQOMLRLKIMFFAI58CA,竹村段,.16,都市：住
RPQOMLRLKIMFFAI58CA,竹村段,27.00,都市：住
RPSNMLMLKIMFFAI18CA,下路頭段,88.00,都市：住
RPXNMLTLKIMFFAI76CA,竹圍子段二小段,4.74,都市：住
RPUPMLTLKIMFFAI66CA,劉厝段劉厝小段,76.00,都市：住
RPTQMLTLKIMFFAI66CA,車店段車店小段,73.00,都市：商
RPPOMLNJJHNFFAI77CA,同興段,46.00,都市：住
RPPOMLNJJHNFFAI77CA,同興段,12.00,都市：住
RPTOMLNJJHNFFAI18CA,新富段六小段,53.00,都市：商
RPOOMLNJJHNFFAI67CA,埤子頭段,69.00,都市：住
