鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
芬園鄉,土地,新縣庄段241~270地號,212.68,,特定農業區,農牧用地,1061205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,196000,922,,0.0,0,本買賣案件以土地現況.特殊交易.其交易價格可能異於市場正常交易價格,RPXNMLMLKIMFFAN56CA
秀水鄉,房地(土地+建物),彰化縣秀水鄉彰馬街97巷1~30號,91.0,,特定農業區,甲種建築用地,1060824,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1061012,146.99,4,2,3,有,無,7700000,52385,,0.0,0,,RPOOMLMLKIMFFAN38CA
彰化市,房地(土地+建物),彰化縣彰化市安溪路421~450號,105.06,,山坡地保育區,丙種建築用地,1061121,土地5建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0880120,161.6,6,2,3,有,無,5600000,34653,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPNMLNLKIMFFAN48CA
彰化市,土地,安溪段61~90地號,174.8,,山坡地保育區,農牧用地,1061212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400000,2288,,0.0,0,共有人間應有部份之買賣,RPPNMLPLKIMFFAN68CA
花壇鄉,土地,花壇段931~960地號,1768.0,,特定農業區,農牧用地,1061030,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4420000,2500,,0.0,0,,RPQNMLPLKIMFFAN78CA
彰化市,房地(土地+建物),彰化縣彰化市永康街61巷2弄1~30號,99.0,住,,,1061127,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0680104,92.18,3,2,2,有,無,5700000,61836,,0.0,0,含增建或未登記建物。,RPQOMLNJJHNFFAN38CA
彰化市,土地,牛稠子段下�迨p段31~60地號,6.35,其他,,,1061113,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,256921,40460,,0.0,0,因自家標的物門前通行權原因,而以公告現值加四成價格購買。,RPUNMLOJJHNFFAN78CA
彰化市,房地(土地+建物),彰化縣彰化市忠權里辭修路128巷31~60號,54.0,住,,,1061109,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0660519,77.16,4,2,2,有,無,5800000,75168,,0.0,0,含增建：頂樓、一樓後面,RPQOMLTJJHNFFAN98CA
彰化市,房地(土地+建物),彰化縣彰化市民生路1~30號,92.0,商,,,1061204,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0791011,181.8,4,2,3,有,無,8100000,44554,,0.0,0,,RPUNMLKKJHNFFAN48CA
彰化市,房地(土地+建物)+車位,彰化縣彰化市太極新村31~60號,55.29,住,,,1061118,土地4建物1車位1,三層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0980821,172.42000000000002,3,2,2,有,有,6500000,37699,坡道平面,0.0,0,,RPQPMLKKJHNFFAN28CA
