鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
卑南鄉,房地(土地+建物),臺東縣卑南鄉和平路259巷121~150號,102.0,,鄉村區,乙種建築用地,1061106,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0880113,150.75,3,2,3,有,無,3780000,25075,,0.0,0,,RPRNMLNJJHNFFAV56CA
台東市,房地(土地+建物),臺東縣臺東市中華路二段421~450號,108.47,住,,,1060925,土地1建物1車位0,一層，二層，騎樓,二層,店面(店鋪),住家用,加強磚造,0690319,136.62,3,2,3,有,無,6500000,47577,,0.0,0,親友、員工或其他特殊關係間之交易。,RPTNMLNJJHNFFAV76CA
台東市,土地,合江段121~150地號,209.66,,鄉村區,乙種建築用地,1061128,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,5724,,0.0,0,,RPRNMLPJJHNFFAV76CA
長濱鄉,土地,八仙洞段451~480地號,83.87,農,,,1061211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,100000,1192,,0.0,0,,RPPNMLQLKIMFFBV07CA
關山鎮,房地(土地+建物),臺東縣關山鎮南山新村31~60號,79.47,住,,,1061128,土地1建物1車位0,全,二層,透天厝,住家用,見其他登記事項,0670912,80.52,3,1,2,有,無,2950000,36637,,0.0,0,,RPPNMLMLKIMFFCV76CA
東河鄉,土地,萬年段91~120地號,61.0,,鄉村區,乙種建築用地,1061212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,19672,,0.0,0,,RPQNMLTLKIMFFBV57DA
池上鄉,土地,大池段901~930地號,247.1,,鄉村區,乙種建築用地,1061211,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400000,1619,,0.0,0,親友、員工或其他特殊關係間之交易。,RPSNMLRLKIMFFCV67DA
延平鄉,土地,武陵段631~660地號,1410.0,,山坡地保育區,農牧用地,1061128,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,567,,0.0,0,,RPPNMLQLKIMFFCV27DA
大武鄉,土地,西勢湖段121~150地號,360.38,,山坡地保育區,農牧用地,1061113,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,90000,250,,0.0,0,親友、員工或其他特殊關係間之交易。,RPQNMLSLKIMFFDV57CA
關山鎮,土地,新福段1081~1110地號,67.93,,一般農業區,水利用地,1061218,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,33285,490,,0.0,0,,RPPNMLPKJHNFFCV86CA
