編號,車位類別,車位價格,車位面積平方公尺
RPSNMLPLKIMFFAH38CA,升降機械,650000,25.75
RPXQMLPLKIMFFAH56CA,坡道平面,0,32.47
RPTNMLPLKIMFFAH48CA,升降平面,1200000,39.71
RPQQMLRLKIMFFAH68CA,坡道平面,0,
RPXOMLRLKIMFFAH56CA,坡道平面,0,
RPXOMLRLKIMFFAH56CA,其他,0,
RPRPMLSJJHNFFAH48CA,坡道平面,0,
RPQPMLSJJHNFFAH38CA,坡道機械,0,
RPQNMLQJJHNFFAH97CA,坡道機械,0,
RPPNMLMLKIMFFBH87CA,坡道平面,1100000,36.34
RPVOMLPLKIMFFBH88CA,坡道平面,0,34.34
RPTOMLPLKIMFFBH68CA,坡道平面,0,34.34
RPWOMLPLKIMFFBH98CA,坡道平面,0,34.34
RPQNMLPLKIMFFBH28CA,坡道平面,0,34.12
RPUOMLPLKIMFFBH78CA,坡道平面,0,34.34
RPXNMLNJJHNFFBH48CA,坡道平面,950000,49.45
RPSOMLPJJHNFFBH28CA,坡道平面,0,
RPQOMLQKJHNFFBH28CA,坡道平面,1400000,42.32
RPOPMLPKJHNFFBH08CA,坡道平面,1300000,32.78
RPXPMLRKJHNFFBH56CA,坡道平面,2115000,33.08
RPXPMLRKJHNFFBH56CA,坡道平面,2385000,36.37
RPROMLQKJHNFFBH38CA,坡道平面,1350000,46.15
RPSOMLQKJHNFFBH48CA,坡道平面,1550000,46.15
RPTOMLQKJHNFFBH58CA,坡道平面,1450000,46.15
RPRNMLSKJHNFFBH48CA,坡道平面,1300000,26.46
RPOOMLQKJHNFFBH08CA,坡道平面,1350000,46.15
RPRQMLSKJHNFFBH78CA,坡道平面,0,33.01
RPRQMLSKJHNFFBH78CA,坡道平面,0,33.01
RPRNMLSJJHNFFBH38CA,坡道平面,0,21.05
RPRNMLSJJHNFFBH38CA,坡道平面,0,21.05
RPUOMLLLKIMFFCH48CA,坡道平面,1300000,29.94
RPVNMLMLJHNFFBH38CA,坡道平面,0,45.58
RPOPMLMLKIMFFDH18CA,坡道平面,0,
RPROMLRKJHNFFEH78CA,一樓平面,0,
RPRNMLNLKIMFFEH48CA,坡道平面,0,
RPUOMLTJKHNFFEH66CA,坡道平面,0,
RPRNMLLLKIMFFFH38CA,坡道平面,0,
RPSOMLRKJHNFFEH88CA,一樓平面,0,
RPRNMLMLKIMFFFH48CA,坡道平面,850000,19.99
RPUNMLKKJHNFFEH28CA,坡道平面,0,
RPPNMLPLKIMFFFH58CA,坡道平面,1350000,25.84
RPVNMLQLKIMFFFH66CA,坡道平面,0,43.89
RPVOMLPLKIMFFFH66CA,坡道平面,1300000,37.28
RPQOMLRLKIMFFFH98CA,坡道平面,1100000,33.75
RPSNMLMLKIMFFFH58CA,坡道平面,700000,19.99
RPSNMLMLKIMFFFH58CA,坡道平面,500000,16.83
RPTOMLRLKIMFFFH66CA,坡道平面,1100000,33.75
RPROMLRLKIMFFFH09CA,坡道平面,1100000,33.75
RPSOMLRLKIMFFFH56CA,坡道平面,1100000,33.75
RPVPMLLKJHNFFFH78CA,坡道平面,1200000,29.97
RPOQMLLKJHNFFFH18CA,坡道平面,1200000,29.97
RPOQMLLKJHNFFFH18CA,坡道平面,1200000,29.97
