鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
八里區,房地(土地+建物),新北市八里區頂寮二街31~60號,16.68,商,,,1061225,土地1建物1車位0,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841002,119.15,2,1,1,有,有,無,11000,92,,0.0,0,,RPVOMLPLKIMFFEF56CC
汐止區,建物,新北市汐止區莊敬街121~150號,0.0,其他,,,1061224,土地0建物1車位0,九層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841110,129.08,3,2,2,有,有,無,20000,155,,0.0,0,,RPPNMLPLKIMFFDF38CC
林口區,房地(土地+建物)+車位,新北市林口區文化三路二段211~240號,37.53,住,,,1061207,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0981125,276.97,3,2,2,有,有,無,30000,108,坡道平面,0.0,0,,RPPQMLPLKIMFFBF48CC
板橋區,房地(土地+建物),新北市板橋區文化路一段331~360號,2.1,住,,,1061222,土地1建物1車位0,三十五層,40,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0990715,42.65,1,1,1,有,有,有,18000,422,,0.0,0,,RPWNMLQLKIMFFAF88CC
汐止區,建物,新北市汐止區茄苳路301~330號,0.0,住,,,1061225,土地0建物1車位0,一層,5,店面(店鋪),住商用,鋼筋混凝土造,0721219,87.47,0,0,0,無,無,無,16000,183,,0.0,0,,RPRNMLQLKIMFFDF68CC
汐止區,房地(土地+建物),新北市汐止區福德二路54巷2弄1~30號,20.05,住,,,1061225,土地1建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711124,71.24,3,2,1,有,無,無,15000,211,,0.0,0,,RPQOMLQLKIMFFDF68CC
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路三段148巷31~60號,39.11,商,,,1061225,土地1建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021007,159.13,3,2,2,有,有,有,16000,101,坡道平面,34.78,0,,RPWNMLQLKIMFFEF66CC
新店區,建物,新北市新店區民權路42巷59弄1~30號,0.0,工,,,1061127,土地0建物1車位0,三層,5,廠辦,工商用,鋼筋混凝土造,0770831,208.0,0,0,0,無,有,無,47250,227,,0.0,0,分租約63坪,RPXNMLQLKIMFFCF56CC
新店區,房地(土地+建物),新北市新店區安光路1~30號,17.45,住,,,1061212,土地1建物1車位0,十二層,21,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1060407,108.15,2,2,1,有,有,無,20000,185,,0.0,0,,RPRNMLRLKIMFFCF68CC
中和區,建物,新北市中和區中正路841~870號,0.0,其他,,,1061208,土地0建物1車位0,十三層,17,廠辦,見其他登記事項,見其他登記事項,0890930,217.38,0,0,0,無,有,無,46032,212,,0.0,0,,RPOPMLRLKIMFFHF09CC
新莊區,建物,新北市新莊區福前街301~330號,0.0,住,,,1061208,土地0建物1車位1,十層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021203,125.31,3,2,2,有,有,有,30000,239,坡道機械,25.16,0,,RPPNMLRLKIMFFBF38CC
新莊區,建物,新北市新莊區福前街271~300號,0.0,住,,,1061209,土地0建物1車位1,六層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021203,201.54,5,2,3,有,有,無,35000,174,坡道平面,27.37,0,,RPRNMLRLKIMFFBF58CC
新莊區,建物,新北市新莊區幸福路601~630號,0.0,住,,,1061215,土地0建物1車位0,一層,10,店面(店鋪),商業用,鋼筋混凝土造,0780728,131.85,0,0,0,無,無,無,100000,758,,0.0,0,,RPSNMLRLKIMFFBF68CC
五股區,建物,新北市五股區五工三路106巷1~30號,0.0,,工業區,丁種建築用地,1061218,土地0建物1車位1,一層,4,廠辦,見其他登記事項,鋼筋混凝土造,0800130,482.64,0,0,0,無,無,無,120000,249,坡道平面,0.0,0,,RPVNMLRLKIMFFBF98CC
五股區,房地(土地+建物),新北市五股區五權七路31~60號,767.5,,工業區,丁種建築用地,1061220,土地1建物1車位0,見其他登記事項,4,工廠,見其他登記事項,鋼筋混凝土造,0820810,2131.0,0,0,0,無,無,無,355000,,,0.0,0,,RPRPMLRLKIMFFBF78CC
板橋區,房地(土地+建物),新北市板橋區中正路91~120號,33.7,住,,,1061220,土地1建物1車位0,見其他登記事項,2,店面(店鋪),見其他登記事項,鋼筋混凝土造,1050715,172.58,0,0,0,無,無,無,60519,351,,0.0,0,,RPTQMLSLKIMFFAF09CC
板橋區,建物,新北市板橋區中山路一段151~180號,0.0,其他,,,1061218,土地0建物1車位2,十七層,22,辦公商業大樓,見其他登記事項,見其他登記事項,1020415,1527.08,1,1,2,有,有,有,692565,454,坡道平面,0.0,0,,RPQRMLSLKIMFFAF88CC
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段126巷91~120號,22.45,住,,,1061214,土地1建物1車位1,二十層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041028,132.78,3,2,2,有,有,有,20000,151,坡道平面,36.51,0,,RPRRMLSLKIMFFEF76CC
中和區,建物,新北市中和區中山路三段37巷1~30號,0.0,其他,,,1060825,土地0建物1車位0,十九層,19,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0970519,114.77000000000001,2,1,2,有,有,無,25000,218,,0.0,0,,RPXPMLSLKIMFFHF47CC
中和區,建物,新北市中和區圓通路241~270號,0.0,住,,,1060827,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890201,85.52,2,1,1,有,有,無,23000,269,,0.0,0,,RPOQMLSLKIMFFHF66CC
中和區,建物,新北市中和區區枋寮街1~30號,0.0,商,,,1060831,土地0建物1車位0,一層,5,店面(店鋪),商業用,鋼筋混凝土造,0760911,97.87,0,0,0,無,無,無,34000,347,,0.0,0,,RPRQMLSLKIMFFHF96CC
永和區,房地(土地+建物)+車位,新北市永和區永和路二段271~300號,8.85,商,,,1060830,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1060123,115.69,2,1,1,有,有,無,34000,294,升降機械,18.69,0,,RPTQMLSLKIMFFHF17CC
中和區,房地(土地+建物)+車位,新北市中和區中正路901~930號,25.36,工,,,1060929,土地1建物1車位1,四層,18,辦公商業大樓,見其他登記事項,見其他登記事項,0981015,269.94,0,0,0,無,有,無,60000,222,坡道平面,29.04,0,,RPUQMLSLKIMFFHF27CC
中和區,建物,新北市中和區景平路121~150號,0.0,住,,,1060906,土地0建物1車位0,十層,15,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1020813,86.12,2,2,2,有,有,無,22000,255,,0.0,0,,RPVQMLSLKIMFFHF37CC
中和區,房地(土地+建物)+車位,新北市中和區中正路211巷36弄1~30號,16.77,住,,,1060917,土地1建物1車位1,六層,12,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0970528,147.15,3,2,2,有,有,無,30000,204,坡道平面,23.2,0,,RPWQMLSLKIMFFHF47CC
永和區,建物,新北市永和區仁愛路202巷1~30號,0.0,住,,,1060829,土地0建物1車位0,一層,4,店面(店鋪),住家用,加強磚造,0611024,37.35,0,0,0,無,無,無,18000,482,,0.0,0,,RPXQMLSLKIMFFHF57CC
永和區,房地(土地+建物)+車位,新北市永和區成功路二段61~90號,27.62,住,,,1060917,土地1建物1車位1,十三層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930205,196.22,3,2,2,有,有,無,45000,229,坡道平面,32.72,0,,RPORMLSLKIMFFHF76CC
中和區,房地(土地+建物)+車位,新北市中和區景新街181~210號,22.06,住,,,1060827,土地1建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830524,150.61,2,2,2,有,有,無,28500,189,坡道平面,34.87,0,,RPPRMLSLKIMFFHF86CC
中和區,房地(土地+建物)+車位,新北市中和區圓通路369巷121~150號,14.65,其他,,,1060826,土地1建物1車位1,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0870709,172.28,4,2,2,有,有,無,29000,168,升降機械,13.17,0,,RPSRMLSLKIMFFHF17CC
中和區,房地(土地+建物)+車位,新北市中和區連勝街1~30號,16.2,住,,,1060827,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0891115,161.79000000000002,3,2,2,有,有,無,32200,199,坡道平面,44.0,0,,RPTRMLSLKIMFFHF27CC
中和區,建物,新北市中和區員山路391~420號,0.0,住,,,1060921,土地0建物2車位0,一層,9,店面(店鋪),商業用,鋼筋混凝土造,0841207,199.16,0,0,0,無,有,無,46000,231,,0.0,0,,RPWRMLSLKIMFFHF57CC
中和區,房地(土地+建物)+車位,新北市中和區南華路61~90號,13.5,住,,,1060928,土地1建物1車位1,十二層,23,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1051007,184.75,3,2,2,有,有,無,37000,200,坡道平面,36.99,0,,RPXRMLSLKIMFFHF67CC
中和區,建物,新北市中和區復興路301巷1~30號,0.0,住,,,1060702,土地0建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950705,112.05000000000001,3,2,2,有,有,無,27000,241,,0.0,0,,RPQSMLSLKIMFFHF07CC
中和區,房地(土地+建物)+車位,新北市中和區景平路421~450號,136.43,住,,,1060911,土地1建物1車位1,十層,12,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1050523,136.43,3,2,2,有,有,有,32000,235,塔式車位,9.63,0,,RPRSMLSLKIMFFHF17CC
新店區,建物,新北市新店區中正路54巷1~30號,0.0,,,,1061227,土地0建物1車位0,五層,5,廠辦,工業用,鋼筋混凝土造,0730901,238.74,0,0,0,無,無,無,45408,190,,0.0,0,,RPOPMLSLKIMFFCF68CC
新店區,建物,新北市新店區寶興路31~60號,0.0,工,,,1061228,土地0建物1車位4,一層,5,廠辦,工業用,鋼筋混凝土造,0710310,753.72,0,0,0,無,無,無,193000,256,坡道平面,0.0,0,分租戶,RPQPMLSLKIMFFCF88CC
樹林區,房地(土地+建物)+車位,新北市樹林區學成路781~810號,14.23,住,,,1061225,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0981001,97.77,2,1,1,有,有,無,17000,174,坡道平面,10.79,0,,RPXNMLSLKIMFFIF37CC
三重區,建物,新北市三重區福德南路8巷1~30號,0.0,住,,,1061201,土地0建物2車位0,見其他登記事項,4,套房(1房1廳1衛),住家用,鋼筋混凝土造,0651013,78.0,1,1,1,有,無,有,25000,321,,0.0,0,「租賃標的包含3樓+4樓」,RPOPMLSLKIMFFGF09CC
三重區,建物,新北市三重區三和路三段125巷31~60號,0.0,住,,,1061214,土地0建物1車位0,三層,4,倉庫,住家用,鋼筋混凝土造,0661124,64.0,0,0,0,無,無,無,23000,,,0.0,0,,RPQNMLTLKIMFFGF56CC
新店區,建物,新北市新店區北新路三段31~60號,0.0,住,,,1061222,土地0建物1車位0,一層,5,店面(店鋪),見其他登記事項,鋼筋混凝土造,0920526,120.92999999999999,0,1,1,有,無,無,90000,744,,0.0,0,租金實拿。租賃期間內含一個月裝潢免租期。,RPUNMLTLKIMFFCF66DC
三峽區,建物,新北市三峽區白雞61~90號,2801.0,,山坡地保育區,丁種建築用地,1061226,土地0建物1車位0,一層,1,工廠,見其他登記事項,見其他登記事項,0950705,1941.35,0,0,0,無,無,無,239600,,,0.0,0,,RPPOMLTLKIMFFIF76CC
樹林區,建物,新北市樹林區西圳街一段91~120號,671.51,,一般農業區,丁種建築用地,1061218,土地0建物1車位0,見其他登記事項,3,工廠,見其他登記事項,見其他登記事項,1000131,1425.73,0,0,0,無,無,無,270000,,,0.0,0,,RPQOMLTLKIMFFIF86CC
中和區,房地(土地+建物)+車位,新北市中和區廣福路61~90號,138.1,住,,,1060924,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1020826,211.64000000000001,4,2,2,有,有,有,34000,161,坡道機械,21.85,0,,RPWNMLTLKIMFFHF27CC
中和區,房地(土地+建物)+車位,新北市中和區中興街181~210號,13.49,住,,,1060919,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971009,119.53,3,1,1,有,有,有,25000,209,坡道平面,17.51,0,,RPQOMLTLKIMFFHF76CC
中和區,建物,新北市中和區中山路二段131巷2弄1~30號,0.0,住,,,1061207,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0630116,77.22,3,2,1,有,無,無,15500,201,,0.0,0,,RPUPMLTLKIMFFHF27CC
永和區,建物,新北市永和區中正路511~540號,0.0,商,,,1061222,土地0建物1車位0,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840614,58.25,2,1,1,有,有,無,16000,275,,0.0,0,,RPXPMLTLKIMFFHF57CC
淡水區,房地(土地+建物),新北市淡水區中正東路二段61~90號,3.15,住,,,1061229,土地1建物1車位0,二十六層,26,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,0920922,52.36,1,1,1,有,有,有,15000,286,,0.0,0,,RPXPMLTLKIMFFEF27CC
新莊區,房地(土地+建物),新北市新莊區莊崑路1~30號,9.61,商,,,1061207,土地1建物1車位0,五層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060419,109.96000000000001,0,0,0,無,有,無,18000,164,,0.0,0,,RPWOMLTLKIMFFBF76CC
林口區,房地(土地+建物)+車位,新北市林口區文化二路一段20巷25弄1~30號,6.63,住,,,1061223,土地1建物1車位1,十二層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,0831028,77.25,1,1,1,有,有,有,10500,136,坡道平面,37.25,0,,RPRPMLTLKIMFFBF98CC
林口區,房地(土地+建物)+車位,新北市林口區信義路301~330號,16.82,住,,,1061222,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020321,146.45,3,2,2,有,有,無,20000,137,坡道平面,15.25,0,,RPTPMLTLKIMFFBF56CC
淡水區,房地(土地+建物),新北市淡水區中正東路二段61~90號,8.59,住,,,1061229,土地1建物1車位0,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970711,52.18000000000001,1,1,1,有,有,有,16000,307,,0.0,0,,RPPNMLKMKIMFFEF08CC
