鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
名間鄉,房地(土地+建物),南投縣名間鄉松嶺街46巷1~30號,131.17,住,,,1061120,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0831222,143.98,4,2,2,有,無,3800000,26393,,0.0,0,,RPSNMLLLKIMFFAM48CA
名間鄉,土地,名松段151~180地號,4716.21,農,,,1061208,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16000000,3393,,0.0,0,,RPTNMLLLKIMFFAM58CA
南投市,房地(土地+建物),南投縣南投市建國路1~30號,14.46,住,,,1061124,土地1建物1車位0,一層，二層，騎樓,十三層,店面(店鋪),見其他登記事項,鋼筋混凝土造,0871027,117.19,2,1,2,有,有,5600000,47786,,0.0,0,,RPVNMLMLKIMFFAM88CA
南投市,房地(土地+建物),南投縣南投市吉利路399巷1~30號,155.89,,山坡地保育區,丙種建築用地,1061118,土地1建物1車位0,全,一層,透天厝,住家用,鋼筋混凝土加強磚造,0691201,82.38,4,2,1,有,無,4200000,50983,,0.0,0,,RPUNMLRLKIMFFAM66CA
南投市,土地,光復段1261~1290地號,697.0,,特定農業區,農牧用地,1061109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8000000,11478,,0.0,0,,RPXNMLTLKIMFFAM17CA
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮碧山路331~360號,21.59,住,,,1061129,土地1建物1車位1,六層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800920,134.81,3,2,2,有,有,3500000,25962,坡道機械,0.0,0,,RPPNMLMLKIMFFBM38CA
草屯鎮,房地(土地+建物),南投縣草屯鎮民權東街31~60號,212.48,住,,,1061029,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1060215,367.81,6,2,6,有,無,19380000,52690,,0.0,0,,RPQNMLTLKIMFFBM56CA
草屯鎮,土地,新御史段1111~1140地號,1065.02,住,,,1061116,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,38640000,36281,,0.0,0,,RPPNMLQKJHNFFBM58CA
草屯鎮,土地,新御史段1111~1140地號,1218.39,農,,,1061116,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7630000,6262,,0.0,0,,RPQNMLQKJHNFFBM68CA
草屯鎮,房地(土地+建物),南投縣草屯鎮富中路81巷1~30號,117.66,住,,,1061107,土地3建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1040714,209.23,4,3,5,有,無,9800000,46838,,0.0,0,,RPQNMLSKJHNFFBM88CA
國姓鄉,土地,北山坑段31~60地號,2200.0,,特定農業區,農牧用地,1061206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7200000,3273,,0.0,0,含地上鐵皮房屋乙棟,RPSNMLQLKIMFFCM56CA
魚池鄉,土地,香茶段511~540地號,497.57,,山坡地保育區,農牧用地,1061205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,250000,502,,0.0,0,,RPOOMLMLKIMFFCM48CA
仁愛鄉,土地,眉原段691~720地號,276.0,,一般農業區,農牧用地,1061204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,725,,0.0,0,早期買賣，至今才移轉登記。,RPQNMLPLKIMFFCM88CA
埔里鎮,房地(土地+建物),南投縣埔里鎮育英街61~90號,87.64,住,,,1061122,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1051129,204.74,5,2,6,有,無,13500000,65937,,0.0,0,,RPUNMLTLKIMFFCM07CA
埔里鎮,土地,桃米坑段61~90地號,6427.0,,山坡地保育區,農牧用地,1061205,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,45000000,7002,,0.0,0,,RPRNMLNJJHNFFCM48CA
魚池鄉,土地,大林段61~90地號,517.0,,鄉村區,乙種建築用地,1061030,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2600000,5029,,0.0,0,,RPRNMLPJJHNFFCM68CA
國姓鄉,土地,北山坑段2671~2700地號,1120.0,,山坡地保育區,農牧用地,1061205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,150000,134,,0.0,0,本筆土地沒有臨路且部份崩塌。,RPROMLSJJHNFFCM09CA
竹山鎮,土地,平正段421~450地號,5715.63,農,,,1061124,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18600000,3254,,0.0,0,,RPPNMLMLKIMFFDM58CA
鹿谷鄉,土地,頂堀段241~270地號,1733.51,農,,,1061130,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,580000,335,,0.0,0,,RPXNMLQLKIMFFDM17CA
