鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
仁武區,房地(土地+建物),高雄市仁武區仁孝路511~540號,870.06,住,,,1061201,土地1建物1車位0,全,4,透天厝,見其他登記事項,見其他登記事項,1031024,165.29,0,0,0,無,無,有,30000,181,,0.0,0,,RPWNMLLLKIMFFIE09CC
楠梓區,房地(土地+建物)+車位,高雄市楠梓區大學二十街61~90號,14.29,住,,,1061201,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1050819,144.59,2,2,2,有,有,有,15000,104,坡道平面,0.0,0,,RPQNMLLLKIMFFEE18DC
鳳山區,房地(土地+建物),高雄市鳳山區新富路361~390號,38.71,住,,,1061220,土地1建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0730221,116.4,3,2,2,有,有,有,16000,137,,0.0,0,,RPRNMLLLKIMFFGE48DC
小港區,房地(土地+建物),高雄市小港區松信路22巷1~30號,73.31,住,,,1061222,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0940422,171.88,4,2,4,有,無,有,14000,81,,0.0,0,,RPSOMLMLKIMFFCE28CC
三民區,房地(土地+建物)+車位,高雄市三民區褒揚東街162巷61~90號,19.52,住,,,1061219,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010927,147.91,3,2,2,有,有,無,23000,155,坡道平面,20.11,0,,RPPOMLMLKIMFFDE08CC
三民區,房地(土地+建物),高雄市三民區九如一路211~240號,33.76,其他,,,1061128,土地2建物1車位0,見其他登記事項,16,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0850215,326.6,0,0,0,無,有,無,53000,162,,0.0,0,,RPTOMLMLKIMFFDE48CC
三民區,房地(土地+建物),高雄市三民區澄和路151~180號,116.0,住,,,1061220,土地1建物1車位0,全,4,透天厝,,鋼筋混凝土造,0750617,90.18,0,0,0,無,無,無,34000,377,,0.0,0,,RPUOMLMLKIMFFDE58CC
左營區,房地(土地+建物),高雄市左營區左營大路31~60號,242.0,商,,,1061201,土地1建物1車位0,全,2,透天厝,住商用,加強磚造,0470401,108.35,0,0,0,無,無,無,46000,425,,0.0,0,,RPWOMLMLKIMFFEE88CC
左營區,建物,高雄市左營區裕誠路391~420號,0.0,住,,,1061201,土地0建物1車位0,九層,16,辦公商業大樓,商業用,鋼筋混凝土造,0820118,229.29,0,0,0,無,有,無,43600,190,坡道平面,0.0,0,屋主自行隔間分租.租金含1坡道平面車位,RPXOMLMLKIMFFEE98CC
左營區,建物,高雄市左營區博愛二路361~390號,0.0,商,,,1061201,土地0建物1車位0,十四層,29,辦公商業大樓,見其它登記事項,見其它登記事項,0880803,244.32,0,0,0,無,有,無,35000,143,,0.0,0,,RPQPMLMLKIMFFEE38CC
左營區,房地(土地+建物),高雄市左營區保靖街31~60號,6.22,商,,,1061201,土地1建物1車位0,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031104,85.42999999999999,2,2,1,有,有,有,26000,304,,0.0,0,,RPTPMLMLKIMFFEE68CC
苓雅區,建物,高雄市苓雅區海邊路1~30號,0.0,商,,,1061218,土地0建物1車位0,五層,28,辦公商業大樓,商業用,鋼骨混凝土造,0810914,112.17,0,0,0,無,有,無,17000,152,,0.0,0,屋主自行格開分租,RPUOMLMLKIMFFBE38CC
苓雅區,建物,高雄市苓雅區中正一路241~270號,0.0,商,,,1061221,土地0建物1車位0,十層,12,辦公商業大樓,,鋼筋混凝土造,0781211,268.99,0,0,0,無,有,無,21000,78,,0.0,0,,RPXOMLMLKIMFFBE68CC
左營區,房地(土地+建物),高雄市左營區文學路661~690號,7.0,住,,,1061201,土地1建物1車位0,十七層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870814,87.77,2,1,1,有,有,無,9000,103,,0.0,0,,RPRNMLNLKIMFFEE38CC
三民區,房地(土地+建物),高雄市三民區大豐二路181~210號,40.4,商,,,1061211,土地1建物1車位0,全,5,透天厝,住家用,鋼筋混凝土造,0960608,159.42000000000002,0,0,0,無,無,無,20000,125,,0.0,0,,RPPNMLNLKIMFFDE08CC
三民區,房地(土地+建物),高雄市三民區慶雲街91~120號,30.39,住,,,1061223,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0720118,102.41000000000001,3,1,2,有,無,無,13000,127,,0.0,0,,RPPOMLPLKIMFFDE38CC
三民區,房地(土地+建物),高雄市三民區九如二路391~420號,76.0,商,,,1061205,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土加強磚造,0520808,257.4,0,0,2,有,無,有,28000,109,,0.0,0,,RPXPMLPLKIMFFDE66CC
前鎮區,房地(土地+建物)+車位,高雄市前鎮區擴建路1~30號,24.02,工,,,1061207,土地1建物1車位1,十三層,14,廠辦,工業用,鋼筋混凝土造,0840727,343.65999999999997,0,0,0,無,有,有,40000,116,坡道平面,0.0,0,,RPROMLPLKIMFFCE48CC
鳳山區,房地(土地+建物),高雄市鳳山區文聖街165巷1~30號,58.0,其他,,,1061223,土地1建物1車位0,全,2,透天厝,住家用,鋼筋混凝土造,0670910,69.22,3,2,4,有,無,有,10000,144,,0.0,0,,RPXOMLPLKIMFFGE86CC
鳳山區,房地(土地+建物),高雄市鳳山區鳳頂路91~120號,67.29,住,,,1061223,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0781017,77.28,1,1,2,有,無,無,16000,207,,0.0,0,,RPSOMLPLKIMFFGE09DC
岡山區,房地(土地+建物),高雄市岡山區程香里大德二路151~180號,206.0,住,,,1061220,土地2建物1車位0,見其他登記事項,4,店面(店鋪),見其他登記事項,鋼筋混凝土造,0951109,424.59,6,2,8,有,無,有,35000,82,,0.0,0,,RPVNMLPLKIMFFFE56DC
左營區,房地(土地+建物),高雄市左營區文府路451~480號,75.3,住,,,1061201,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0940428,225.67,6,2,4,有,無,有,30000,133,,0.0,0,,RPROMLPLKIMFFEE68CC
左營區,房地(土地+建物),高雄市左營區大順一路91~120號,17.15,工,,,1061201,土地1建物1車位0,十二層,13,辦公商業大樓,工業用,鋼筋混凝土造,0840502,204.99,0,0,0,無,有,無,34000,166,,0.0,0,,RPXOMLPLKIMFFEE66CC
新興區,房地(土地+建物),高雄市新興區區青年一路241~270號,72.0,商,,,1061221,土地1建物1車位0,見其他登記事項,3,店面(店鋪),住商用,加強磚造,0580318,146.52,0,0,0,無,無,有,35000,239,,0.0,0,,RPTNMLPLKIMFFBE48CC
苓雅區,建物,高雄市苓雅區光明街61~90號,0.0,商,,,1061215,土地0建物1車位0,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960508,89.56,2,1,1,有,有,有,17500,195,,0.0,0,,RPVNMLQLKIMFFBE78CC
楠梓區,房地(土地+建物),高雄市楠梓區德民路421~450號,30.88,住,,,1061201,土地1建物1車位0,一層,23,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0851028,98.31,2,1,2,有,無,有,14000,142,,0.0,0,,RPXOMLQLKIMFFEE76CC
左營區,土地,新庄段八小段1~30地號,442.0,住,,,1061201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,120000,271,,0.0,0,含未保存登記建物,RPQOMLQLKIMFFEE78DC
小港區,房地(土地+建物),高雄市小港區桂華街1~30號,139.0,住,,,1061201,土地1建物1車位0,見其它登記事項,4,店面(店鋪),住商用,鋼筋混凝土造,1020311,142.53,0,0,0,無,無,無,28000,196,,0.0,0,,RPWNMLQLKIMFFCE09DC
仁武區,土地,烏林段871~900地號,6923.68,,一般農業區,丁種建築用地,1061128,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,118000,17,,0.0,0,承租地坪約500坪，建坪474坪建坪無保存登記,RPQOMLQLKIMFFIE09CC
鳳山區,土地,牛潮埔段151~180地號,413.22,工,,,1061212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,50000,121,,0.0,0,含增建或未登記建物。部分土地。,RPPOMLQLKIMFFGE78CC
三民區,房地(土地+建物)+車位,高雄市三民區大順二路841~870號,6.08,商,,,1061215,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950621,77.03999999999999,2,1,1,有,有,有,13500,175,坡道機械,7.5,0,,RPPNMLQLKIMFFDE38CC
三民區,土地,大豐段二小段541~570地號,889.0,住,,,1061207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,40000,45,,0.0,0,含增建或未登記建物。,RPRNMLQLKIMFFDE58CC
三民區,房地(土地+建物),高雄市三民區鼎山街181~210號,63.32,住,,,1061201,土地1建物1車位0,見其他登記事項,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0711030,108.58,0,0,0,無,無,無,30000,276,,0.0,0,,RPTOMLQLKIMFFDE88CC
三民區,建物,高雄市三民區陽明路151巷1~30號,0.0,住,,,1061201,土地0建物0車位0,五層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0700128,13.46,1,0,1,有,無,有,4500,334,,0.0,0,承租分租之一部分房間,RPPNMLRLKIMFFDE48CC
三民區,建物,高雄市三民區陽明路151巷1~30號,0.0,商,,,1061209,土地0建物0車位0,五層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0700128,13.46,1,0,1,有,無,有,4000,297,,0.0,0,承租分租之一部分房間,RPRNMLRLKIMFFDE68CC
三民區,房地(土地+建物),高雄市三民區皓東路121~150號,11.41,商,,,1061128,土地1建物1車位0,八層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830523,154.28,3,2,2,有,有,有,13000,84,,0.0,0,租金包含管理費。,RPTOMLRLKIMFFDE98CC
三民區,房地(土地+建物),高雄市三民區正忠路241~270號,67.0,住,,,1061205,土地1建物1車位0,全,4,透天厝,,鋼筋混凝土造,0741101,199.93,4,2,3,有,無,無,26000,130,,0.0,0,,RPUOMLRLKIMFFDE09CC
鳳山區,房地(土地+建物),高雄市鳳山區高雄市鳳山區武營路臺?新村4巷1~30號,36.0,住,,,1061201,土地1建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0620327,73.9,3,2,1,有,無,無,8000,108,,0.0,0,,RPQOMLRLKIMFFGE98CC
鳳山區,房地(土地+建物),高雄市鳳山區光復路二段271~300號,72.0,住,,,1061202,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0741125,160.0,4,2,3,有,無,有,28000,175,,0.0,0,,RPTOMLRLKIMFFGE66CC
前鎮區,房地(土地+建物),高雄市前鎮區高雄市前鎮區永豐路121~150號,76.0,商,,,1061218,土地1建物1車位0,一層,5,店面(店鋪),,鋼筋混凝土造,0690927,52.84,0,1,1,有,無,無,17000,322,,0.0,0,,RPPOMLRLKIMFFCE48CC
岡山區,房地(土地+建物),高雄市岡山區岡山路89巷1~30號,35.55,住,,,1061224,土地1建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950512,102.31,3,2,2,有,無,有,13000,127,,0.0,0,,RPUNMLRLKIMFFFE66DC
左營區,建物,高雄市左營區新庄仔路546巷1~30號,0.0,住,,,1061101,土地0建物0車位0,全,4,透天厝,,鋼筋混凝土造,0700918,29.06,1,0,1,有,無,有,7000,241,,0.0,0,,RPRNMLRLKIMFFEE78CC
左營區,建物,高雄市左營區至真路545巷1~30號,0.0,住,,,1061201,土地0建物0車位0,全,2,透天厝,,加強磚造,0621123,6.94,1,0,0,有,無,有,6000,865,,0.0,0,,RPSNMLRLKIMFFEE88CC
楠梓區,建物,高雄市楠梓區青田街31~60號,0.0,住,,,1061201,土地0建物0車位0,二層,8,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0821117,10.9,1,0,1,有,無,有,6500,596,,0.0,0,承租分租之一部分房間,RPWNMLRLKIMFFEE66CC
左營區,建物,高雄市左營區辛亥路211~240號,0.0,住,,,1061201,土地0建物0車位0,全,5,透天厝,住商用,鋼筋混凝土造,0960706,23.11,1,0,1,有,無,有,5500,238,,0.0,0,,RPOOMLRLKIMFFEE58CC
左營區,房地(土地+建物),高雄市左營區立文路91~120號,8.28,商,,,1061201,土地1建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030327,85.32,2,2,1,有,有,有,22000,258,,0.0,0,,RPPQMLRLKIMFFEE88CC
左營區,房地(土地+建物),高雄市左營區立文路91~120號,6.69,商,,,1061201,土地1建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030327,85.36,2,2,1,有,有,有,26000,305,,0.0,0,,RPQQMLRLKIMFFEE98CC
左營區,房地(土地+建物),高雄市左營區博愛三路91~120號,9.14,住,,,1061201,土地1建物1車位0,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941114,135.13,2,2,1,有,有,有,16000,118,,0.0,0,,RPRQMLRLKIMFFEE09CC
左營區,房地(土地+建物),高雄市左營區博愛三路91~120號,11.56,住,,,1061201,土地1建物1車位0,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941114,110.2,3,2,2,有,有,有,20000,181,,0.0,0,,RPSQMLRLKIMFFEE56CC
新興區,建物,高雄市新興區興華路1~30號,0.0,商,,,1061213,土地0建物1車位1,二層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930116,211.65,4,2,2,有,有,無,28200,133,坡道平面,0.0,3200,住辦大樓.空屋附冷氣.,RPTNMLRLKIMFFBE68CC
苓雅區,建物,高雄市苓雅區光華一路181~210號,0.0,商,,,1061201,土地0建物1車位1,十五層,25,辦公商業大樓,商業用,鋼筋混凝土造,0810629,273.68,4,0,0,有,有,無,36000,132,坡道機械,0.0,0,租金含坡道機械車位1個,RPVNMLRLKIMFFBE88CC
苓雅區,房地(土地+建物),高雄市苓雅區新光路46巷1~30號,7.86,商,,,1061205,土地1建物1車位0,見其他登記事項,35,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0860421,183.42,2,2,2,有,有,無,18000,98,,0.0,0,,RPWNMLRLKIMFFBE98CC
苓雅區,房地(土地+建物),高雄市苓雅區苓中路31~60號,23.9,商,,,1061222,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0740425,107.95,3,2,1,有,無,有,10000,93,,0.0,0,,RPXOMLSLKIMFFBE66CC
苓雅區,房地(土地+建物),高雄市苓雅區新光路24巷1~30號,33.93,商,,,1061225,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0661110,59.97,1,1,1,有,無,有,8000,133,,0.0,0,,RPOPMLSLKIMFFBE48CC
左營區,土地,福山段181~210地號,366.3,住,,,1061201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,30000,82,,0.0,0,,RPPPMLSLKIMFFEE88CC
鳳山區,房地(土地+建物),高雄市鳳山區新富路421~450號,43.63,住,,,1061213,土地1建物2車位0,一層,13,店面(店鋪),見其他登記事項,見其他登記事項,0931118,347.53999999999996,0,0,0,無,無,無,88000,253,,0.0,0,,RPPNMLSLKIMFFGE98DC
前鎮區,房地(土地+建物),高雄市前鎮區中山二路181~210號,31.32,商,,,1061211,土地1建物1車位0,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000125,52.56999999999999,1,1,1,有,有,有,16000,304,,0.0,0,,RPSPMLSLKIMFFCE98CC
鳳山區,房地(土地+建物),高雄市鳳山區濱山街1~30號,27.91,住,,,1061210,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730530,85.75,3,2,1,有,無,有,13500,157,,0.0,0,,RPSOMLSLKIMFFGE66CC
三民區,房地(土地+建物)+車位,高雄市三民區天祥二路31~60號,17.21,住,,,1061209,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030831,169.75,3,2,2,有,有,有,39000,230,坡道平面,23.23,0,,RPQNMLTLKIMFFDE78CC
三民區,建物,高雄市三民區博愛一路271~300號,0.0,商,,,1061212,土地0建物1車位0,五層,23,辦公商業大樓,見其它登記事項,鋼骨鋼筋混凝土造,0990209,283.1,0,0,0,無,有,有,57473,203,,0.0,0,,RPPOMLTLKIMFFDE78CC
路竹區,房地(土地+建物),高雄市路竹區民治路16巷1~30號,97.03,,鄉村區,乙種建築用地,1061228,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0800502,153.3,4,2,3,有,無,無,18000,117,,0.0,0,,RPQNMLTLKIMFFJE76CC
苓雅區,車位,高雄市苓雅區新光路62巷1~30號,0.0,商,,,1061201,土地0建物0車位1,,,其他,,,,0.0,0,0,0,有,有,有,1500,,坡道平面,12.66,1500,,RPQNMLTLKIMFFBE58CC
苓雅區,建物,高雄市苓雅區新光路62巷1~30號,0.0,商,,,1061225,土地0建物1車位0,十五層,35,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860421,147.13,3,2,2,有,有,有,19000,129,,0.0,0,,RPRNMLTLKIMFFBE68CC
苓雅區,建物,高雄市苓雅區新光路62巷1~30號,0.0,商,,,1061201,土地0建物1車位0,十二層,35,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860421,147.13,2,2,1,有,有,有,17000,116,,0.0,0,,RPSNMLTLKIMFFBE78CC
新興區,房地(土地+建物),高雄市新興區八德二路61~90號,29.98,商,,,1061201,土地2建物1車位0,見其他登記事項,15,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1020110,359.39,3,2,2,有,無,無,65000,181,,0.0,0,1、107.03.01~110.02.28 每月新台幣陸萬伍仟元整。2.110.03.01~112.02.28 每月新台幣陸萬陸仟參佰元整.3.每月百分之十租賃所得稅、每月健保補充保險費及管理費均由甲方負擔。,RPQOMLTLKIMFFBE68CC
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術東六街241~270號,14.7,商,,,1061201,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031210,166.12,3,2,2,有,有,無,27000,163,坡道平面,0.0,0,,RPPNMLKMKIMFFAE57CC
鳳山區,房地(土地+建物),高雄市鳳山區文衡路361~390號,2604.0,住,,,1061201,土地1建物1車位0,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840925,161.98,1,0,1,有,無,有,6500,40,,0.0,0,,RPRNMLKMKIMFFGE38CC
前鎮區,房地(土地+建物)+車位,高雄市前鎮區中山二路181~210號,20.23,商,,,1061203,土地1建物1車位2,二十二層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030715,325.25,3,2,2,有,有,無,49000,151,坡道平面,75.51,0,,RPQNMLKMKIMFFCE87CC
