編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPOOMLMLKIMFFAG67CA,興東段,5.34,都市：住
RPPOMLQLKIMFFAG18CA,公正段,26.10,都市：住
RPRNMLSLKIMFFAG48CA,東城段,62.35,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPSNMLNLKIMFFBG18CA,艮門一段,44.19,都市：住
RPOOMLRLKIMFFAG18CA,水源段,85.01,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPPOMLNLKIMFFAG87CA,文祥段,846.06,都市：農
RPSNMLKMKIMFFAG87CA,興平段,79.68,都市：住
RPQOMLKKJHNFFAG47CA,北富段,87.00,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPQOMLKKJHNFFAG47CA,北富段,3.00,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPQOMLKKJHNFFAG47CA,北富段,16.00,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPTNMLTLKIMFFAG98EA,東榮一段,92.46,都市：商
RPVNMLQLKIMFFBG98EA,新興二段,47.95,都市：住
RPVNMLQLKIMFFBG98EA,新興二段,20.17,都市：住
RPOOMLPLKIMFFBG08CA,協天段,28.97,都市：住
RPVOMLQLKIMFFAG78CA,北成段,40.50,都市：住
RPXOMLQLKIMFFAG98CA,東光段,94.00,都市：住
RPWPMLKKJHNFFBG28CA,延平段,75.00,都市：農
RPWPMLKKJHNFFBG28CA,延平段,21.00,都市：農
RPUNMLSLKIMFFBG88CA,和平段,57.18,都市：住
RPPNMLPLKIMFFBG08CA,和睦段,84.36,都市：住
RPTOMLTLKIMFFBG56EA,乾門一段,56.95,都市：住
RPQNMLOLKIMFFBG18DA,黎明段,118.19,都市：住
RPPNMLOLKIMFFBG08DA,金六結段七結小段,107.00,都市：住
RPPNMLOLKIMFFBG08DA,金六結段七結小段,17.67,都市：住
RPUOMLTLKIMFFBG56DA,艮門五段,14.54,都市：商
RPUOMLTLKIMFFBG56DA,艮門五段,61.38,都市：商
RPVNMLRLKIMFFBG98DA,壯志段,99.00,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPQNMLMJJHNFFBG57CA,延平段,5.31,都市：農
RPVNMLRLKIMFFBG98DA,壯志段,29.36,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPVNMLRLKIMFFBG98DA,壯志段,61.62,非都市：特定農業區 ; 非都市編定：農牧用地
RPVNMLRLKIMFFBG98DA,壯志段,18.27,非都市：特定農業區 ; 非都市編定：交通用地
RPQOMLTLKIMFFBG88EA,黎明段,34.61,都市：商
RPQNMLMJJHNFFBG57CA,延平段,78.00,都市：農
RPQNMLMJJHNFFBG57CA,延平段,29.00,都市：農
RPQNMLMJJHNFFBG57CA,延平段,2.88,都市：農
RPTNMLRLKIMFFBG78DA,壯志段,135.00,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPTNMLRLKIMFFBG78DA,壯志段,40.04,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPTNMLRLKIMFFBG78DA,壯志段,84.03,非都市：特定農業區 ; 非都市編定：農牧用地
RPTNMLRLKIMFFBG78DA,壯志段,24.92,非都市：特定農業區 ; 非都市編定：交通用地
RPVNMLMLKIMFFAG48EA,東安段,19.51,都市：住
RPUNMLRLKIMFFBG88DA,壯志段,29.66,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPUNMLRLKIMFFBG88DA,壯志段,100.00,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPUNMLRLKIMFFBG88DA,壯志段,62.24,非都市：特定農業區 ; 非都市編定：農牧用地
RPUNMLRLKIMFFBG88DA,壯志段,18.46,非都市：特定農業區 ; 非都市編定：交通用地
RPTRMLKKJHNFFBG18CA,新金面段,2306.57,非都市：特定農業區 ; 非都市編定：農牧用地
RPQNMLRLKIMFFBG48DA,壯志段,111.00,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPQNMLRLKIMFFBG48DA,壯志段,32.92,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPQNMLRLKIMFFBG48DA,壯志段,69.09,非都市：特定農業區 ; 非都市編定：農牧用地
RPQNMLRLKIMFFBG48DA,壯志段,20.49,非都市：特定農業區 ; 非都市編定：交通用地
RPUPMLPKJHNFFBG58CA,金六結段金結小段,9.00,都市：住
RPUPMLPKJHNFFBG58CA,金六結段金結小段,107.00,都市：住
RPSNMLPKJHNFFBG18CA,吉祥一段,85.70,都市：農
RPUNMLOJJHNFFBG18CA,金泰段,88.16,都市：住
RPSNMLPKJHNFFBG18CA,吉祥一段,22.60,都市：農
RPSNMLPKJHNFFBG18CA,吉祥一段,7.69,都市：農
RPXOMLQLKIMFFBG09CA,五峰段,11.43,都市：住
RPSNMLQLKIMFFBG48CA,金六結段金結小段,8.16,都市：住
RPQPMLQLKIMFFBG48CA,艮門一段,67.65,都市：住
RPSNMLQLKIMFFBG48CA,金六結段金結小段,.46,都市：住
RPWNMLPLKIMFFBG78CA,過港段,2.48,都市：住
SPXNMLPLKIMFFBG98CA,三鬮段大三鬮小段,473.00,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPXNMLPLKIMFFBG88CA,三鬮段大三鬮小段,902.00,非都市：特定農業區 ; 非都市編定：農牧用地
RPXNMLPLKIMFFBG88CA,三鬮段大三鬮小段,705.00,非都市：特定農業區 ; 非都市編定：農牧用地
RPTNMLNLKIMFFBG28CA,艮門一段,34.10,都市：住
RPVOMLQKJHNFFAG58CA,季新段,182.06,非都市：風景區 ; 非都市編定：丙種建築用地
RPVOMLQKJHNFFAG58CA,季新段,4.63,非都市：風景區 ; 非都市編定：丙種建築用地
RPOPMLQLKIMFFAG18CA,新日興段,1517.64,非都市：特定農業區 ; 非都市編定：農牧用地
RPOPMLQLKIMFFAG18CA,新日興段,1112.38,非都市：特定農業區 ; 非都市編定：農牧用地
RPPNMLSJKHNFFAG08CA,公正段,12.35,都市：住
RPPNMLSJKHNFFAG08CA,公正段,1.14,都市：住
RPUOMLRJKHNFFAG58CA,東安段,7.40,都市：住
RPUOMLRJKHNFFAG58CA,東安段,.30,都市：住
RPTOMLTLKIMFFAG88CA,保安段,14.54,都市：住
RPTOMLTLKIMFFAG88CA,保安段,21.90,都市：住
RPTOMLTLKIMFFAG88CA,保安段,.05,都市：住
RPTOMLTLKIMFFAG88CA,保安段,4.43,都市：住
RPWOMLQLKIMFFAG88CA,北成段,12.74,都市：商
RPOOMLSLKIMFFAG28CA,中央段,9.89,都市：住
RPQOMLSLKIMFFAG48CA,國民二段,17.50,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPOOMLSLKIMFFAG28CA,中央段,19.88,都市：住
RPQOMLSLKIMFFAG48CA,國民二段,19.48,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPQOMLSLKIMFFAG48CA,國民二段,42.03,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPPOMLMJJHNFFAG47CA,大吉三段,36.75,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPPOMLMJJHNFFAG47CA,大吉三段,166.72,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPPOMLMJJHNFFAG47CA,大吉三段,8.70,非都市：特定農業區 ; 非都市編定：水利用地
RPPOMLMJJHNFFAG47CA,大吉三段,331.81,非都市：特定農業區 ; 非都市編定：農牧用地
RPPPMLQLKIMFFAG28CA,竹林一段,72.19,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPSNMLRLKIMFFAG48CA,學新段,128.78,都市：住
RPXNMLNJJHNFFAG28CA,富農段,1000.00,非都市：特定農業區 ; 非都市編定：農牧用地
RPQPMLQLKIMFFAG38CA,羅莊段,51.27,都市：住
RPOOMLRLKIMFFBG28CA,宜福段,23.78,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPOPMLQLKIMFFBG28CA,壯濱一段,6.28,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPVNMLQLKIMFFAG68CA,國華段,3.41,都市：商
RPOPMLQLKIMFFBG28CA,壯濱一段,94.66,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPPNMLQLKIMFFAG08CA,集慶段,89.43,都市：住
RPWOMLQLKIMFFBG98CA,大福一段,101.61,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPXNMLSLKIMFFBG56CA,尚好段,1066.23,非都市：特定農業區 ; 非都市編定：農牧用地
RPWOMLNJJHNFFBG38CA,公園段,22.23,都市：其他
RPWNMLTLKIMFFAG09CA,太員段,92.30,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPSNMLQLKIMFFAG58EA,鹿安一段,12.20,都市：農
RPSNMLQLKIMFFAG58EA,鹿安一段,.14,都市：住
RPSNMLQLKIMFFAG58EA,鹿安一段,44.20,都市：住
RPPNMLQJJHNFFAG77CA,孝威段,93.00,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPPNMLQJJHNFFAG77CA,孝威段,16.00,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPPNMLQJJHNFFAG77CA,孝威段,15.64,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPQNMLQJJHNFFAG87CA,孝威段,15.64,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPQNMLQJJHNFFAG87CA,孝威段,69.00,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPQNMLQJJHNFFAG87CA,孝威段,17.00,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPUNMLSJJHNFFBG58CA,艮門一段,29.45,都市：住
RPQNMLTLKIMFFBG58CA,五美段,18.00,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPQNMLTLKIMFFBG58CA,五美段,90.32,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPQNMLTLKIMFFBG58CA,五美段,3.12,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPPOMLPLKIMFFBG38EA,和睦段,89.50,都市：住
RPQNMLMLJHNFFBG77CA,慈安段,8.62,都市：住
RPQOMLKKJHNFFBG77EA,黎明段,69.46,都市：住
RPVNMLNJJHNFFBG38EA,三皇段,83.52,都市：住
RPWNMLNJJHNFFBG48EA,三皇段,.90,都市：其他
RPWNMLNJJHNFFBG48EA,三皇段,20.88,都市：住
RPPNMLRLKIMFFBG48EA,得石新段,227.43,非都市：山坡地保育區 ; 非都市編定：農牧用地
