編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPPNMLMLKIMFFCV76CA,39,80.52,住家用,見其他登記事項,67年9月12日,二層,一層 二層
RPTNMLQLKIMFFDV67CA,24,26.69,見其他登記事項,鋼筋混凝土造,82年11月8日,八層,五層
RPTNMLQLKIMFFDV67CA,24,11.91,見其他登記事項,鋼筋混凝土造,82年11月8日,八層,
RPPNMLRLKIMFFDV37CA,23,33.46,見其他登記事項,鋼筋混凝土造,83年9月30日,八層,七層
RPPNMLRLKIMFFDV37CA,23,7.59,見其他登記事項,鋼筋混凝土造,83年9月30日,八層,
RPRNMLNJJHNFFAV56CA,19,150.75,見其他登記事項,鋼筋混凝土造,88年1月13日,三層,一層 二層 三層
RPTNMLNJJHNFFAV76CA,38,136.62,住家用,加強磚造,69年3月19日,二層,一層 二層 騎樓
RPTNMLSLKIMFFBV67CA,24,110.53,農舍,加強磚造,82年7月9日,一層,一層
RPTNMLPLKIMFFAV27CA,43,95.22,住家用,見其他登記事項,64年1月27日,二層,一層 二層 騎樓
RPOOMLQLKIMFFAV96CA,,224.87,見其他登記事項,鋼筋混凝土造,106年10月20日,三層,一層 二層 三層 見其他登記事項
RPPNMLTLKIMFFAV27CA,1,213.05,住家用,見其他登記事項,105年9月22日,三層,一層 二層 三層
RPVNMLQLKIMFFAV57CA,39,99.96,住家用,加強磚造,68年5月22日,二層,一層 二層 騎樓
RPSOMLQLKIMFFAV37CA,1,250.91,住家用,見其他登記事項,106年3月30日,三層,一層 二層 三層
RPWNMLQLKIMFFAV67CA,57,132.42,住商用,見其他登記事項,50年1月1日,一層,一層
RPWNMLQLKIMFFAV67CA,57,132.42,住商用,見其他登記事項,50年1月1日,一層,一層
RPXNMLQLKIMFFAV77CA,,224.90,見其他登記事項,鋼筋混凝土造,106年10月20日,三層,一層 二層 三層 見其他登記事項
RPRNMLSLKIMFFAV37CA,19,89.27,見其他登記事項,鋼筋混凝土造,87年10月14日,七層,一層 二層 騎樓
RPRNMLSLKIMFFAV37CA,19,20.17,見其他登記事項,鋼筋混凝土造,87年10月14日,七層,
RPRNMLSLKIMFFAV37CA,19,13.33,見其他登記事項,鋼筋混凝土造,87年10月14日,七層,
RPQNMLRLKIMFFDV57DA,23,6.07,見其他登記事項,鋼筋混凝土造,83年9月30日,八層,
RPQNMLRLKIMFFDV57DA,23,31.54,見其他登記事項,鋼筋混凝土造,83年9月30日,八層,四層
RPUNMLQLKIMFFDV77CA,24,38.25,見其他登記事項,鋼筋混凝土造,82年11月8日,八層,八層
RPUNMLQLKIMFFDV77CA,24,14.01,見其他登記事項,鋼筋混凝土造,82年11月8日,八層,
RPUNMLTKJHNFFAV57CA,21,33.12,見其他登記事項,鋼筋混凝土造,85年6月28日,九層,九層
RPUNMLTKJHNFFAV57CA,21,6.91,見其他登記事項,鋼筋混凝土造,85年6月28日,九層,
RPUNMLTKJHNFFAV57CA,21,4.10,見其他登記事項,鋼筋混凝土造,85年6月28日,九層,
RPSNMLQKJHNFFAV07CA,25,162.95,住家用,鋼筋混凝土造,81年8月11日,三層,一層 二層 三層
RPTNMLTLKIMFFAV77DA,37,96.45,住家用,加強磚造,69年6月16日,二層,一層 二層
RPRNMLOJJHNFFAV66CA,,324.80,見其他登記事項,鋼筋混凝土造,106年8月8日,四層,一層 二層 三層 四層 騎樓 見其他登記事項
RPTNMLSLKIMFFAV57CA,,235.11,見其他登記事項,見其他登記事項,106年11月13日,三層,一層 二層 三層
RPWNMLTKJHNFFAV87DA,35,35.38,住家用,見其他登記事項,72年3月1日,一層,一層
RPPNMLOLJHNFFBV76CA,29,134.89,住家用,加強磚造,78年4月29日,二層,一層 二層
RPUNMLRLKIMFFAV57CA,31,115.92,住家用,加強磚造,75年8月4日,二層,一層 二層
RPQNMLOJJHNFFAV56CA,,302.20,見其他登記事項,鋼筋混凝土造,106年8月8日,四層,一層 二層 三層 四層 騎樓 見其他登記事項
RPPPMLQLKIMFFAV17CA,17,126.97,見其他登記事項,鋼筋混凝土造,90年6月6日,三層,一層 二層 三層 騎樓
RPTNMLLKJHNFFAV66CA,,324.80,見其他登記事項,鋼筋混凝土造,106年8月8日,四層,一層 二層 三層 四層 騎樓 見其他登記事項
RPQNMLMJJHNFFAV98CA,35,108.39,住家用,加強磚造,71年8月3日,二層,一層 二層 見其他登記事項
RPRNMLMJJHNFFAV09CA,35,108.39,住家用,加強磚造,71年8月3日,二層,一層 二層 見其他登記事項
