編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPPNMLQLKIMFFAO88CA,茄苳段,4493.83,非都市：山坡地保育區 ; 非都市編定：農牧用地
RPSNMLQLKIMFFAO56CA,茄苳段,228.18,非都市：山坡地保育區 ; 非都市編定：農牧用地
RPSNMLQLKIMFFAO56CA,茄苳段,2866.11,非都市：山坡地保育區 ; 非都市編定：農牧用地
RPRNMLQLKIMFFAO09CA,茄苳段,79.84,非都市：山坡地保育區 ; 非都市編定：農牧用地
RPRNMLQLKIMFFAO09CA,茄苳段,1002.86,非都市：山坡地保育區 ; 非都市編定：農牧用地
RPVNMLQLKIMFFAO86CA,茄苳段,100.00,非都市：山坡地保育區 ; 非都市編定：農牧用地
RPUNMLQLKIMFFAO76CA,茄苳段,102.63,非都市：山坡地保育區 ; 非都市編定：農牧用地
RPUNMLQLKIMFFAO76CA,茄苳段,1289.12,非都市：山坡地保育區 ; 非都市編定：農牧用地
RPXOMLQLKIMFFAO17CA,竹蓮段,100.25,都市：其他
RPOOMLQLKIMFFAO88CA,東山段一小段,12.38,都市：住
RPPNMLSLKIMFFAO09CA,聚吉段,26.75,都市：住
RPQRMLSLKIMFFAO96CA,茄苳段,2510.22,非都市：山坡地保育區 ; 非都市編定：農牧用地
RPQRMLSLKIMFFAO96CA,茄苳段,199.84,非都市：山坡地保育區 ; 非都市編定：農牧用地
RPQQMLPLKIMFFAO56CA,光復段,28.66,都市：住
RPUQMLPLKIMFFAO96CA,自由段,84.00,都市：住
RPTPMLPLKIMFFAO76CA,聚吉段,3.99,都市：商
RPWPMLMLKIMFFAO76CA,建華段,58.94,都市：住
RPWPMLMLKIMFFAO76CA,建華段,58.94,都市：住
RPUOMLMLKIMFFAO09CA,自由段,22.38,都市：住
RPROMLMLKIMFFAO78CA,自由段,23.31,都市：住
RPVNMLPLKIMFFAO76CA,東光段,20.80,都市：商
RPRPMLSLKIMFFAO86CA,西濱段,9.84,都市：住
RPTTMLRLKIMFFAO37CA,東明段,39.86,都市：其他
RPUPMLPLKIMFFAO86CA,中雅段,5.94,都市：住
RPUPMLPLKIMFFAO86CA,崙子段,.19,都市：住
RPWOMLTLKIMFFAO37CA,樹下段,503.37,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPSOMLMJJHNFFAO58CA,長春段,26.53,都市：住
RPSPMLTKJHNFFAO86CA,長興段,13.70,都市：農
RPSNMLMKJHNFFAO58CA,東明段,25.45,都市：其他
RPSNMLMKJHNFFAO58CA,東明段,.04,都市：其他
RPPPMLPJJHNFFAO68CA,東香段,52.73,非都市：山坡地保育區 ; 非都市編定：丙種建築用地
RPPPMLPJJHNFFAO68CA,東香段,.62,非都市：山坡地保育區 ; 非都市編定：丙種建築用地
RPPPMLPJJHNFFAO68CA,東香段,.04,非都市：山坡地保育區 ; 非都市編定：丙種建築用地
RPPPMLPJJHNFFAO68CA,東香段,1.07,非都市：山坡地保育區 ; 非都市編定：丙種建築用地
RPPPMLPJJHNFFAO68CA,東香段,.37,非都市：山坡地保育區 ; 非都市編定：丙種建築用地
RPPPMLPJJHNFFAO68CA,東香段,5.50,非都市：山坡地保育區 ; 非都市編定：丙種建築用地
RPROMLSKJHNFFAO56CA,國道段,32.35,都市：住
RPWNMLKKJHNFFAO78CA,康朗段,4.64,都市：住
RPRWMLRKJHNFFAO27CA,北門段,24.83,都市：住
RPPOMLPKJHNFFAO68CA,福林段,19.53,都市：住
RPQNMLQKJHNFFAO78CA,長春段,19.84,都市：其他
RPSNMLNJJHNFFAO58CA,士林段,109.94,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPSNMLNJJHNFFAO58CA,士林段,254.60,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPXNMLKKJHNFFAO88CA,康朗段,4.64,都市：住
RPSOMLKKJHNFFAO48CA,國道段,29.81,都市：住
RPWQMLPKJHNFFAO96CA,金山段,41.50,都市：住
RPQPMLKKJHNFFAO38CA,福林段,13.64,都市：住
RPQPMLKKJHNFFAO38CA,福林段,13.64,都市：住
RPRPMLKKJHNFFAO48CA,聚吉段,2.21,都市：商
RPVPMLPLKIMFFAO96CA,南華段,184.31,都市：住
RPRPMLOJJHNFFAO78CA,信義段,22.71,都市：住
RPXPMLOJJHNFFAO76CA,唐高段,3.66,都市：住
RPXPMLOJJHNFFAO76CA,唐高段,3.66,都市：住
RPVWMLSLKIMFFAO97CA,民主段一小段,2.77,都市：商
RPUNMLNKJHNFFAO88CA,東光段,19.44,都市：商
RPPPMLPLKIMFFAO98CA,北門段,15.00,都市：住
