編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPVNMLRKJHNFFAW57CA,,72.16,見其他登記事項,鋼筋混凝土造,106年8月7日,三層,一層
RPVNMLRKJHNFFAW57CA,,4.27,見其他登記事項,鋼筋混凝土造,106年8月7日,三層,
RPPOMLQJJHNFFAW86CA,,92.97,見其他登記事項,鋼筋混凝土造,106年7月12日,三層,一層
RPPOMLQJJHNFFAW86CA,,11.48,見其他登記事項,鋼筋混凝土造,106年7月12日,三層,
RPXNMLQJJHNFFAW57CA,,93.03,見其他登記事項,鋼筋混凝土造,106年7月12日,三層,一層
RPXNMLQJJHNFFAW57CA,,11.48,見其他登記事項,鋼筋混凝土造,106年7月12日,三層,
RPPNMLRLKIMFFAW17CA,1,54.66,見其他登記事項,鋼筋混凝土造,106年3月22日,三層,一層
RPPNMLRLKIMFFAW17CA,1,6.45,見其他登記事項,鋼筋混凝土造,106年3月22日,三層,
RPQOMLQJJHNFFAW96CA,,94.33,見其他登記事項,鋼筋混凝土造,106年7月12日,三層,三層
RPQOMLQJJHNFFAW96CA,,10.52,見其他登記事項,鋼筋混凝土造,106年7月12日,三層,
RPOOMLQJJHNFFAW76CA,,94.39,見其他登記事項,鋼筋混凝土造,106年7月12日,三層,三層
RPOOMLQJJHNFFAW76CA,,10.52,見其他登記事項,鋼筋混凝土造,106年7月12日,三層,
RPRNMLQJJHNFFAW96CA,,91.87,見其他登記事項,鋼筋混凝土造,106年7月12日,三層,三層
RPRNMLQJJHNFFAW96CA,,10.52,見其他登記事項,鋼筋混凝土造,106年7月12日,三層,
RPWNMLQJJHNFFAW47CA,,94.84,見其他登記事項,鋼筋混凝土造,106年7月12日,三層,二層
RPWNMLQJJHNFFAW47CA,,10.52,見其他登記事項,鋼筋混凝土造,106年7月12日,三層,
RPWNMLMJJHNFFAW07CA,,80.17,見其他登記事項,鋼筋混凝土造,106年9月8日,三層,一層
RPWNMLMJJHNFFAW07CA,,3.07,見其他登記事項,鋼筋混凝土造,106年9月8日,三層,
RPUNMLTLKIMFFAW87CA,1,175.64,見其他登記事項,鋼筋混凝土造,105年7月27日,三層,一層 二層 三層
RPPNMLSJJHNFFAW96CA,2,38.29,見其他登記事項,鋼筋混凝土造,104年11月25日,八層,八層
RPPNMLSJJHNFFAW96CA,2,22.98,見其他登記事項,鋼筋混凝土造,104年11月25日,八層,
RPTNMLSKJHNFFAW47CA,,148.44,住家用,鋼筋混凝土造,106年9月28日,三層,一層 二層 三層
RPROMLLKJHNFFAW66CA,,148.44,住家用,鋼筋混凝土造,106年9月28日,三層,一層 二層 三層
RPSNMLQKJHNFFAW17CA,,93.81,見其他登記事項,鋼筋混凝土造,106年10月3日,三層,三層
