編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPQNMLTLKIMFFBM56CA,1,367.81,住家用,鋼筋混凝土造,106年2月15日,四層,一層 二層 三層 四層
RPPNMLMLKIMFFBM38CA,26,12.18,見其他登記事項,鋼筋混凝土造,80年9月20日,十一層,
RPPNMLMLKIMFFBM38CA,26,89.34,住家用,鋼筋混凝土造,80年9月20日,十一層,六層
RPPNMLMLKIMFFBM38CA,26,13.68,見其他登記事項,鋼筋混凝土造,80年9月20日,十一層,
RPPNMLMLKIMFFBM38CA,26,9.42,見其他登記事項,鋼筋混凝土造,80年9月20日,十一層,
RPPNMLMLKIMFFBM38CA,26,10.19,見其他登記事項,鋼筋混凝土造,80年9月20日,十一層,
RPQNMLSKJHNFFBM88CA,2,209.23,見其他登記事項,鋼筋混凝土造,104年7月14日,三層,一層 二層 三層 見其他登記事項
RPUNMLRLKIMFFAM66CA,37,82.38,住家用,鋼筋混凝土加強磚造,69年12月1日,一層,一層
RPVNMLMLKIMFFAM88CA,19,100.73,見其他登記事項,鋼筋混凝土造,87年10月27日,十三層,一層 二層 騎樓
RPVNMLMLKIMFFAM88CA,19,16.46,見其他登記事項,鋼筋混凝土造,87年10月27日,十三層,
RPSNMLLLKIMFFAM48CA,23,143.98,住家用,鋼筋混凝土造,83年12月22日,二層,一層 二層 屋頂突出物
RPUNMLTLKIMFFCM07CA,1,204.74,見其他登記事項,鋼筋混凝土造,105年11月29日,四層,一層 二層 三層 四層 見其他登記事項
RPQNMLNLKIMFFEM88CA,16,134.39,住家用,鋼筋混凝土造,91年3月4日,三層,一層 二層 三層
RPPNMLPLKIMFFAM68DA,8,221.37,見其他登記事項,鋼筋混凝土造,99年1月26日,三層,一層 二層 三層 屋頂突出物 夾層
RPPNMLRLKIMFFBM88CA,29,109.20,住家用,加強磚造,78年3月31日,二層,一層 二層 夾層
RPTNMLSJJHNFFAM98CA,23,171.45,住家用,鋼筋混凝土造,83年12月17日,三層,一層 二層 三層 屋頂突出物
RPTNMLNJJHNFFAM48CA,31,205.62,住家用,鋼筋混凝土造,75年10月9日,三層,一層 二層 三層 騎樓
RPQNMLQLKIMFFAM78CA,23,130.94,住家用,鋼筋混凝土造,83年10月7日,十一層,一層
RPQNMLQLKIMFFAM78CA,23,58.14,見其他登記事項,鋼筋混凝土造,83年10月7日,十一層,
RPRNMLQLKIMFFAM88CA,23,173.53,住家用,鋼筋混凝土造,83年10月7日,四層,一層 二層 三層 四層
RPRNMLQLKIMFFAM88CA,23,45.13,見其他登記事項,鋼筋混凝土造,83年10月7日,十一層,
RPSNMLRLKIMFFBM56CA,19,190.75,住家用,鋼筋混凝土造,88年2月12日,四層,一層 二層 三層 四層
RPRNMLRKJHNFFCM98CA,13,154.70,住家用,鋼筋混凝土造,93年10月13日,四層,一層 二層 三層 四層
RPWNMLTLKIMFFCM27CA,22,157.10,住家用,鋼筋混凝土造,84年12月30日,四層,一層 二層 三層 四層
RPQNMLQLKIMFFDM09CA,22,33.23,住家用,鋼筋混凝土造,85年3月1日,四層,地下四層
RPVNMLNJJHNFFBM78CA,1,215.91,見其他登記事項,鋼筋混凝土造,106年5月22日,四層,一層 二層 三層 四層
RPVNMLNJJHNFFBM78CA,1,51.25,見其他登記事項,鋼筋混凝土造,106年5月22日,四層,
RPPNMLLKJHNFFAM97CA,8,169.62,住家用,鋼筋混凝土造,99年1月22日,四層,一層 二層 三層 四層 屋頂突出物
RPPNMLQLKIMFFAM78DA,8,233.18,見其他登記事項,鋼筋混凝土造,99年1月26日,三層,一層 二層 三層 屋頂突出物 夾層
RPQNMLRLKIMFFCM56DA,24,107.15,見其他登記事項,鋼筋混凝土造,82年7月24日,七層,五層
RPQNMLRLKIMFFCM56DA,24,16.76,見其他登記事項,鋼筋混凝土造,82年7月24日,,
RPXNMLNLJHNFFCM66CA,24,92.56,住家用,鋼筋混凝土造,82年12月20日,四層,二層
RPXNMLNLJHNFFCM66CA,24,12.93,見其他登記事項,鋼筋混凝土造,82年12月20日,四層,
RPRNMLNJJHNFFDM58CA,28,229.35,住家用,鋼筋混凝土造,78年7月22日,三層,一層 二層 三層 夾層
RPSNMLSJJHNFFBM98CA,1,229.80,見其他登記事項,鋼筋混凝土造,105年4月29日,四層,一層 二層 三層 四層 見其他登記事項
RPSNMLSJJHNFFBM98CA,1,27.44,見其他登記事項,鋼筋混凝土造,105年4月29日,一層,
RPVNMLRLKIMFFCM96CA,6,3381.61,見其他登記事項,鋼筋混凝土造,100年11月17日,五層,一層 二層 三層 四層 五層 見其他登記事項
