鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
西屯區,房地(土地+建物)+車位,臺中市西屯區臺灣大道四段1111~1140號,23.71,住,,,1061217,土地2建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951205,165.19,3,2,2,有,無,有,24415,148,坡道平面,49.4,0,,RPOOMLLLKIMFFCB47CC
南屯區,房地(土地+建物),臺中市南屯區大墩四街151~180號,10.23,住,,,1061205,土地1建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810129,53.19,2,2,1,有,無,有,13000,244,,0.0,0,,RPQPMLLLKIMFFCB77CC
西屯區,車位,臺中市西屯區文心路三段1~30號,0.0,,,,1061123,土地0建物0車位1,,,其他,,,,37.8,0,0,0,有,有,無,3000,,坡道平面,37.8,3000,,RPRQMLMLKIMFFCB08CC
西屯區,房地(土地+建物),臺中市西屯區西屯路二段241~270號,6.46,商,,,1061211,土地1建物1車位0,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990201,70.21,0,0,0,無,有,有,14500,207,,0.0,0,,RPVQMLMLKIMFFCB48CC
西屯區,房地(土地+建物),臺中市西屯區西屯路二段241~270號,6.59,商,,,1061218,土地1建物1車位0,八層,11,住宅大樓(11層含以上有電梯),住家用,加強磚造,0600405,71.69,0,0,0,無,有,有,16000,223,,0.0,0,,RPWQMLMLKIMFFCB58CC
西屯區,建物,臺中市西屯區福星路211~240號,0.0,住,,,1061130,土地0建物0車位0,一層,5,店面(店鋪),商業用,鋼筋混凝土造,0770816,166.96,0,1,1,有,無,無,100000,599,,0.0,0,,RPORMLMLKIMFFCB87CC
霧峰區,房地(土地+建物),臺中市霧峰區振祥街1~30號,8.86,住,,,1061215,土地1建物1車位0,二層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0830709,72.89,3,2,2,有,有,有,9500,130,,0.0,0,,RPWOMLMLKIMFFIB98CC
北區,車位,臺中市北區進化北路301~330號,0.5,商,,,1061211,土地0建物0車位1,,,其他,,,,31.88,0,0,0,有,有,無,3200,,坡道平面,31.88,3200,,RPWQMLMLKIMFFBB48CC
北區,車位,臺中市北區進化北路301~330號,0.38,商,,,1061214,土地0建物0車位1,,,其他,,,,27.89,0,0,0,有,有,無,3200,,坡道平面,27.89,3200,,RPXQMLMLKIMFFBB58CC
北區,房地(土地+建物),臺中市北區進化北路301~330號,5.7,商,,,1061215,土地2建物1車位0,十層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941208,66.37,0,0,0,無,有,有,14000,211,,0.0,0,,RPORMLMLKIMFFBB77CC
