鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
大湖鄉,土地,興榮段121~150地號,8309.69,,山坡地保育區,農牧用地,1061030,土地8建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5000000,602,,0.0,0,,RPPNMLMLKIMFFAK08CA
卓蘭鎮,土地,食水坑段421~450地號,25.26,,山坡地保育區,丙種建築用地,1061201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,100000,3959,,0.0,0,兄弟間之交易。包含未登記建物1/4權利,RPPNMLSLKIMFFAK68CA
苗栗市,房地(土地+建物),苗栗縣苗栗市福星里20鄰嘉福街1~30號,22.41,住,,,1061002,土地1建物1車位0,五層,,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821026,127.58,3,2,2,有,有,3100000,24298,,0.0,0,,RPRNMLPLKIMFFBK68CA
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市福安里1鄰中華東街166巷1弄1~30號,44.29,住,,,1061206,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1060315,131.92000000000002,3,2,2,有,有,5450000,41313,一樓平面,0.0,0,,RPSNMLQLKIMFFBK88CA
苗栗市,房地(土地+建物),苗栗縣苗栗市玉興街3巷1~30號,98.04,住,,,1061108,土地2建物1車位0,全,,透天厝,住家用,加強磚造,,129.04,3,2,2,有,無,6500000,50372,,0.0,0,,RPTNMLQLKIMFFBK98CA
苗栗市,房地(土地+建物),苗栗縣苗栗市文山里22鄰文苑61~90號,79.7,住,,,1061122,土地1建物1車位0,全,,透天厝,住家用,磚造,0590101,40.82,2,1,1,有,無,3100000,75943,,0.0,0,,RPUNMLQLKIMFFBK09CA
公館鄉,房地(土地+建物),苗栗縣公館鄉尖山村15鄰271~300號,2382.0,,特定農業區,農牧用地,1061104,土地3建物1車位0,一層，二層，三層，夾層,,農舍,農舍,鋼筋混凝土造,0820120,408.85,7,2,4,有,無,23800000,,,0.0,0,,RPPOMLSLKIMFFBK88CA
苗栗市,房地(土地+建物),苗栗縣苗栗市福麗里15鄰至公路493巷1~30號,400.35,住,,,1061129,土地6建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1060123,246.5,5,4,2,有,有,24000000,97363,,0.0,0,,RPUNMLSLKIMFFBK66CA
苗栗市,房地(土地+建物),苗栗縣苗栗市福麗里15鄰至公路493巷1~30號,142.68,住,,,1061129,土地6建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1060123,177.22,4,3,3,有,有,11500000,64891,,0.0,0,,RPVNMLSLKIMFFBK76CA
苗栗市,房地(土地+建物),苗栗縣苗栗市高苗里24鄰松園61~90號,97.5,,鄉村區,乙種建築用地,1061204,土地1建物1車位0,一層，二層,二層,公寓(5樓含以下無電梯),見其他登記事項,加強磚造,,88.18,0,1,1,有,無,1200000,13609,,0.0,0,,RPSNMLMLKIMFFBK48CA
公館鄉,土地,福南段241~270地號,2520.0,,特定農業區,農牧用地,1061021,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11430000,4536,,0.0,0,,RPPNMLPLKIMFFBK48CA
苗栗市,房地(土地+建物),苗栗縣苗栗市至公路121~150號,29.64,住,,,1061120,土地1建物1車位0,五層,,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,100.24000000000001,3,2,2,有,無,2600000,25938,,0.0,0,,RPQNMLOJJHNFFBK18CA
苑裡鎮,土地,苑南段1141~1170地號,59.77,住,,,1061212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3100000,51865,,0.0,0,,RPPNMLPLKIMFFCK58CA
苑裡鎮,土地,苑坑段391~420地號,262.7,,山坡地保育區,丙種建築用地,1060614,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,3807,,0.0,0,,RPTNMLQLKIMFFCK09CA
苑裡鎮,土地,苑坑段391~420地號,61240.58,,山坡地保育區,農牧用地,1060614,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,41643594,680,,0.0,0,,RPUNMLQLKIMFFCK56CA
通霄鎮,房地(土地+建物),苗栗縣通霄鎮通西里4鄰和平路61~90號,91.02,商,,,1061112,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,,315.19,7,3,4,有,無,9300000,29506,,0.0,0,,RPOOMLQLKIMFFCK68CA
通霄鎮,土地,北勢窩段1321~1350地號,35.0,,山坡地保育區,農牧用地,1061201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,74900,2140,,0.0,0,,RPWNMLRLKIMFFCK86CA
苑裡鎮,房地(土地+建物),苗栗縣苑裡鎮上?里8鄰上?151~180號,794.84,,特定農業區,甲種建築用地,1061028,土地4建物1車位0,一層,一層,工廠,工業用,見其他登記事項,0741106,376.71,0,0,0,無,無,18257211,,,0.0,0,,RPQNMLTLKIMFFCK09CA
苑裡鎮,房地(土地+建物),苗栗縣苑裡鎮山?里9鄰山?271~300號,87.64,,鄉村區,乙種建築用地,1061202,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1051212,178.53,6,1,5,有,無,10500000,58814,,0.0,0,,RPPNMLSJJHNFFCK58CA
竹南鎮,房地(土地+建物),苗栗縣竹南鎮頂埔里1鄰中華路34巷1~30號,218.81,住,,,1061020,土地1建物2車位0,全,一層,透天厝,住家用,見其他登記事項,0640513,93.71,2,2,2,有,無,7300000,77900,,0.0,0,,RPTNMLLLKIMFFDK68CA
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮新南里10鄰神農街50巷1~30號,82.06,住,,,1061030,土地2建物1車位1,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1040821,227.88,5,2,4,有,有,12500000,54853,一樓平面,0.0,0,,RPVNMLLLKIMFFDK88CA
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮新南里1鄰三平路1~30號,28.14,商,,,1061204,土地2建物1車位1,十四層，見其他登記事項,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040701,232.87,3,2,3,有,有,10400000,44660,坡道平面,23.62,0,,RPVNMLMLKIMFFDK98CA
竹南鎮,房地(土地+建物),苗栗縣竹南鎮海口里10鄰保福路1~30號,26.62,商,,,1050702,土地1建物1車位0,一層，騎樓，見其他登記事項,七層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,1061019,149.68,0,0,0,無,無,6600000,44094,,0.0,0,,RPQOMLRLKIMFFDK09CA
竹南鎮,房地(土地+建物),苗栗縣竹南鎮海口里10鄰保福路1~30號,21.09,商,,,1050409,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1061019,119.28999999999999,3,2,2,有,無,4700000,39400,,0.0,0,,RPROMLRLKIMFFDK56CA
竹南鎮,房地(土地+建物),苗栗縣竹南鎮海口里10鄰保福路1~30號,27.15,商,,,1051120,土地1建物1車位0,一層，騎樓，見其他登記事項,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1061019,154.5,0,0,0,無,無,6980000,45178,,0.0,0,,RPWNMLRLKIMFFDK96CA
竹南鎮,房地(土地+建物),苗栗縣竹南鎮海口里10鄰保福路1~30號,19.64,商,,,1051212,土地1建物1車位0,一層，騎樓，見其他登記事項,七層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,1061019,110.16000000000001,0,0,0,無,無,5000000,45389,,0.0,0,,RPXNMLRLKIMFFDK07CA
竹南鎮,房地(土地+建物),苗栗縣竹南鎮海口里10鄰保福路1~30號,19.51,商,,,1060301,土地1建物1車位0,一層，騎樓，見其他登記事項,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1061019,109.05000000000001,0,0,0,無,無,4880000,44750,,0.0,0,,RPOOMLRLKIMFFDK88CA
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮大業街91~120號,39.22,住,,,1061107,土地1建物1車位2,七層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050812,215.51,3,2,2,有,有,10730000,57711,坡道平面,64.24,2000000,,RPTNMLNJJHNFFDK58CA
竹南鎮,房地(土地+建物),苗栗縣竹南鎮海口里10鄰保福路1~30號,21.09,商,,,1060424,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1061019,119.25999999999999,3,2,2,有,無,4600000,38571,,0.0,0,,RPXNMLNJJHNFFDK98CA
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮海口里10鄰保福路1~30號,26.2,商,,,1050519,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1061019,147.45,3,2,2,有,無,5300000,41251,一樓平面,28.18,380000,,RPPNMLOJJHNFFDK28CA
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮海口里10鄰保福路1~30號,26.2,商,,,1051101,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1061019,147.45,3,2,2,有,無,5480000,42760,一樓平面,28.18,380000,,RPWNMLTJJHNFFDK86CA
