編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPRNMLNJNHIFFBC27CA,17,123.07,住家用,鋼筋混凝土造,85年3月9日,十四層,十一層
RPRNMLNJNHIFFBC27CA,17,21.91,共用部份,鋼筋混凝土造,85年3月9日,十五層,
RPRNMLNJNHIFFBC27CA,17,36.84,共用部份,鋼筋混凝土造,85年3月9日,十五層,
RPSNMLNJNHIFFBC37CA,18,88.11,住家用,鋼筋混凝土造,84年8月21日,九層,三層
RPSNMLNJNHIFFBC37CA,18,17.05,共用部份,鋼筋混凝土造,84年8月21日,九層,
RPRNMLSJNHIFFBC77CA,17,137.08,住家用,鋼筋混凝土造,84年12月5日,三層,一層 二層 三層
RPRNMLSJNHIFFBC77CA,17,16.00,共用部份,鋼筋混凝土造,84年12月5日,三層,
RPTRMLTJNHIFFBC48CA,17,63.92,住家用,鋼筋混凝土造,85年7月11日,十二層,四層
RPTRMLTJNHIFFBC48CA,17,2.29,共用部份,鋼筋混凝土造,85年7月11日,十二層,
RPTRMLTJNHIFFBC48CA,17,5.76,共用部份,鋼筋混凝土造,85年7月11日,十二層,
RPTRMLTJNHIFFBC48CA,17,49.15,共用部份,鋼筋混凝土造,85年7月11日,十二層,
RPTNMLSKNHIFFBC08CA,37,82.20,住家用,鋼筋混凝土加強磚造,64年10月29日,四層,三層
RPROMLKLNHIFFBC27CA,30,129.71,住商用,鋼筋混凝土造,71年8月24日,三層,一層 二層 三層 騎樓
RPRNMLNJNHIFFCC37CA,22,388.25,見其他登記事項,鋼筋混凝土造,80年7月4日,三層,地下層 一層 二層 三層
RPOOMLNJNHIFFCC17CA,18,101.60,住家用,鋼筋混凝土造,84年10月2日,七層,三層
RPOOMLNJNHIFFCC17CA,18,4.42,共用部份,鋼筋混凝土造,84年10月2日,七層,
RPOOMLNJNHIFFCC17CA,18,2.24,共用部份,鋼筋混凝土造,84年10月2日,七層,
RPOOMLNJNHIFFCC17CA,18,8.45,共用部份,鋼筋混凝土造,84年10月2日,七層,
RPRNMLLJNHIFFCC17CA,34,64.99,住家用,鋼筋混凝土造,68年2月28日,四層,三層
RPVOMLQJNHIFFCC18CA,17,64.27,住家用,鋼筋混凝土造,85年5月3日,五層,四層
RPVOMLQJNHIFFCC18CA,17,5.78,共用部份,鋼筋混凝土造,85年5月3日,五層,
RPVOMLQJNHIFFCC18CA,17,8.03,共用部份,鋼筋混凝土造,85年5月3日,五層,
RPQNMLRJNHIFFCC67CA,17,149.62,見其他登記事項,鋼筋混凝土造,84年11月2日,三層,一層 二層 三層
RPQNMLRJNHIFFCC67CA,17,95.03,共用部份,鋼筋混凝土造,84年11月2日,三層,
RPUOMLRJNHIFFCC18CA,20,109.88,住家用,鋼筋混凝土造,82年9月2日,七層,六層
RPUOMLRJNHIFFCC18CA,20,32.18,見其他登記事項,鋼筋混凝土造,82年9月2日,七層,地下一層 地下二層
RPUOMLRJNHIFFCC18CA,20,.92,共用部份,鋼筋混凝土造,82年9月2日,七層,
RPUOMLRJNHIFFCC18CA,20,5.24,共用部份,鋼筋混凝土造,82年9月2日,七層,
RPUOMLRJNHIFFCC18CA,20,1.27,共用部份,鋼筋混凝土造,82年9月2日,七層,
RPUOMLRJNHIFFCC18CA,20,8.31,共用部份,鋼筋混凝土造,82年9月2日,七層,
RPVOMLKKNHIFFCC67CA,4,94.64,住家用,鋼筋混凝土造,98年6月24日,十四層,十三層
RPVOMLKKNHIFFCC67CA,4,48.84,共用部份,鋼筋混凝土造,98年6月24日,十四層,
RPVOMLKKNHIFFCC67CA,4,19.66,共用部份,鋼筋混凝土造,98年6月24日,十四層,
