編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPRNMLLJNHIFFBE47CC,35,100.20,,鋼筋混凝土造,67年8月21日,十四層,十三層
RPPOMLLJNHIFFEE67CC,11,54.25,住家用,見使用執照,90年12月14日,十三層,十三層
RPPOMLLJNHIFFEE67CC,11,2.47,住家用,見使用執照,90年12月14日,十三層,十三層
RPPOMLLJNHIFFEE67CC,11,2.12,住家用,見使用執照,90年12月14日,十三層,十三層
RPPOMLLJNHIFFEE67CC,11,49.04,住家用,見使用執照,90年12月14日,十三層,十三層
RPXNMLLJNHIFFAS76CC,21,136.85,工業用,鋼造,81年2月12日,一層,一層
RPOOMLLJNHIFFDE57DC,7,90.45,住家用,鋼筋混凝土造,95年6月21日,十五層,七層
RPOOMLLJNHIFFDE57DC,7,3443.27,見其它登記事項,鋼筋混凝土造,95年6月21日,十五層,
RPTNMLMJNHIFFBS56CC,18,40.12,住商用,鋼筋混凝土造,84年10月4日,十九層,
RPVNMLMJNHIFFBS76CC,17,73.10,住家用,鋼筋混凝土造,85年6月28日,十四層,
RPXNMLMJNHIFFBS96CC,40,80.84,住家用,加強磚造,62年3月16日,二層,
RPRNMLMJNHIFFES66CC,31,104.14,住商用,鋼筋混凝土造,70年11月27日,二層,騎樓 一層 二層
RPSNMLMJNHIFFCE77CC,7,74.36,商業用,鋼筋混凝土造,95年3月13日,二層,一層 騎樓
RPOOMLMJNHIFFEE67CC,6,74.02,住家用,鋼筋混凝土造,96年5月24日,十五層,二層
RPROMLMJNHIFFAE57CC,1,92.32,住家用,鋼筋混凝土造,101年7月10日,十四層,四層
RPUOMLNJNHIFFAE97CC,36,158.77,,鋼筋混凝土造,65年5月10日,三層,一層 二層 三層 騎樓 地下層
RPVNMLNJNHIFFBE08CC,9,82.99,住家用,鋼筋混凝土造,93年3月3日,十四層,九層
RPSOMLNJNHIFFBE87CC,54,85.54,,加強磚造,48年7月30日,三層,一層 二層 三層 騎樓
RPVOMLNJNHIFFBE18CC,41,43.67,,加強磚造,60年11月17日,三層,一層 二層 三層
RPXOMLNJNHIFFEE68CC,6,92.47,住商用,鋼筋混凝土造,96年7月6日,五層,一層 二層 三層 四層 五層 騎樓
RPPPMLNJNHIFFEE97CC,14,78.01,住家用,見其它登記事項,88年10月20日,二十三層,七層
RPPOMLNJNHIFFDE77CC,23,118.49,,鋼筋混凝土造,79年7月25日,十八層,十六層
RPQOMLNJNHIFFDE87CC,3,74.11,住家用,鋼筋混凝土造,99年6月4日,五層,一層 二層 三層 四層 五層 騎樓
RPROMLNJNHIFFDE97CC,3,74.11,住家用,鋼筋混凝土造,99年6月4日,五層,一層 二層 三層 四層 五層 騎樓
RPXOMLNJNHIFFDE58CC,20,237.48,住商用,鋼筋混凝土造,82年11月23日,二十層,一層 二層 騎樓
RPXOMLNJNHIFFDE58CC,20,20.24,見使用執照,鋼筋混凝土造,82年11月23日,二十層,
RPOPMLNJNHIFFDE77CC,10,48.27,住商用,鋼筋混凝土造,92年5月29日,四層,一層 二層 三層 四層 屋頂突出物 騎樓
RPPQMLNJNHIFFDE97CC,,189.25,商業用,見其它登記事項,101年12月11日,二層,一層
RPPOMLNJNHIFFCE67CC,34,173.00,,鋼筋混凝土造,68年6月12日,五層,一層 二層 騎樓
RPQNMLOJNHIFFEE97CC,14,109.21,住家用,鋼筋混凝土造,87年11月30日,十四層,四層
RPPNMLOJNHIFFBE57CC,19,107.63,住家用,鋼筋混凝土造,83年9月10日,二十二層,四層 電梯樓梯間
RPTNMLOJNHIFFAE87CC,7,67.31,住家用,鋼筋混凝土造,95年8月9日,十五層,十四層
RPTNMLOJNHIFFAE87CC,7,30.35,住家用,鋼筋混凝土造,95年8月9日,十五層,十四層
RPSNMLQJNHIFFAE97CC,27,109.83,,鋼筋混凝土造,75年4月16日,七層,五層 六層
RPOOMLQJNHIFFBE77CC,34,144.07,,鋼筋混凝土造,67年11月11日,七層,一層 二層
RPWNMLQJNHIFFDE68CC,15,68.76,住商用,鋼筋混凝土造,87年11月13日,十四層,一層 二層 三層 四層 五層 屋頂突出物 騎樓 地下一層
RPPOMLQJNHIFFDE08CC,6,151.56,住商用,鋼筋混凝土造,96年5月24日,四層,一層 二層 三層 四層 騎樓 見其他登記事項
RPUOMLQJNHIFFBS17CC,7,51.97,見其他登記事項,見其他登記事項,95年9月20日,三層,
RPVOMLQJNHIFFBS27CC,7,51.97,見其他登記事項,見其他登記事項,95年9月20日,三層,
RPROMLQJNHIFFCE18CC,20,351.93,住商用,鋼筋混凝土造,82年7月30日,二十四層,九層
RPUNMLRJNHIFFBS17CC,32,67.48,住家用,鋼筋混凝土造,70年8月10日,七層,
RPXOMLRJNHIFFBE78CC,32,252.95,,鋼筋混凝土造,70年10月20日,十一層,三層
RPRPMLRJNHIFFBE28CC,16,73.27,住家用,鋼筋混凝土造,86年4月21日,三十五層,三十四層
RPRPMLRJNHIFFBE28CC,16,40.61,見使用執照,鋼筋混凝土造,86年4月21日,三十五層,
RPVNMLSJNHIFFBE58CC,41,62.05,,鋼筋混凝土造,60年11月29日,四層,四層
RPOOMLSJNHIFFAE87CC,31,96.47,,鋼筋混凝土造,70年12月3日,十二層,四層
RPRNMLSJNHIFFDE38CC,17,120.03,住家用,鋼筋混凝土造,85年4月10日,十三層,六層
RPPOMLSJNHIFFAS76CC,17,21.24,住家用,鋼筋混凝土造,84年11月30日,十二層,十一層
RPUNMLSJNHIFFCE58CC,16,127.15,國民住宅,鋼筋混凝土造,86年4月30日,十層,七層
RPVNMLSJNHIFFCE68CC,20,156.08,住家用,鋼筋混凝土造,82年4月17日,四層,一層 二層 三層 四層 屋頂突出物
RPQPMLSJNHIFFBS17DC,23,111.39,住家用,鋼筋混凝土造,78年12月20日,五層,
RPQPMLSJNHIFFBS17DC,23,13.66,共有部份,鋼筋混凝土造,78年12月20日,五層,
RPXPMLTJNHIFFBS87CC,26,107.36,住家用,鋼筋混凝土造,76年6月23日,五層,
RPQQMLTJNHIFFBS27CC,19,110.05,住家用,鋼筋混凝土造,82年12月9日,八層,
RPRQMLTJNHIFFBS37CC,8,209.69,見其他登記事項,見其他登記事項,94年10月2日,四層,
RPOOMLTJNHIFFDE28CC,17,323.18,商業用,見使用執照,85年8月20日,二層,一層 二層 騎樓
RPTNMLTJNHIFFAE38CC,14,109.14,住家用,鋼筋混凝土造,88年4月29日,九層,九層
RPXNMLTJNHIFFAE78CC,31,99.32,,鋼筋混凝土造,70年12月3日,十二層,四層
RPQNMLTJNHIFFBE18CC,43,57.52,,加強磚造,59年11月6日,二層,一層 二層 騎樓
RPWOMLKKNHIFFBE08CC,22,29.94,,鋼筋混凝土造,79年11月30日,十二層,
RPXOMLKKNHIFFBE18CC,16,113.38,住家用,鋼筋混凝土造,86年4月21日,三十五層,二十九層
RPOPMLKKNHIFFBE37CC,16,94.04,住家用,鋼筋混凝土造,86年4月21日,三十五層,五層
RPTNMLKKNHIFFAE57CC,18,170.30,住商用,鋼筋混凝土造,84年5月3日,二十二層,一層 二層 三層 騎樓
RPPOMLKKNHIFFAE27CC,6,125.76,住家用,鋼筋混凝土造,95年12月5日,十九層,十三層
RPVOMLKKNHIFFDE18CC,39,91.00,住商用,鋼筋混凝土造,63年4月6日,四層,一層 二層 三層 四層 屋頂突出物 騎樓 地下一層
RPVOMLKKNHIFFDE18CC,39,91.00,住商用,鋼筋混凝土造,63年4月6日,四層,一層 二層 三層 四層 騎樓 地下一層 見其他登記事項
RPPOMLKKNHIFFEE67CC,9,19.90,住商用,見使用執照,93年10月14日,五層,一層 二層 三層 四層 五層
RPQOMLKKNHIFFEE77CC,9,19.90,住商用,見使用執照,93年10月14日,五層,一層 二層 三層 四層 五層
RPSOMLKKNHIFFEE97CC,9,19.90,住商用,見使用執照,93年10月14日,五層,一層 二層 三層 四層 五層
RPVOMLKKNHIFFEE28CC,9,36.70,住商用,見使用執照,93年10月14日,五層,一層 二層 三層 四層 五層
RPQNMLLKNHIFFBS88CC,27,92.00,住商用,鋼筋混凝土造,75年1月16日,五層,
RPQNMLLKNHIFFAS78CC,24,386.62,工業用,鋼造,77年11月28日,二層,二層 一層
RPQNMLLKNHIFFAS78CC,41,236.13,住家用,加強磚造,61年8月15日,三層,一層 二層 三層
RPOOMLNKNHIFFBS98CC,,165.05,見其他登記事項,鋼筋混凝土造,102年2月1日,二層,
RPPOMLNKNHIFFBS09CC,,156.51,見其他登記事項,鋼筋混凝土造,102年2月1日,二層,
RPRNMLNKNHIFFGS17DC,6,196.93,見其他登記事項,鋼筋混凝土造,95年12月1日,四層,一層 二層 三層 四層 屋頂突出物 騎樓 見其他登記事項
RPTOMLNKNHIFFEE38CC,1,87.53,住家用,鋼筋混凝土造,101年3月16日,十五層,十層
RPTOMLNKNHIFFEE38CC,1,41.36,見其它登記事項,鋼筋混凝土造,101年3月16日,十五層,
